,RealNetwork
55823004,0.0038692811794124016
1447315781289750532,0.0038692811794124016
14262411,0.0038692811794124016
1707636642,0.19832565650764514
845487573011173380,0.0038692811794124016
109144163,0.025537255784121853
20199202,0.15111589286121177
785448020628430849,0.0038692811794124016
77283552,0.0038692811794124016
38055290,0.0038692811794124016
34506336,0.0038692811794124016
242798024,0.0038692811794124016
138077463,0.0038692811794124016
121343164,0.007351634240883571
814078628,0.015090196599708425
196717787,0.09395357732072736
18519855,0.0038692811794124016
268824309,0.0038692811794124016
2439928526,0.0038692811794124016
1169378542737661954,0.0038692811794124016
299228245,0.0038692811794124016
2369365718,0.0038692811794124016
1373493122,0.0038692811794124016
2834753506,0.0038692811794124016
999476893970763777,0.0038692811794124016
120320139,0.0038692811794124016
84734389,0.0038692811794124016
15407637,0.0038692811794124016
1899063048,0.15535988948589602
1301967293849755653,0.0038692811794124016
324602007,0.0038692811794124016
292667439,0.0038692811794124016
522345885,0.0038692811794124016
12599562,0.0038692811794124016
4856851754,0.0038692811794124016
1248842158553141250,0.0038692811794124016
4026045455,0.057342747078891865
3303438653,0.0038692811794124016
1129203001,0.0038692811794124016
2813664079,0.0038692811794124016
14518712,0.0038692811794124016
95209129,0.0038692811794124016
119797208,0.0038692811794124016
201984482,0.0038692811794124016
593944500,0.0472052303888314
17105128,0.0038692811794124016
3409346380,0.017798693425297055
33826892,0.0038692811794124016
273866823,0.0038692811794124016
37552089,0.0038692811794124736
377588094,0.04349072045659538
266855812,0.0433359492094188
341866567,0.06929926067397048
60916234,0.006577778005001085
262436837,0.0038692811794124016
1092244447184719873,0.0038692811794124016
2548489298,0.0038692811794124016
218952640,0.020507190250885727
1382491059247255554,0.042562092973536386
516915897,0.0038692811794124016
965028316460797953,0.0038692811794124016
195899568,0.0038692811794124016
2432750568,0.0038692811794124016
331067472,0.0038692811794124016
272133230,0.0038692811794124016
108413104,0.04256209297353642
177347829,0.08899346712648526
964446120402300928,0.0038692811794124016
1573418346,0.0038692811794124016
89496127,0.0038692811794124016
735508941258399744,0.0038692811794124016
542244178,0.0038692811794124016
1005899772916477952,0.0038692811794124016
366171300,0.0038692811794124016
29545977,0.006964706122942325
59686058,0.008821961089060274
965478102594863104,0.0038692811794124016
366225624,0.03907973991206525
393713239,0.0038692811794124016
1185972487538040832,0.0038692811794124016
889661863100907520,0.0038692811794124016
2813399220,0.0038692811794124016
2436061363,0.0038692811794124016
17900758,0.0038692811794124016
23491400,0.08318954535736667
382949896,0.022828758958533254
1009115210546929664,0.0038692811794124016
3148281878,0.0038692811794124016
1064964294448750595,0.0038692811794124016
814289414,0.0038692811794124016
2896012540,0.0038692811794124016
1280589273335500801,0.0038692811794124016
1227766472921014272,0.0038692811794124016
869639001400942592,0.0038692811794124016
116679707,0.0038692811794124016
342176065,0.0038692811794124016
1890389540,0.0038692811794124016
2785990732,0.0038692811794124016
40591485,0.0038692811794124016
3191905064,0.0038692811794124016
25813888,0.034049674378829144
237536271,0.0038692811794124016
16982577,0.0038692811794124016
1563418116,0.0038692811794124016
2580573206,0.0038692811794124016
275979196,0.0038692811794124016
193471925,0.0038692811794124016
53772503,0.0038692811794124016
16195103,0.0038692811794124016
2776775090,0.0038692811794124016
998590102573023232,0.0038692811794124016
179129165,0.0038692811794124016
27101995,0.0038692811794124016
872156101,0.0038692811794124016
128908662,0.0038692811794124016
363070453,0.0038692811794124016
211564038,0.07467712676265939
189349553,0.006190849887059843
25127782,0.09866667007501655
1166717268975333376,0.02669804013794562
40550119,0.15053153814411827
417389780,0.10137516690060505
61521038,0.09017359788620605
85428184,0.03869281179412403
58319221,0.04101438050177153
52080359,0.020120262132944638
2513973205,0.04815105467713231
283226685,0.1333751453946036
45848808,0.0519506818299124
1646334073,0.08160479010030516
1360838234,0.03095424943529922
21221149,0.0038692811794124016
507802048,0.0038692811794124016
190231473,0.0038692811794124016
993705834470367232,0.0038692811794124016
360677740,0.05107451156824376
1362286033,0.0038692811794124016
3079986094,0.0038692811794124016
268528986,0.006964706122942325
321752222,0.024763399548239362
17280115,0.0038692811794124016
274220538,0.0038692811794124016
2352629420,0.11414379479266601
51184630,0.0038692811794124016
908811901,0.0038692811794124016
408526152,0.0038692811794124016
371447080,0.0038692811794124016
2314531026,0.0038692811794124016
1172199939243425792,0.0038692811794124016
390392773,0.0038692811794124016
2289973748,0.0038692811794124016
495066576,0.0038692811794124016
1545053600,0.0038692811794124016
1318671397560979456,0.1567823621520435
2891740872,0.10079477472369323
2848993491,0.08301877690207374
103297393,0.0038692811794124016
1851634098,0.0038692811794124016
398483708,0.0038692811794124016
1313212802799206406,0.0038692811794124016
79260190,0.006190849887059845
27652488,0.0038692811794124016
89609585,0.0038692811794124016
44618408,0.0038692811794124016
880491635896922112,0.0038692811794124016
2761710808,0.0038692811794124016
1240867313445830656,0.0038692811794124016
247412217,0.005803921769118604
1347654502787076096,0.0038692811794124016
982630470008553474,0.0038692811794124016
82167100,0.0038692811794124016
110754237,0.0038692811794124016
768069259100622848,0.0038692811794124016
1304210384367349770,0.0038692811794124016
1300291239581892609,0.0038692811794124016
2253903906,0.0038692811794124016
78403337,0.0038692811794124016
862703683,0.0038692811794124016
1071951545212723200,0.0038692811794124016
840470152391016448,0.0038692811794124016
498423001,0.0038692811794124016
1197522605760303104,0.0038692811794124016
510093784,0.0038692811794124016
447415943,0.0038692811794124016
1201788959719936007,0.0038692811794124016
1633538270,0.0038692811794124016
122525211,0.0038692811794124016
192842634,0.0038692811794124016
551152504,0.0038692811794124016
378351271,0.0038692811794124016
57033548,0.0038692811794124016
255067647,0.0038692811794124016
35863342,0.03288889002500541
2715275551,0.06635817222692272
719557076599619584,0.0038692811794124016
980875592,0.0038692811794124016
1051100859831148544,0.0038692811794124016
2300474413,0.0038692811794124016
1238447220,0.0038692811794124016
994295935,0.0038692811794124016
838098877,0.0038692811794124016
829761553218072576,0.0038692811794124016
951280545421410305,0.0038692811794124016
1157684886,0.0038692811794124016
80970676,0.0038692811794124016
18923250,0.0038692811794124016
1136294664,0.0038692811794124016
951892305098788864,0.0038692811794124016
3010143902,0.0038692811794124016
297020666,0.0038692811794124016
1045793762063060992,0.0038692811794124016
98588419,0.0038692811794124016
76179144,0.0038692811794124016
46956207,0.0038692811794124016
819853925184638976,0.0038692811794124016
16552108,0.0038692811794124016
29754743,0.1315168672882277
153515520,0.0038692811794124016
386330680,0.0038692811794124016
2736446758,0.0038692811794124016
35095520,0.0038692811794124016
1239564608941113347,0.0038692811794124016
58261480,0.0038692811794124016
169614697,0.0038692811794124016
1005522675761057792,0.0038692811794124016
816308397360508928,0.0038692811794124016
1407160205117435908,0.0038692811794124016
1175457080561537025,0.0038692811794124016
1011936943247101952,0.0038692811794124016
365078935,0.0038692811794124016
17540009,0.0038692811794124016
49660950,0.0038692811794124016
296549487,0.0038692811794124016
1228605451,0.0038692811794124016
1122706063466356737,0.0038692811794124016
234593598,0.0038692811794124016
1204301854433316866,0.0038692811794124016
1204430581410353154,0.0038692811794124016
893202244077854721,0.0038692811794124016
22971125,0.0038692811794124016
1193458951976869888,0.0038692811794124016
785853390,0.0038692811794124016
322106815,0.0038692811794124016
1957597519,0.0038692811794124016
1101092779378249729,0.0038692811794124016
3331826578,0.0038692811794124016
38720614,0.0038692811794124016
2912843536,0.0038692811794124016
183642459,0.0038692811794124016
2247495353,0.0038692811794124016
2748289416,0.0038692811794124016
2592210108,0.0038692811794124016
103701079,0.0038692811794124016
1352713370772770816,0.0038692811794124016
86410896,0.0038692811794124016
1038301598,0.0038692811794124016
1134248217472843787,0.0038692811794124016
999320625117196288,0.0038692811794124016
18390213,0.0038692811794124016
768295011007934469,0.0038692811794124016
1262878353431777280,0.0038692811794124016
729232479840800768,0.0038692811794124016
1415442622135603206,0.0038692811794124016
346123223,0.0038692811794124016
167912183,0.0038692811794124016
1076249609125675010,0.0038692811794124016
67793897,0.0038692811794124016
823096488,0.0038692811794124016
50154666,0.0038692811794124016
302593437,0.0038692811794124016
291862583,0.0038692811794124016
168371680,0.0038692811794124016
1251332171211644931,0.0038692811794124016
962073414,0.0038692811794124016
291523600,0.0038692811794124016
277085673,0.0038692811794124016
62664213,0.0038692811794124016
1337551744457469952,0.0038692811794124016
716460064039575552,0.0038692811794124016
3007815702,0.0038692811794124016
55819705,0.0038692811794124016
1404102585317986308,0.0038692811794124016
1280249212567818240,0.0038692811794124016
740981264740679681,0.0038692811794124016
247511435,0.0038692811794124016
1303772129847111681,0.0038692811794124016
1027307702047961088,0.0038692811794124016
1020156666204090368,0.0038692811794124016
38751529,0.0038692811794124016
718873385346797569,0.0038692811794124016
285806588,0.0038692811794124016
541129316,0.0038692811794124016
1655457050,0.0038692811794124016
57759275,0.0038692811794124016
824281652423753728,0.0038692811794124016
132015712,0.0038692811794124016
40647043,0.0038692811794124016
12992772,0.0038692811794124016
365132365,0.0038692811794124016
1129088815,0.0038692811794124016
1262268501823303680,0.0038692811794124016
288548798,0.0038692811794124016
87632735,0.0038692811794124016
40246161,0.016250980953532095
1252686295,0.0038692811794124016
25333228,0.0038692811794124016
1093876945,0.0038692811794124016
205786669,0.07019899199711964
1942350667,0.0038692811794124016
2863551224,0.0038692811794124016
720083863830069249,0.025924183902063084
176207343,0.01702483718941456
412708728,0.09883989730773476
414218319,0.03609634603866723
1271987860577517568,0.0038692811794124016
626984632,0.0038692811794124016
237594523,0.0038692811794124016
714340176,0.037145099322359126
300638343,0.0038692811794124016
739845530612830208,0.0038692811794124016
715244769,0.0038692811794124016
817207955930001409,0.0038692811794124016
1363561650624733184,0.0038692811794124016
212468225,0.0038692811794124016
2673432539,0.0038692811794124016
23601374,0.0038692811794124016
51852542,0.0038692811794124016
321482430,0.0038692811794124016
1058965681671028736,0.0038692811794124016
35617919,0.0038692811794124016
371288369,0.0038692811794124016
4492249646,0.0038692811794124016
396106258,0.0038692811794124016
2287331581,0.0038692811794124016
150671052,0.0038692811794124016
3302256527,0.0038692811794124016
3269322830,0.0038692811794124016
1364751078659477504,0.0038692811794124016
168123931,0.0038692811794124016
1072189285,0.0038692811794124016
45976740,0.13581176939737538
1435257575482740741,0.0038692811794124016
1099109729308008448,0.0038692811794124016
1366925295291424768,0.0038692811794124016
1356073687691141121,0.0038692811794124016
1580475270,0.0038692811794124016
1442893993935716361,0.0038692811794124016
392132054,0.0038692811794124016
207703739,0.0038692811794124016
1419489038747070467,0.0038692811794124016
928451444633563136,0.0038692811794124016
1119464753318043649,0.0038692811794124016
1440690378533838857,0.0038692811794124016
2931943245,0.0038692811794124016
1727398412,0.0038692811794124016
1444061901172854786,0.0038692811794124016
2938869339,0.0038692811794124016
1243723946660421637,0.0038692811794124016
2476755039,0.0038692811794124016
1331773252792770560,0.0038692811794124016
901618905076174848,0.0038692811794124016
339780511,0.0038692811794124016
980817985668550656,0.0038692811794124016
53694666,0.0038692811794124016
1445437990940004352,0.0038692811794124016
1243574020802367488,0.0038692811794124016
1055536236,0.0038692811794124016
68670486,0.0038692811794124016
451989089,0.0038692811794124016
1077731978,0.0038692811794124016
1271115442573185024,0.0038692811794124016
969744550955749383,0.0038692811794124016
26577630,0.0038692811794124016
1391981080945643523,0.0038692811794124016
46232947,0.0038692811794124016
266048357,0.029019608845593018
293745266,0.0038692811794124016
415532452,0.0038692811794124016
3107597132,0.0038692811794124016
1183316407104266241,0.0038692811794124016
982472677775454209,0.0038692811794124016
3295839203,0.0038692811794124016
880913594531139584,0.0038692811794124016
1911858061,0.0038692811794124016
1097694473952342022,0.0038692811794124016
1388650232100134915,0.0038692811794124016
14100537,0.0038692811794124016
820656479812227073,0.0038692811794124016
1325249450793701376,0.0038692811794124016
1427996716138127360,0.0038692811794124016
1347691972358778885,0.0038692811794124016
1365678726,0.0038692811794124016
1295377965438644235,0.0038692811794124016
322090834,0.0038692811794124016
1342962255248424961,0.0038692811794124016
1195026680609292288,0.0038692811794124016
1116360718687690758,0.0038692811794124016
737359208945844224,0.08473725782913166
3375064758,0.03443660249677038
14538949,0.10717908866972362
1084856644687679496,0.008125490476766044
36133644,0.07593083862263299
976345683681619968,0.0038692811794124016
366785595,0.0038692811794124016
2849064914,0.0038692811794124016
343059330,0.03327581814294662
64123717,0.0038692811794124016
18420573,0.0038692811794124016
957106791753555968,0.0038692811794124016
751054068974575616,0.0038692811794124016
1186136760981454854,0.0038692811794124016
854065048683204615,0.0038692811794124016
317823907,0.0038692811794124016
952759886,0.0038692811794124016
474883984,0.0038692811794124016
1258133514421239813,0.0038692811794124016
2198792101,0.0038692811794124016
324555383,0.005416993651177363
744660163873771520,0.0038692811794124016
726025903,0.0038692811794124016
1263514760584167424,0.0038692811794124016
714569357267853312,0.0038692811794124016
739149720,0.13588528573978426
1136772811656126464,0.0038692811794124016
270307297,0.0038692811794124016
454774863,0.0038692811794124016
772948513,0.0038692811794124016
3333795492,0.0038692811794124016
2209473078,0.0038692811794124016
838196271571591168,0.0038692811794124016
18386792,0.0038692811794124016
1166799265806503936,0.0038692811794124016
262522708,0.0038692811794124016
1370402422062002179,0.0038692811794124016
1429982282891239433,0.0038692811794124016
1434265814325202944,0.0038692811794124016
1087134051914395648,0.0038692811794124016
791076864,0.0038692811794124016
121949981,0.0038692811794124016
256360738,0.027471896373828023
1172475064870027264,0.0038692811794124016
1443468994107822081,0.0038692811794124016
941115769429024769,0.0038692811794124016
1313732971061362690,0.0038692811794124016
2305422800,0.0038692811794124016
242885214,0.0038692811794124016
1354230346586447877,0.0038692811794124016
469747759,0.0038692811794124016
432114850,0.0038692811794124016
1166000110586626048,0.0038692811794124016
884527637569323009,0.0038692811794124016
369653658,0.0038692811794124016
1434643524495020043,0.0038692811794124016
75984040,0.0038692811794124016
586195164,0.0038692811794124016
2902344555,0.0038692811794124016
564257648,0.0038692811794124016
1027229536902098944,0.0038692811794124016
2316626342,0.0038692811794124016
1925354744,0.0038692811794124016
958204773282533376,0.0038692811794124016
1445751022526160908,0.0038692811794124016
1183078912265355265,0.0038692811794124016
98767459,0.0038692811794124016
87297879,0.0038692811794124016
753394222267527168,0.0038692811794124016
373580557,0.0038692811794124016
1430260512688902150,0.0038692811794124016
2468436247,0.0038692811794124016
3308781515,0.0038692811794124016
2273880732,0.0038692811794124016
1302114263771668481,0.0038692811794124016
24181491,0.0038692811794124016
1309179346565898241,0.0038692811794124016
2231471516,0.0038692811794124016
1352351686778630145,0.0038692811794124016
1413321993470943237,0.0038692811794124016
603011131,0.0038692811794124016
1438876255202406406,0.0038692811794124016
1375883715776294914,0.0038692811794124016
1002002024,0.0038692811794124016
51384524,0.0038692811794124016
724114092672335874,0.0038692811794124016
552725069,0.0038692811794124016
1184298786329448448,0.0038692811794124016
334954251,0.0038692811794124016
101915304,0.0038692811794124016
1252767510983737344,0.0038692811794124016
1099811037975642112,0.0038692811794124016
1388988366247575559,0.0038692811794124016
1326022742286749696,0.0038692811794124016
1388801354244702209,0.0038692811794124016
961162177,0.0038692811794124016
1389555148318404610,0.0038692811794124016
1151641780267261952,0.0038692811794124016
27320189,0.0038692811794124016
1215379886887428096,0.0038692811794124016
1184882383,0.0038692811794124016
257699447,0.0038692811794124016
2397398196,0.0038692811794124016
807034969902252032,0.0038692811794124016
1353486048618274816,0.0038692811794124016
4866566489,0.0038692811794124016
3058888765,0.0038692811794124016
1173239638116446208,0.0038692811794124016
42894434,0.0038692811794124016
3078011282,0.0038692811794124016
32691118,0.0038692811794124016
544080126,0.0038692811794124016
1336660494,0.0038692811794124016
957190068594130946,0.0038692811794124016
1074149416699719681,0.0038692811794124016
825518936733085696,0.0038692811794124016
43199433,0.0038692811794124016
969376788525830146,0.0038692811794124016
35107179,0.0038692811794124016
366074756,0.0038692811794124016
359672860,0.0038692811794124016
82679357,0.0038692811794124016
883774859452579840,0.04987503440262577
3418588623,0.0038692811794124016
710270422290403328,0.0038692811794124016
763168867371843584,0.0038692811794124016
1575198925,0.0038692811794124016
1301995158485958656,0.0038692811794124016
1260291453973983232,0.0038692811794124016
1601907697,0.0038692811794124016
29823611,0.0038692811794124016
1393039117110317058,0.0038692811794124016
236055343,0.0038692811794124016
320919057,0.0038692811794124016
2812908133,0.0038692811794124016
1325519307359490048,0.0038692811794124016
590735039,0.0038692811794124016
95577307,0.0038692811794124016
43948485,0.0038692811794124016
136332449,0.0038692811794124016
623936216,0.0038692811794124016
2873956499,0.0038692811794124016
4803873902,0.0038692811794124016
1147245556651233280,0.0038692811794124016
918919026344120321,0.0038692811794124016
37813045,0.0038692811794124016
24574252,0.0038692811794124016
1440809899500335110,0.0038692811794124016
1334205408110551042,0.0038692811794124016
1071298949837770753,0.0038692811794124016
915968072,0.0038692811794124016
885818088,0.0038692811794124016
227849419,0.0038692811794124016
2493753559,0.0038692811794124016
778842486,0.0038692811794124016
124839366,0.0038692811794124016
263750524,0.0038692811794124016
1357001901229899777,0.0038692811794124016
990301302264479749,0.0038692811794124016
1136065885456740352,0.0038692811794124016
1335377050878676992,0.0038692811794124016
138710067,0.0038692811794124016
1441961640459599874,0.0038692811794124016
2793008984,0.0038692811794124016
120187876,0.0038692811794124016
178544594,0.0038692811794124016
2838327755,0.0038692811794124016
1559780652,0.0038692811794124016
2291354802,0.0038692811794124016
1352707350784659456,0.0038692811794124016
1417352097150816256,0.0038692811794124016
1427768108614291465,0.0038692811794124016
1117485007944048640,0.0038692811794124016
1297264458,0.0038692811794124016
1194794785762004993,0.0038692811794124016
26089782,0.0038692811794124016
1446289055935864836,0.0038692811794124016
412499776,0.0038692811794124016
416476088,0.0038692811794124016
1028871362499305473,0.0038692811794124016
1438317451469541377,0.0038692811794124016
546527413,0.0038692811794124016
1323421765658431488,0.0038692811794124016
280677070,0.0038692811794124016
2332742508,0.02886597442092524
1347272097786171394,0.0038692811794124016
2344419362,0.05006849846159653
252150132,0.0038692811794124016
4787666543,0.0038692811794124016
1454456569,0.0038692811794124016
587733016,0.0038692811794124016
823265236916416512,0.0038692811794124016
1168589910825213952,0.0038692811794124016
753744536887824385,0.0038692811794124016
119925381,0.061482877940863066
1269692602204532738,0.0038692811794124016
853722212741898240,0.0038692811794124016
43089397,0.0038692811794124016
2323751900,0.0038692811794124016
1213405462021853185,0.0038692811794124016
2937436849,0.027835608804692852
272250877,0.05842227652794788
1406573892,0.012381699774119743
1942107584,0.09092810771619159
2678072299,0.05280657309566092
86384661,0.0847372578291318
2983179809,0.021667974604709487
3188558830,0.08427294408760228
2874772780,0.00928627483058978
222386937,0.0038692811794124016
261788602,0.0038692811794124016
292468351,0.0038692811794124016
22849568,0.18385268626498327
1203545123356839936,0.023215687076474405
19893907,0.0038692811794124016
1729880688,0.0038692811794124016
1361500715659755520,0.0038692811794124016
700287952,0.0038692811794124016
169268197,0.0038692811794124016
18622393,0.0038692811794124016
1304185921433227264,0.0038692811794124016
97121931,0.0038692811794124016
1699266222,0.0038692811794124016
729194378779078656,0.0038692811794124016
2752659114,0.0038692811794124016
373460084,0.0038692811794124016
908018227040710656,0.0038692811794124016
245149238,0.0038692811794124016
3242606862,0.012768627892060957
29891001,0.0038692811794124016
720579941184757760,0.07154465903383285
276713213,0.0733002098338644
1424060815947206662,0.0038692811794124016
609432652,0.0038692811794124016
38625077,0.037145099322359265
234550882,0.061306541033107655
408072407,0.0539394296675065
1427258589077508100,0.020894118368827028
2242940071,0.05281853632952163
44171755,0.0038692811794124016
41043869,0.0038692811794124016
436087744,0.025150327666180628
578640179,0.011220915420295987
132210296,0.0038692811794124016
923683393,0.0038692811794124016
1245003009555419137,0.0038692811794124016
1267504449087553539,0.0038692811794124016
65666257,0.010060131066472243
407943040,0.0038692811794124016
240908125,0.0038692811794124016
1057988206963056640,0.0038692811794124016
130857133,0.0038692811794124016
1441410998355726344,0.0038692811794124016
24819740,0.0038692811794124016
1412813687811760135,0.0038692811794124016
2762829798,0.0038692811794124016
1317417438640697344,0.0038692811794124016
1185990712132812800,0.0038692811794124016
711980580813066240,0.0038692811794124016
3237884919,0.0038692811794124016
9455112,0.0038692811794124016
19198775,0.0038692811794124016
22630846,0.0038692811794124016
1434341584670273544,0.0038692811794124016
844292741077061632,0.0038692811794124016
1300624324206817280,0.0038692811794124016
1332164996592066561,0.0038692811794124016
337816824,0.0038692811794124016
153798495,0.0038692811794124016
1249204176548245504,0.0038692811794124016
3092462976,0.0038692811794124016
547671992,0.0038692811794124016
151547845,0.0038692811794124016
23554969,0.0038692811794124016
1314208704,0.0038692811794124016
808450734240972800,0.0038692811794124016
204846220,0.0038692811794124016
19478009,0.0038692811794124016
18940341,0.0038692811794124016
62292631,0.0038692811794124016
1239692519094575104,0.0038692811794124016
64261339,0.0038692811794124016
271989352,0.0038692811794124016
66334416,0.0038692811794124016
756584190112591872,0.0038692811794124016
24459228,0.0038692811794124016
771870952544096257,0.0038692811794124016
1242251887,0.0038692811794124016
15908286,0.0038692811794124016
1390840055200108546,0.0038692811794124016
2408260398,0.0038692811794124016
488067802,0.0038692811794124016
1511667030,0.0038692811794124016
579614622,0.0038692811794124016
728304522662043648,0.0038692811794124016
1092960066,0.0038692811794124016
64099329,0.0038692811794124016
1393055510480441345,0.0038692811794124016
2555583872,0.0038692811794124016
2452465303,0.0038692811794124016
282526718,0.055292028053803344
4298769753,0.0038692811794124016
572827030,0.0038692811794124016
1414623993529880576,0.0038692811794124016
1255927911045095425,0.0038692811794124016
1373016955,0.0038692811794124016
2720800274,0.0038692811794124016
57661541,0.0038692811794124016
708739471,0.0038692811794124016
722623738672517120,0.0038692811794124016
157591483,0.0038692811794124016
1390378070482165763,0.0038692811794124016
2707780448,0.0038692811794124016
898554931271127042,0.0038692811794124016
525857359,0.0038692811794124016
2536457582,0.0038692811794124016
19634262,0.03517176592085894
1357304889831878657,0.0038692811794124016
1243221104560345090,0.0038692811794124016
431141725,0.0038692811794124016
1244435052,0.0038692811794124016
159655782,0.0236026151944158
382223500,0.0038692811794124016
535452718,0.0038692811794124016
1293199610178080775,0.0038692811794124016
12923812,0.0038692811794124016
16272844,0.0038692811794124745
335769776,0.03288889002500543
16279532,0.011220915420295978
3358671,0.010833987302354766
16180205,0.011607843538237218
2322580746,0.010447059184413509
171115367,0.008899346712648538
208750527,0.00425620929735365
240786249,0.04953916514505761
3257047456,0.017335616288625434
500232993,0.009286274830589789
1171073846335721472,0.01586405283559092
1304472952482783232,0.00464313741529489
1072270926,0.01621228814173797
2789770741,0.00425620929735365
2327530022,0.012381699774119716
1002181382,0.06345621134236358
47692251,0.025702258433877
743129088,0.00580392176911862
271073165,0.03172810567118175
1895316878,0.027858824491769324
631988630,0.16094661993883844
290162716,0.008125490476766072
2229187188,0.020120262132944614
274507495,0.04372287732736026
417524720,0.06500392381412848
415774799,0.015907044848695474
579377522,0.0374949846550037
32915303,0.008512418594707312
245954929,0.010447059184413519
170377354,0.006964706122942331
1390883714,0.013929412245884664
3363252329,0.01973333401500331
1143342270399373313,0.023215687076474516
272185225,-0.15893072444436454
1144289639924207616,0.034436602496770385
43510607,0.010060131066472274
524557553,0.050231008271131854
256775505,0.01044705918441352
493488747,0.02515032766618068
868245382148521984,0.010060131066472239
1170770038208565248,0.03888627585309468
339752726,0.013807641528659178
249221867,0.01083398730235473
488052222,0.019423791520650248
911471588,0.01630401243367524
246466184,0.0038692811794124016
280552762,0.05107451156824367
295951367,0.0038692811794124016
973087261,0.0038692811794124016
1321710295245447169,0.0038692811794124016
48369926,0.0038692811794124016
1438956476588957701,0.0038692811794124016
385008014,0.0038692811794124016
918152297544380417,0.0038692811794124016
33562561,0.0038692811794124016
987136895162384384,0.0038692811794124016
1327442450957303809,0.0038692811794124016
870473605473198080,0.0038692811794124016
35337644,0.0038692811794124016
1103832363363127297,0.0038692811794124016
1243323314652602368,0.0038692811794124016
1268045786312593408,0.0038692811794124016
17355421,0.0038692811794124016
24348660,0.0038692811794124016
14247924,0.0038692811794124016
106512310,0.0038692811794124016
1269254845615095810,0.0038692811794124016
1219578234,0.0038692811794124016
1380813355,0.0038692811794124016
883334379023597568,0.0038692811794124016
