,0
0,0.00010064669155578247
1,0.00016176152539788903
2,7.91080336534882e-05
3,0.00025740025740025744
4,6.115915206824298e-05
5,0.00014381264381264382
6,0.00014957401321037683
7,7.250461795916342e-05
8,0.00023905251177978445
9,0.00010516715062169608
10,0.00019061269061269062
11,0.0001877320059138241
12,0.000210201346564983
13,5.832278559551286e-05
14,0.000112435339708067
15,6.980120616484253e-05
16,0.00019845701663883481
17,3.802503802503802e-05
18,0.00024295251567978848
19,0.00014088764088764088
20,0.00013548081729899912
21,0.0001174876174876175
22,0.0001796217705308614
23,0.00012905467450922
24,0.0002568241204604841
25,0.00024193319647865095
26,0.0002873150600423328
27,4.595800050345505e-05
28,0.0002055922510467965
29,0.0003315003315003315
30,0.00012737058191603648
31,0.00017284108193199103
32,3.350457895912441e-05
33,5.752505752505752e-05
34,0.00017332858241949148
35,7.259325441143623e-05
36,9.262509262509263e-05
37,1.3162513162513163e-05
38,0.00011376488649215921
39,0.00017975472520927066
40,0.00011992511992511993
41,4.919323101141282e-05
42,4.436254436254436e-05
43,0.0001754558572740391
44,0.00010131146494782859
45,3.775912866821958e-05
46,9.497395861032225e-05
47,0.00019247405611041976
48,0.0002716707262161807
49,0.0001893274620547348
