,0
0,9.051412020275162e-05
1,0.00013666180758017493
2,9.42151874882231e-05
3,0.00022510354763191067
4,9.345794392523364e-05
5,0.00013688629311918235
6,0.0003228484457153399
7,0.00018321729571271528
8,4.522022248349462e-05
9,0.0001387860843819393
10,0.00013572204125950055
11,0.00018724838498267952
12,0.00018467220683287164
13,0.0002717391304347826
14,0.00014138938637006315
15,9.327488107452663e-05
16,4.6352090479280616e-05
17,4.499235130027895e-05
18,0.00018446781036709093
19,0.00023247163846010788
20,4.625774817281895e-05
21,0.00023482998309224122
22,0.0002771362586605081
23,0.0002699784017278618
24,9.296272194849865e-05
25,0.00018675880100849752
26,9.096697898662786e-05
27,0.000227811190085657
28,0.00023633957269805257
29,0.00023524983532511527
30,4.553319369820599e-05
31,0.00022785271600437478
32,0.0001390691637307621
33,0.0003156565656565657
34,0.00018397571520559287
35,4.6270590412733666e-05
36,0.00022661348803480785
37,0.00027482594356907294
38,0.0002305847629588637
39,9.052231375033946e-05
40,4.63263226165107e-05
41,9.273856997125104e-05
42,9.06043308870164e-05
43,0.00036829021268759785
44,0.00014000373343289155
45,0.00036314117113027687
46,0.00013819789939192924
47,9.289363678588016e-05
48,0.00037449676996535904
49,0.00013913366107040162
50,0.00018246510354894625
51,0.0002813994934809117
52,0.00033021983205962826
53,0.00013958682300390843
