,0
0,5.447112885129414e-05
1,0.00011606943425125245
2,0.00012794671885580977
3,4.374208919663465e-05
4,0.00012378080559898743
5,0.0002685684503866322
6,0.00011620238892966164
7,0.00010463533190805921
8,0.00018720421612983596
9,8.907963453417999e-05
10,0.00011168192986374803
11,0.00017226091606256893
12,0.0003079230351957625
13,0.00014731378367742004
14,0.0001487762851399215
15,4.781936600118417e-05
16,0.0001180637544273908
17,8.163417254326345e-05
18,6.887052341597797e-05
19,8.29637193273557e-05
20,0.00022726386362749998
21,0.0001793115429479066
22,0.0001253762617398981
23,0.00024476956295138114
24,0.00014859498330572715
25,4.551884717173973e-05
26,0.00021405703223885045
27,0.00010259669350578442
28,0.00010822510822510824
29,5.2251188614824976e-05
30,0.0001906126906126906
31,8.45108283124812e-05
32,0.0002100240736604373
33,3.7847765120492386e-05
34,9.555009555009556e-05
35,0.00010516715062169607
36,0.0001621603894331167
37,4.733186551368369e-05
38,0.00044194135103226007
39,0.00010995351904442815
40,0.00026555481100935634
41,0.0001387160478069569
42,7.339098248189158e-05
43,0.00013760809215354673
44,0.0002376746178399071
45,0.00017753881390245027
46,4.7021637930728834e-05
47,0.0002133479406206679
48,0.00014983992256719527
49,0.0001497069678887861
50,0.00031758440849349943
51,0.0003141275868548596
52,0.0001788240424604061
53,3.9044357226175406e-05
