,0
0,0.0942469694630329
1,0.09210177543748757
2,0.09719829493111543
3,0.09384345290345618
4,0.09307544757826032
5,0.0944267855497945
6,0.09518650659969988
7,0.09598342202210397
8,0.09242828593771334
9,0.09333979877566967
10,0.09456745481226242
11,0.09374442787824985
12,0.09773202702906075
13,0.09474833474720706
14,0.09341431908334699
15,0.09723292190986968
16,0.09356413715471235
17,0.09318512669940043
18,0.09296367918206361
19,0.09305681757442942
20,0.09891336647578967
21,0.09208677340121993
22,0.09565654787354443
23,0.09359987404300203
24,0.09264343164936135
25,0.09285398304108132
26,0.09225073654830206
27,0.0958761262155698
28,0.09444414203775132
29,0.09434286070893659
30,0.09344158167718898
31,0.09393938616102941
32,0.09197183909148458
33,0.09529853887857427
34,0.09132516209702629
35,0.09135921767195562
36,0.09304392871422572
37,0.09504011679855781
38,0.09100363619800958
39,0.09560526345909526
40,0.09146729799218126
41,0.09722439861552136
42,0.09680187785272955
43,0.09403724229604486
44,0.09181184624726557
45,0.0967228886532664
46,0.09929557770941824
47,0.0920092880498376
48,0.09399124109263658
49,0.09710531061855103
50,0.09381327961818307
51,0.0962667521999247
52,0.09245509400699918
53,0.09478182100774214
54,0.09149540966261589
55,0.09460399151157903
56,0.09441910249868601
57,0.09305452749498258
58,0.09272784931189659
59,0.09422533991295517
60,0.09591447844811159
61,0.0936198829572608
62,0.09419449400968646
63,0.09358475849649588
64,0.09325140160115009
65,0.0943572382803012
66,0.09377676950522751
67,0.09193778553730672
68,0.09541095123861983
69,0.09234028653724248
70,0.09338786726936511
71,0.09909075313089724
72,0.09878959483713674
73,0.09142924997708977
74,0.09446021148416833
75,0.0919498749362237
76,0.0944739690138154
77,0.09347589181609652
78,0.09065601489333786
79,0.09681026862918413
80,0.09717881688927078
81,0.09535505682178909
82,0.09549997795650504
83,0.0954507956090999
84,0.09750159189294581
85,0.09122513948738868
86,0.09631768174661277
87,0.09276234523748807
88,0.09512416145394133
89,0.0979794405354814
90,0.09361948312344964
91,0.0946959290099545
92,0.09442699591059212
93,0.0946113127193114
94,0.09525979717665509
95,0.09525535608676575
96,0.09430317015378421
97,0.09495991423685689
98,0.09365064142759134
99,0.09826802931261462
