Source,Target,Type,Id,Label,timeset,Weight
2439928526,109144163,Directed,137,,,1
1169378542737661954,109144163,Directed,138,,,2
299228245,109144163,Directed,139,,,3
2369365718,109144163,Directed,141,,,1
1373493122,109144163,Directed,143,,,1
2834753506,109144163,Directed,144,,,2
999476893970763777,109144163,Directed,145,,,1
120320139,109144163,Directed,147,,,4
84734389,109144163,Directed,148,,,1
15407637,109144163,Directed,149,,,1
1301967293849755653,109144163,Directed,150,,,1
324602007,109144163,Directed,152,,,1
292667439,109144163,Directed,153,,,1
522345885,109144163,Directed,154,,,1
12599562,109144163,Directed,156,,,1
4856851754,109144163,Directed,159,,,1
1248842158553141250,109144163,Directed,161,,,1
3303438653,109144163,Directed,162,,,1
1129203001,109144163,Directed,164,,,1
2813664079,109144163,Directed,165,,,1
14518712,109144163,Directed,168,,,1
95209129,109144163,Directed,172,,,2
119797208,109144163,Directed,174,,,1
201984482,109144163,Directed,175,,,1
17105128,3409346380,Directed,178,,,3
33826892,3409346380,Directed,179,,,1
273866823,3409346380,Directed,180,,,10
37552089,3409346380,Directed,181,,,1
262436837,3409346380,Directed,182,,,1
1092244447184719873,3409346380,Directed,183,,,1
2548489298,3409346380,Directed,185,,,4
516915897,3409346380,Directed,186,,,1
965028316460797953,3409346380,Directed,187,,,1
195899568,3409346380,Directed,188,,,1
2432750568,3409346380,Directed,189,,,1
331067472,3409346380,Directed,191,,,1
272133230,3409346380,Directed,192,,,1
964446120402300928,3409346380,Directed,193,,,1
1573418346,3409346380,Directed,194,,,1
89496127,3409346380,Directed,196,,,2
735508941258399744,3409346380,Directed,198,,,2
542244178,3409346380,Directed,199,,,2
1005899772916477952,3409346380,Directed,210,,,1
366171300,29545977,Directed,214,,,1
965478102594863104,29545977,Directed,215,,,2
393713239,29545977,Directed,216,,,1
1185972487538040832,29545977,Directed,217,,,1
889661863100907520,29545977,Directed,218,,,1
2813399220,29545977,Directed,219,,,1
2436061363,29545977,Directed,221,,,1
17900758,59686058,Directed,222,,,1
29545977,59686058,Directed,223,,,1
965478102594863104,59686058,Directed,224,,,2
1009115210546929664,59686058,Directed,225,,,1
3148281878,59686058,Directed,226,,,1
1064964294448750595,59686058,Directed,227,,,1
814289414,59686058,Directed,228,,,1
2896012540,59686058,Directed,229,,,1
1280589273335500801,59686058,Directed,230,,,1
1227766472921014272,59686058,Directed,231,,,1
869639001400942592,59686058,Directed,233,,,1
116679707,150270263,Directed,234,,,2
342176065,150270263,Directed,235,,,2
1890389540,150270263,Directed,236,,,1
2785990732,150270263,Directed,237,,,2
40591485,150270263,Directed,238,,,1
3191905064,150270263,Directed,239,,,1
237536271,150270263,Directed,240,,,1
16982577,150270263,Directed,241,,,1
1563418116,150270263,Directed,242,,,1
2580573206,150270263,Directed,243,,,1
275979196,150270263,Directed,244,,,3
193471925,150270263,Directed,246,,,1
53772503,150270263,Directed,247,,,1
16195103,150270263,Directed,248,,,3
2776775090,150270263,Directed,249,,,1
998590102573023232,150270263,Directed,253,,,1
179129165,150270263,Directed,255,,,1
27101995,150270263,Directed,256,,,1
872156101,150270263,Directed,257,,,2
128908662,150270263,Directed,258,,,1
363070453,150270263,Directed,259,,,1
21221149,150270263,Directed,260,,,1
507802048,150270263,Directed,261,,,1
190231473,150270263,Directed,262,,,1
993705834470367232,150270263,Directed,264,,,1
1362286033,150270263,Directed,265,,,1
3079986094,150270263,Directed,266,,,1
17280115,150270263,Directed,268,,,1
274220538,150270263,Directed,269,,,1
25813888,150270263,Directed,270,,,1
51184630,108413104,Directed,272,,,15
908811901,108413104,Directed,273,,,37
408526152,108413104,Directed,274,,,37
371447080,108413104,Directed,281,,,1
2314531026,108413104,Directed,301,,,1
1172199939243425792,108413104,Directed,308,,,1
272133230,108413104,Directed,314,,,1
390392773,108413104,Directed,322,,,1
2289973748,108413104,Directed,324,,,1
495066576,108413104,Directed,333,,,1
1545053600,108413104,Directed,337,,,1
103297393,108413104,Directed,342,,,1
1851634098,108413104,Directed,346,,,1
398483708,108413104,Directed,361,,,1
1313212802799206406,79260190,Directed,372,,,1
27652488,79260190,Directed,373,,,1
89609585,79260190,Directed,374,,,1
44618408,79260190,Directed,375,,,1
880491635896922112,79260190,Directed,376,,,1
2761710808,79260190,Directed,377,,,1
1240867313445830656,247412217,Directed,378,,,1
1347654502787076096,247412217,Directed,379,,,1
982630470008553474,247412217,Directed,380,,,1
82167100,247412217,Directed,381,,,1
110754237,247412217,Directed,382,,,1
768069259100622848,177347829,Directed,383,,,13
1304210384367349770,177347829,Directed,384,,,1
1300291239581892609,177347829,Directed,385,,,1
2253903906,177347829,Directed,386,,,1
78403337,177347829,Directed,387,,,2
862703683,177347829,Directed,388,,,1
1071951545212723200,177347829,Directed,389,,,7
840470152391016448,177347829,Directed,390,,,1
498423001,177347829,Directed,391,,,1
1197522605760303104,177347829,Directed,392,,,4
510093784,177347829,Directed,393,,,2
447415943,177347829,Directed,394,,,1
1201788959719936007,177347829,Directed,395,,,2
1633538270,177347829,Directed,396,,,1
122525211,177347829,Directed,397,,,2
192842634,177347829,Directed,398,,,1
551152504,177347829,Directed,400,,,7
378351271,177347829,Directed,401,,,8
57033548,177347829,Directed,402,,,1
255067647,177347829,Directed,403,,,2
719557076599619584,177347829,Directed,404,,,4
980875592,177347829,Directed,405,,,10
1051100859831148544,177347829,Directed,406,,,1
2300474413,177347829,Directed,407,,,2
1238447220,177347829,Directed,408,,,1
994295935,177347829,Directed,410,,,1
838098877,177347829,Directed,411,,,2
829761553218072576,177347829,Directed,413,,,2
951280545421410305,177347829,Directed,415,,,6
1157684886,177347829,Directed,416,,,2
80970676,177347829,Directed,417,,,1
18923250,177347829,Directed,418,,,1
