83508245,dckurek,1442922344037552128,7,20
83508245,dckurek,1442922342644998150,26,75
83508245,dckurek,1441902432250859524,758,0
83508245,dckurek,1440394467337334798,3,14
83508245,dckurek,1440126344067629056,1,13
4568748862,ziad_aboultaif,1448021350765957132,0,1
4568748862,ziad_aboultaif,1448021348828295178,1,8
4568748862,ziad_aboultaif,1445768173140148227,0,0
4568748862,ziad_aboultaif,1445768171328184326,0,1
4568748862,ziad_aboultaif,1445493262274351114,1,4
4568748862,ziad_aboultaif,1443293672754200577,0,0
4568748862,ziad_aboultaif,1441610914302734336,2,10
4568748862,ziad_aboultaif,1440337973111709714,4,61
44070432,LailaGoodridge,1447769721416257536,0,23
44070432,LailaGoodridge,1447262697263812612,1,110
44070432,LailaGoodridge,1445835568559001600,13,148
44070432,LailaGoodridge,1443649661047214104,1,33
44070432,LailaGoodridge,1442153254167605249,0,0
44070432,LailaGoodridge,1441536788548386819,0,48
44070432,LailaGoodridge,1440316314711564302,6,128
24558868,DaneLIoydMP,1448754538513641473,21,0
24558868,DaneLIoydMP,1448681760972214276,1,3
24558868,DaneLIoydMP,1447955219929776134,1,5
24558868,DaneLIoydMP,1446653995553017858,140,0
24558868,DaneLIoydMP,1445842100939943939,0,8
24558868,DaneLIoydMP,1445841774111608833,44,0
24558868,DaneLIoydMP,1445782312780664838,9,0
24558868,DaneLIoydMP,1443985858873499664,37,0
24558868,DaneLIoydMP,1443708570055413765,594,0
24558868,DaneLIoydMP,1443557083983589377,4,0
24558868,DaneLIoydMP,1442328923090538503,0,17
24558868,DaneLIoydMP,1442321464137375745,144,0
24558868,DaneLIoydMP,1441773802300469252,566,0
24558868,DaneLIoydMP,1441566462204780550,1504,0
24558868,DaneLIoydMP,1441202381899902977,105,675
24558868,DaneLIoydMP,1441042430992601098,7,0
24558868,DaneLIoydMP,1440779854014607365,5,0
24558868,DaneLIoydMP,1440183058817110016,2,38
24558868,DaneLIoydMP,1440149764050337792,6,0
24215794,R_Boissonnault,1448420209635725315,1,37
24215794,R_Boissonnault,1447370971938111488,0,75
24215794,R_Boissonnault,1447344354205442048,66,0
24215794,R_Boissonnault,1447209235700334595,834,0
24215794,R_Boissonnault,1445906211417645057,40,226
24215794,R_Boissonnault,1445851395928719360,23,0
24215794,R_Boissonnault,1445851384608292866,88,0
24215794,R_Boissonnault,1445851316199194629,49,0
24215794,R_Boissonnault,1445848188993241091,26,93
24215794,R_Boissonnault,1443742401583988738,17,82
24215794,R_Boissonnault,1443622233864216605,5,63
24215794,R_Boissonnault,1443585078471258118,38,231
24215794,R_Boissonnault,1443389714254352384,659,0
24215794,R_Boissonnault,1441192504305467397,282,0
24215794,R_Boissonnault,1440843962755936258,135,0
24215794,R_Boissonnault,1440809619081744387,40,503
24215794,R_Boissonnault,1440809487711944704,16,297
24215794,R_Boissonnault,1440809377439502345,33,415
24215794,R_Boissonnault,1440809250729574404,24,367
24215794,R_Boissonnault,1440809135365246986,467,4269
24215794,R_Boissonnault,1440419956122816519,34,555
24215794,R_Boissonnault,1440418571025203201,64,720
24215794,R_Boissonnault,1440194103380115456,3,38
24215794,R_Boissonnault,1440190306696065031,4,63
24215794,R_Boissonnault,1440123781972840455,21,98
24215794,R_Boissonnault,1440111069821734915,2,26
24215794,R_Boissonnault,1440080881180286978,2,14
24215794,R_Boissonnault,1440035620559065089,1,16
24215794,R_Boissonnault,1440015077705351168,371,0
24215794,R_Boissonnault,1440005429266878468,17,84
24215794,R_Boissonnault,1439959062939013129,7,0
24215794,R_Boissonnault,1439958987248570376,2,0
24215794,R_Boissonnault,1439958964112814080,2,0
24215794,R_Boissonnault,1439945053997252608,12,56
24215794,R_Boissonnault,1439766827282755587,272,0
1425866189780160514,POhara2021,1448446583566131202,1,0
1425866189780160514,POhara2021,1448324799227383810,0,0
1425866189780160514,POhara2021,1448131290641965058,4,48
1425866189780160514,POhara2021,1445929727580061698,0,2
1425866189780160514,POhara2021,1445929070374449152,1,11
1425866189780160514,POhara2021,1444648065433014278,11,0
1425866189780160514,POhara2021,1443920328376393743,14,0
1425866189780160514,POhara2021,1443573732421685251,0,10
1425866189780160514,POhara2021,1443556240475500550,17,0
1425866189780160514,POhara2021,1443548819094966276,19,0
1425866189780160514,POhara2021,1443347005754028039,786,0
1425866189780160514,POhara2021,1443329207505936389,1,0
1425866189780160514,POhara2021,1443231885744906245,32,0
1425866189780160514,POhara2021,1442560733162532864,11,0
1425866189780160514,POhara2021,1442553671301181440,14,0
1425866189780160514,POhara2021,1441178159752306688,0,1
1425866189780160514,POhara2021,1441115535026974721,15,0
1425866189780160514,POhara2021,1441010819202961413,0,1
1425866189780160514,POhara2021,1441002591173939200,0,2
1425866189780160514,POhara2021,1440894470409662470,16,116
1425866189780160514,POhara2021,1440885982597943297,34,0
1425866189780160514,POhara2021,1440729299582001156,20,0
1425866189780160514,POhara2021,1440069329739870215,0,4
1425866189780160514,POhara2021,1440067613648850945,24,0
1425866189780160514,POhara2021,1439926233521954816,113,0
1425866189780160514,POhara2021,1439783117494145026,3,5
1425866189780160514,POhara2021,1439782906067660803,0,1
1425866189780160514,POhara2021,1439765033437827078,50,0
1420552213253038080,NathalieSincla3,1446462949858611213,107,0
1420552213253038080,NathalieSincla3,1445460691972866059,9,43
1420552213253038080,NathalieSincla3,1440322679651782674,0,0
1420552213253038080,NathalieSincla3,1440322302801895424,0,0
1420552213253038080,NathalieSincla3,1440322108379185159,0,0
1420552213253038080,NathalieSincla3,1440321570497458186,0,1
1420552213253038080,NathalieSincla3,1440321464750653443,1,1
1420552213253038080,NathalieSincla3,1440321313998925827,0,0
1420552213253038080,NathalieSincla3,1440320778214412301,0,0
1420552213253038080,NathalieSincla3,1440320623067033602,0,2
1420552213253038080,NathalieSincla3,1440320200549670918,0,0
1420552213253038080,NathalieSincla3,1440320075974676491,0,0
1420552213253038080,NathalieSincla3,1440319784860540943,0,1
1420552213253038080,NathalieSincla3,1440319585526304774,0,0
1420552213253038080,NathalieSincla3,1440319213080432657,0,1
1420552213253038080,NathalieSincla3,1440319096646553601,0,1
1420552213253038080,NathalieSincla3,1440318864923906055,1,3
1420552213253038080,NathalieSincla3,1440318721969455109,0,0
1420552213253038080,NathalieSincla3,1440318551210872837,0,1
1420552213253038080,NathalieSincla3,1440318336206737419,0,0
1420552213253038080,NathalieSincla3,1440318204367147018,0,1
1420552213253038080,NathalieSincla3,1440317915526361099,0,0
1420552213253038080,NathalieSincla3,1440317696101421067,0,0
1420552213253038080,NathalieSincla3,1440317512378294283,0,1
1420552213253038080,NathalieSincla3,1440317146936983562,1,2
1420552213253038080,NathalieSincla3,1440316874709893130,2,4
1420552213253038080,NathalieSincla3,1440316697995460613,0,1
1420552213253038080,NathalieSincla3,1440288149507166217,19,110
1420552213253038080,NathalieSincla3,1440035653505339394,0,0
1420552213253038080,NathalieSincla3,1439924961834147842,39,206
335769776,jwaldag,1448572059571744774,0,9
335769776,jwaldag,1447042070040887301,2,4
335769776,jwaldag,1446389039079198727,3,0
335769776,jwaldag,1446024350168059910,1,0
335769776,jwaldag,1446024155367804936,1,0
335769776,jwaldag,1443764602383343616,7,0
335769776,jwaldag,1443450092346818563,13,240
335769776,jwaldag,1442559939004678147,0,13
335769776,jwaldag,1441294145134350339,0,0
335769776,jwaldag,1441241719610109952,5,53
335769776,jwaldag,1440184186933972992,3,34
335769776,jwaldag,1440184185524613129,4,44
335769776,jwaldag,1440184184144687108,2,26
335769776,jwaldag,1440184182659948551,29,359
335769776,jwaldag,1440120214507728896,4,12
335769776,jwaldag,1440048084772261891,1,10
335769776,jwaldag,1440029283397685257,3,14
335769776,jwaldag,1439965116410253313,6,10
335769776,jwaldag,1439773209130270723,10,42
401738614,BerubeABJNE,1445428518758797321,0,8
401738614,BerubeABJNE,1443596051651387397,19,0
401738614,BerubeABJNE,1443288218649174017,32,0
401738614,BerubeABJNE,1443218400600338432,2,4
401738614,BerubeABJNE,1442482565227626497,7,29
401738614,BerubeABJNE,1440164387298242567,10,0
401738614,BerubeABJNE,1440155396358819846,4,19
401738614,BerubeABJNE,1440003636059418624,5,26
401738614,BerubeABJNE,1439960994185420800,11,17
1173429508034220032,ClaudeDBF_bq,1440713183237267467,21,0
1173429508034220032,ClaudeDBF_bq,1440178469682376708,1,7
1187132490684784642,LouiseChabotBQ,1445439994752118790,4,42
16279532,terrybeech,1446646569101451264,0,0
16279532,terrybeech,1446568358434918400,311,0
16279532,terrybeech,1446568241644539906,90,0
16279532,terrybeech,1446568167279509509,59,0
16279532,terrybeech,1446568158286938112,379,0
16279532,terrybeech,1446160226370031618,24,0
16279532,terrybeech,1446160206187012121,338,0
16279532,terrybeech,1446160183768535040,220,0
16279532,terrybeech,1445222022733197314,203,0
16279532,terrybeech,1445222006870319108,751,0
16279532,terrybeech,1444083058412457984,120,0
16279532,terrybeech,1443966314704347142,301,0
16279532,terrybeech,1443647831714193412,30,0
16279532,terrybeech,1443635300413186064,223,0
16279532,terrybeech,1443596194299748352,1,1
16279532,terrybeech,1443595141353283585,167,0
16279532,terrybeech,1443595007672430594,353,0
16279532,terrybeech,1443594912478515204,0,2
16279532,terrybeech,1443594868593500165,9,7
16279532,terrybeech,1443594645334896647,0,1
16279532,terrybeech,1443594568117719046,0,1
16279532,terrybeech,1443594491617812484,0,1
16279532,terrybeech,1443594326982987777,0,1
16279532,terrybeech,1443594196938547205,0,1
16279532,terrybeech,1443593676492525569,7,21
16279532,terrybeech,1443593505272705024,21,0
16279532,terrybeech,1443593491079057414,18,0
16279532,terrybeech,1443593476071956480,14,0
16279532,terrybeech,1443593442429489156,552,0
16279532,terrybeech,1443393753583030272,56,0
16279532,terrybeech,1443393735165767682,42,0
16279532,terrybeech,1443281983921000448,30,0
16279532,terrybeech,1443281956888666112,140,0
16279532,terrybeech,1443281734536077312,350,0
16279532,terrybeech,1443244122530189315,230,0
16279532,terrybeech,1443243985791639552,106,0
16279532,terrybeech,1442510397517357064,2,4
16279532,terrybeech,1442509063716175877,678,0
16279532,terrybeech,1440357169371574284,80,0
16279532,terrybeech,1440334411531112452,3,0
16279532,terrybeech,1440172998527315976,3,0
16279532,terrybeech,1440140755243261952,0,12
16279532,terrybeech,1440140628189343745,43,0
16279532,terrybeech,1440140616487170060,14,0
16279532,terrybeech,1440140265549750274,137,0
16279532,terrybeech,1440139867250315268,175,0
16279532,terrybeech,1440115215144681476,0,1
16279532,terrybeech,1440106467739066370,1008,0
16279532,terrybeech,1440102535017107456,442,0
16279532,terrybeech,1440101064372469767,540,0
16279532,terrybeech,1440101031380066309,63,0
16279532,terrybeech,1440100717549686789,1,0
16279532,terrybeech,1440010628932927490,1116,0
16279532,terrybeech,1440010531444707328,77,0
16279532,terrybeech,1440010406769008644,538,0
16279532,terrybeech,1440010391673720833,168,0
16279532,terrybeech,1440010071681822724,118,0
16279532,terrybeech,1440010048177016837,147,0
16279532,terrybeech,1440010018967883776,615,0
16279532,terrybeech,1439992200075485184,1,0
16279532,terrybeech,1439992034182373377,6,0
16279532,terrybeech,1439852678524203009,23,0
16279532,terrybeech,1439852678478139393,6,0
16279532,terrybeech,1439852523167236100,12,0
16279532,terrybeech,1439852484441214976,2,0
16279532,terrybeech,1439765828744847363,581,0
16279532,terrybeech,1439746663053086720,3,0
216469057,seblemire,1446268737661833217,29,0
216469057,seblemire,1446206610997657612,53,0
216469057,seblemire,1445810301191000066,1,8
216469057,seblemire,1440304214899519489,0,0
216469057,seblemire,1440304078517510147,0,2
216469057,seblemire,1440181114996346888,3,39
216469057,seblemire,1440049399065833482,0,2
216469057,seblemire,1439775507621556224,1,2
216469057,seblemire,1439757615039459334,0,8
1342125115383939073,JeanDenisGaron1,1448716414777442305,0,1
1342125115383939073,JeanDenisGaron1,1447639426889306118,6,0
1342125115383939073,JeanDenisGaron1,1447541951587364864,0,17
1342125115383939073,JeanDenisGaron1,1447259017076744194,6,0
1342125115383939073,JeanDenisGaron1,1447210819352252422,1,25
1342125115383939073,JeanDenisGaron1,1446879900460269584,3,0
1342125115383939073,JeanDenisGaron1,1446823282242727939,3,8
1342125115383939073,JeanDenisGaron1,1446810457801695234,0,0
1342125115383939073,JeanDenisGaron1,1446808945281077252,0,11
1342125115383939073,JeanDenisGaron1,1446640685856210947,33,0
1342125115383939073,JeanDenisGaron1,1446497205351817230,10,27
1342125115383939073,JeanDenisGaron1,1446466721867608065,9,0
1342125115383939073,JeanDenisGaron1,1446447237731606533,5,0
1342125115383939073,JeanDenisGaron1,1446437314083934223,19,0
1342125115383939073,JeanDenisGaron1,1446277769185447943,7,60
1342125115383939073,JeanDenisGaron1,1446207569182220294,48,0
1342125115383939073,JeanDenisGaron1,1446203827510816768,25,0
1342125115383939073,JeanDenisGaron1,1446178211356938244,53,0
1342125115383939073,JeanDenisGaron1,1446137826526040064,11,0
1342125115383939073,JeanDenisGaron1,1446070045981937664,16,0
1342125115383939073,JeanDenisGaron1,1445436561730965520,17,161
