Source,Target
1447268733731233794,25127782
1446987602192699402,25127782
1446975148351913991,25127782
1446928640696934400,25127782
1446927418065764354,25127782
1446923139376582656,25127782
1446922525762473984,25127782
1446920156140097536,25127782
1446919801004191746,25127782
1446919467846361090,25127782
1446918704071995392,25127782
1446886136102592512,25127782
1446869508006694913,25127782
1446602562581499904,25127782
1446582430857584643,25127782
1446569850722258958,25127782
1446562298055864323,25127782
1446551023926054935,25127782
1446540550513979395,25127782
1446319863358574594,25127782
1446318302800736257,25127782
1446231366383845376,25127782
1446191106098618377,25127782
1446182678886158354,25127782
1446174613860327424,25127782
1445925765372006401,25127782
1445911675299790849,25127782
1445871555129470983,25127782
1445855117777932292,25127782
1445835003556864005,25127782
1445819266058444801,25127782
1445726793810554881,25127782
1445563467981721602,25127782
1448717613358518274,24990450
1448717153453096962,24990450
1447991301467774983,24990450
1446311331255275523,24990450
1446272475642408967,24990450
1446272264555597827,24990450
1446272100176744450,24990450
1446270801750151173,24990450
1446270744477020161,24990450
1446270678420840448,24990450
1446243425922265088,24990450
1446146202366615552,24990450
1443407297204690946,24990450
1440902348050767872,24990450
1440834137548492802,24990450
1445363841756540934,3025416359
1443915667896508416,3025416359
1443600792003522562,3025416359
1443313992563298315,3025416359
1441037528056872966,3025416359
1440385424346599430,3025416359
1440321966938812435,3025416359
1440032983059079178,3025416359
1439788121223270403,3025416359
1449022617617371156,1143229947932229632
1448786697215516675,1143229947932229632
1447633321513598976,1143229947932229632
1447574092446568453,1143229947932229632
1447569143897677826,1143229947932229632
1447559811109883905,1143229947932229632
1447314721636503553,1143229947932229632
1447211400976388099,1143229947932229632
1447211228896563202,1143229947932229632
1447189687941140486,1143229947932229632
1447017092943945732,1143229947932229632
1446969719530065922,1143229947932229632
1446949293605146631,1143229947932229632
1446559145440776209,1143229947932229632
1446302280723181605,1143229947932229632
1445943757107515396,1143229947932229632
1445942021382868996,1143229947932229632
1445941588488822786,1143229947932229632
1445891921709191168,1143229947932229632
1445802468340912133,1143229947932229632
1445756494780125193,1143229947932229632
1444111783627829249,1143229947932229632
1444074024221487106,1143229947932229632
1443994323721326602,1143229947932229632
1443037472246616064,1143229947932229632
1442935857502060546,1143229947932229632
1442153531666993153,1143229947932229632
1441816281410199558,1143229947932229632
1441814862917783559,1143229947932229632
1441771696545882115,1143229947932229632
1441587526528077825,1143229947932229632
1441573487966052352,1143229947932229632
1441564537820303361,1143229947932229632
1441564164875382784,1143229947932229632
1441200627137220609,1143229947932229632
1441039302767616005,1143229947932229632
1440757101983264785,1143229947932229632
1440668782515474450,1143229947932229632
1440309236534165504,1143229947932229632
1440013042994098179,1143229947932229632
1439775802363715587,1143229947932229632
1442880594812313605,521630301
1440505365544661001,521630301
1445512064978542592,1044738781171961856
1444012251720011777,1044738781171961856
1443606785194033157,1044738781171961856
1440809249307697153,1044738781171961856
1439760917349109763,1044738781171961856
1440350857225146370,2254171724
1440008541377466371,2254171724
1440168932661358600,272617171
1439982192914960384,272617171
1449114505120608256,3115495914
1447562898167971841,3115495914
1445826258013757440,3115495914
1444421941729890309,3115495914
1444112417059966979,3115495914
1443655649091588097,3115495914
1443576490403135501,3115495914
1443410286938034181,3115495914
1443372553410682881,3115495914
1443236664344776711,3115495914
1442972456025661446,3115495914
1442919583044681729,3115495914
1441132775130611716,3115495914
1441107620601884672,3115495914
1440850940945383425,3115495914
1440737663707856903,3115495914
1440382839074082819,3115495914
1440329980177797120,3115495914
1440165822912098311,3115495914
1439741124583862278,3115495914
1448363777880100867,737359208945844224
1448355421274755084,737359208945844224
1448053769707606016,737359208945844224
1447212537003528201,737359208945844224
1446144589526704135,737359208945844224
1443678410321141762,737359208945844224
1443594335979724808,737359208945844224
1443328645473374208,737359208945844224
1442600264511287297,737359208945844224
1442532949686210563,737359208945844224
1441654812962033668,737359208945844224
1440310213475586056,737359208945844224
1439965879903657985,737359208945844224
1439752289472983045,737359208945844224
1449113421174161408,3375064758
1448667671722143744,3375064758
1447963328668749831,3375064758
1447546272945164290,3375064758
1447002779772456974,3375064758
1446181376668090371,3375064758
1446162347521937408,3375064758
1445440351737683970,3375064758
1445430786740658191,3375064758
1444023179400384516,3375064758
1443972101824778248,3375064758
1440400381138259968,3375064758
1440398686895304708,3375064758
1440056208707112968,3375064758
1440055152971370502,3375064758
1448009884226699264,720083863830069249
1447563418962169858,720083863830069249
1445436922629967874,720083863830069249
1443967898691805188,720083863830069249
1443726117811200001,720083863830069249
1443564125469220864,720083863830069249
1442119251427463172,720083863830069249
1441439884606984198,720083863830069249
1440320109164126219,720083863830069249
1449083801477464073,2555308646
1447974424242634754,2555308646
1447299334530207745,2555308646
1441599078140301317,2555308646
1440352169073381378,2555308646
1440352167357935617,2555308646
1439979014869897220,2555308646
1439779364569186304,2555308646
1439779363625439234,2555308646
1439779362551701513,2555308646
1439779361138245633,2555308646
1441403872140926979,268528986
1448292042237354006,1722999380
1448115492330299392,1722999380
1447581839493713920,1722999380
1447247047418007552,1722999380
1447043278562480131,1722999380
1445873015925903362,1722999380
1445500482189815810,1722999380
1443712614937157637,1722999380
1443712240398397440,1722999380
1443387428786429952,1722999380
1443365922857631745,1722999380
1442704113578373122,1722999380
1442292807360659456,1722999380
1442260652869840899,1722999380
1442197267520188418,1722999380
1442181584224800779,1722999380
1442178052562186247,1722999380
1441773814312935447,1722999380
1441537964010442755,1722999380
1441537555044864000,1722999380
1441444451931463687,1722999380
1441169462594400256,1722999380
1440901602064232451,1722999380
1440870208789381124,1722999380
1440851474397863936,1722999380
1440499251096604679,1722999380
1440326052463579140,1722999380
1440323615119925250,1722999380
1440323173472342030,1722999380
1440322624064606208,1722999380
1440201315825582089,1722999380
1440120279515086856,1722999380
1440092125681442816,1722999380
1440041975365861377,1722999380
1444708314181369856,156288226
1449036136836255751,15810950
1449004088318959616,15810950
1448628034068692994,15810950
1448495890453262341,15810950
1447924635513860100,15810950
1447576509766520832,15810950
1447201630143746058,15810950
1446470448741486626,15810950
1446121400540884998,15810950
1445816965935734791,15810950
1445043591517294600,15810950
1445032077766897669,15810950
1444043116449714176,15810950
1443976378915999748,15810950
1443935446376005635,15810950
1443531072302637057,15810950
1443213989924651012,15810950
1442922520466755584,15810950
1442860098120941570,15810950
1442541241099456517,15810950
1440434595409772547,15810950
1440334726066163721,15810950
1440334723235024904,15810950
1440334720227676170,15810950
1440037441134497793,15810950
1439951671581286407,15810950
1448285020569882624,270570153
1440721923629981701,270570153
1439795362957443077,270570153
1447261399235792896,2149496034
1446662070284419074,2149496034
1448425155668189190,24171225
1448358830052573189,24171225
1446201882901467139,24171225
1440173990299922432,24171225
1448458738545741825,129395750
1448448746866417667,129395750
1447756831611244548,129395750
1447751766322253824,129395750
1447569200227098648,129395750
1447297745954295808,129395750
1447267512366747648,129395750
1445962102355619845,129395750
1445938838505869319,129395750
1443196915760308225,129395750
1442650745422036992,129395750
1442633387101941762,129395750
1442628298282995714,129395750
1442127085393178625,129395750
1441233023270195200,129395750
1441074675929411594,129395750
1441058953660493827,129395750
1440873210610814976,129395750
1440858999096700935,129395750
1440807338970021890,129395750
1439926681016274954,129395750
1446607756442492932,14538949
1443678840589537285,14538949
1443532504003137538,14538949
1443532337040461831,14538949
1441512173012987904,14538949
1441175103765499907,14538949
1441165937969827844,14538949
1441163507110604807,14538949
1441163042591428610,14538949
1441162930720952322,14538949
1441161993457520645,14538949
1441158744470003719,14538949
1441158032658866180,14538949
1441157385679040513,14538949
1441156741035560962,14538949
1441156209004797963,14538949
1441153745492922370,14538949
1441149600539156482,14538949
1441149053601861637,14538949
1441148259276181504,14538949
1441146666963197960,14538949
1440199183844077576,14538949
1440188361256280073,14538949
1440187799257317379,14538949
1440187212713238529,14538949
1440186966193045510,14538949
1449073321497092096,3358671
1449072768134221824,3358671
1449071935141285891,3358671
1448777492660060160,3358671
1448776922406666246,3358671
1448660913494495240,3358671
1448318673840586760,3358671
1448123921077833732,3358671
1447258742354026499,3358671
1447258683642105868,3358671
1447172945512652805,3358671
1446974219561091075,3358671
1446464022841225221,3358671
1446458611639652356,3358671
1446266546096123911,3358671
1445762500318932993,3358671
1445762205945761793,3358671
1445734807627919373,3358671
1445510550641778690,3358671
1445081878940299278,3358671
1445047977265991693,3358671
1443922723579830312,3358671
1443567582397800454,3358671
1443395795856855041,3358671
1443270368823857154,3358671
1443206180420079620,3358671
1443060842791116809,3358671
1442501899459174402,3358671
1442202501739024392,3358671
1441946631113351170,3358671
1441638503461179399,3358671
1441400299944484866,3358671
1441180344917454850,3358671
1440843255977893899,3358671
1440090403483488265,3358671
1439986667859832835,3358671
1439788608966172676,3358671
1449060868260446216,964829521
1447629767608467461,964829521
1446543156078546946,964829521
1445863438299791365,964829521
1443993991406448640,964829521
1443597897048616968,964829521
1442215440437055490,964829521
1441099405323431948,964829521
1449028670283255830,1093140187486539777
1449009750767714305,1093140187486539777
1448718734227558413,1093140187486539777
1448653164215816200,1093140187486539777
1447401539799224325,1093140187486539777
1447025542079913991,1093140187486539777
1446245550370615310,1093140187486539777
1443192075428798470,1093140187486539777
1443046684104269825,1093140187486539777
1447768839429648387,248866864
1445493928195608576,248866864
1443795030381146118,248866864
1442633136727367681,248866864
1440888522366337027,248866864
1440377159567118336,248866864
1440031559612973060,248866864
1449097403278237696,1283934079
1442320486340325376,1283934079
1442212892082769925,1283934079
1441963375584370696,1283934079
1441929486832783376,1283934079
1441925713867599875,1283934079
1441167930180337664,1283934079
1440556017708797954,1283934079
1440373235682402306,1283934079
1449119085485125632,2733595406
1448720070679547907,2733595406
1448060920110800896,2733595406
1447660418298793987,2733595406
1446868058006450179,2733595406
1446155077568368646,2733595406
1445886594787938304,2733595406
1445803600026816528,2733595406
1444074768668377093,2733595406
1441900322339766273,2733595406
1441856695479635974,2733595406
1440487620144861189,2733595406
1447230069630373888,1278253171
1446283236095651841,1278253171
1446248530713014294,1278253171
1446247928880779265,1278253171
1446247656347430912,1278253171
1444439828171345924,1278253171
1442165010248060932,1278253171
1441912585314463745,1278253171
1441522710169800705,1278253171
1440687596523311113,1278253171
1440473540973641728,1278253171
1449056982262898688,176207343
1448711598475026433,176207343
1448430396564070400,176207343
1447596449231818755,176207343
1447078049292292097,176207343
1446632156965441541,176207343
1446202021669789696,176207343
1445166407998746625,176207343
1444823549458280450,176207343
1444803843762491394,176207343
1443568676289060865,176207343
1441057146255204363,176207343
1441056939044048901,176207343
1441056839848759305,176207343
1441056689340309509,176207343
1440737276867198984,176207343
1440207209141469193,176207343
1440207129177063429,176207343
1448617408906792965,2375818352
1441386245037383695,2375818352
1441123271949258756,2375818352
1440719350483210246,2375818352
1440193327723212805,2375818352
1445111085900705815,3071709259
1440176583654850566,3071709259
1447190497244614662,1686740173
1445135677260185601,1686740173
1443565411375718401,1686740173
1440850820384362498,1686740173
1440376129404112916,1686740173
1440357010478813185,1686740173
1440173441668108296,1686740173
1443734165929672721,324555383
1440180673029959685,324555383
1443563685503508481,1021022461
1442863782187855885,1021022461
1442863780820516872,1021022461
1447682520217268228,1104590774
1447551293799772178,1104590774
1446455842870636545,1104590774
1444031646957817861,1104590774
1443598641407606784,1104590774
1440399692785872899,1104590774
1440749092817145873,237281828
1447355779145687046,321752222
1447355361762103307,321752222
1447295064720515078,321752222
1446989393634471940,321752222
1446988437400215560,321752222
1443965319803019279,321752222
1443572618343301128,321752222
1443572410171547658,321752222
1443572228172308494,321752222
1443571407598673927,321752222
1443571144301424644,321752222
1448843896797208576,172004509
1448812285556887556,172004509
1448728316991713284,172004509
1447908937378979844,172004509
1447573764624035840,172004509
1447244228627734539,172004509
1444144579004014593,172004509
1443677840197685249,172004509
1440332990882537472,172004509
1440031866036187142,172004509
1440011987262611458,172004509
1439994963505426432,172004509
1439982779282907141,172004509
1440164144401899521,243709627
1448343730470244353,38100599
1447183765718110208,38100599
1446938445159534593,38100599
1446511770496086017,38100599
1444023850908454916,38100599
1443930900744572931,38100599
1442090147491860481,38100599
1448735017644003339,4504267216
1447293607975825408,4504267216
1447267939086864385,4504267216
1446979790083268612,4504267216
1446879881845895168,4504267216
1446564805775609857,4504267216
1446509944522563585,4504267216
1446176748941373441,4504267216
1446158801086865418,4504267216
1446154602835943427,4504267216
1446079357101883393,4504267216
1445909991270109185,4504267216
1445827447480594432,4504267216
1445784038375972874,4504267216
1445779403439362052,4504267216
1445767010990784529,4504267216
1445750066753388552,4504267216
1445748068729638912,4504267216
1445713194605965324,4504267216
1445526715451777025,4504267216
1445459519518089217,4504267216
1440197731226578944,4504267216
1443696645192003590,63210367
1440189447060877317,63210367
1440466256860106762,1319298517
1445951581422247936,1084856644687679496
1445480207154958337,1084856644687679496
1442920185074126851,1084856644687679496
1440198744872345611,1084856644687679496
1448744526974267397,3530226858
1448390741429047296,3530226858
1448023584975335427,3530226858
1447233614303875072,3530226858
1446864311222165511,3530226858
1446567456701652998,3530226858
1446210176122560516,3530226858
1444035052065763334,3530226858
1443563884896477186,3530226858
1442587801749491714,3530226858
1442156136380178435,3530226858
1441369523018510336,3530226858
1440318905386352649,3530226858
1439944231678840837,3530226858
1449019045500620802,2530008414
1448744777273511946,2530008414
1448730050925314052,2530008414
1448707941767471111,2530008414
1448431888876646402,2530008414
1448303987082547205,2530008414
1448030344138133505,2530008414
1447647304907907076,2530008414
1446819014722924547,2530008414
1446566523737448453,2530008414
1446533541630775297,2530008414
1446531111245553674,2530008414
1446158578725920769,2530008414
1446119070378577923,2530008414
1446114626844774404,2530008414
1445903899697745920,2530008414
1445892107718340609,2530008414
1445888404928008193,2530008414
1445781341321134085,2530008414
1445780682958008321,2530008414
1445778796867588098,2530008414
1445360160021651457,2530008414
1445153418885144588,2530008414
1444752031026229256,2530008414
1444064862250971136,2530008414
1444002432284041216,2530008414
1443996777028456461,2530008414
1443995611993366531,2530008414
1443981426999840780,2530008414
1443978557391314950,2530008414
1443908415487631364,2530008414
1443615393608785920,2530008414
1443562708083912707,2530008414
1440802144039292930,2530008414
1440715269895114753,2530008414
1440478682338893833,2530008414
1440469749008265222,2530008414
1440414223067086862,2530008414
1440405364013371399,2530008414
1440405201186287625,2530008414
1440370481907978249,2530008414
1440336468363202568,2530008414
1440201680432222215,2530008414
1440201377183985664,2530008414
1440201233180987399,2530008414
1439976248923537417,2530008414
1439947748594397189,2530008414
1448406323482304515,1026225299057389569
1446129132799102984,1026225299057389569
1444075134856351745,1026225299057389569
1443218432087007236,1026225299057389569
1443218430593835017,1026225299057389569
1443218429071216641,1026225299057389569
1443218425631936520,1026225299057389569
1442837443049365504,1026225299057389569
1440510352899248129,1026225299057389569
1440310169171161101,1026225299057389569
1439757311053115397,1026225299057389569
1449016225061867529,739149720
1448053682780712967,739149720
1448053530334580741,739149720
1447960467180249092,739149720
1447388473267269640,739149720
1447388360264327170,739149720
1447350971735187462,739149720
1447218826295316482,739149720
1446901985165418497,739149720
1446083454647611395,739149720
1446059907669762048,739149720
1445912924057489413,739149720
1445867591566827522,739149720
1445764033190137856,739149720
1445593286949752834,739149720
1445490496407699461,739149720
1444999127251759109,739149720
1444315473433214982,739149720
1444088570763956224,739149720
1443769489011712000,739149720
1443711309007183874,739149720
1443544341998342144,739149720
1442280916051808258,739149720
1441807144270155776,739149720
1441586922657222656,739149720
1441424886690353155,739149720
1441123672253771777,739149720
1440865671542239237,739149720
1440789434656382976,739149720
1440349976001871882,739149720
1440313741816393748,739149720
1440311998223302667,739149720
1440195718157795328,739149720
1440114927050674177,739149720
1440016460844261379,739149720
1440013345315250178,739149720
1448247778082238466,791282631006621696
1448247665066758149,791282631006621696
1448247560292929542,791282631006621696
1447547533316796418,791282631006621696
1447185147766378502,791282631006621696
1447103947722870785,791282631006621696
1446653164950806531,791282631006621696
1446433341335642112,791282631006621696
1446277937104314370,791282631006621696
1446233401162350598,791282631006621696
1445856668751839247,791282631006621696
1445739429381898240,791282631006621696
1445098615458910209,791282631006621696
1445083108865449984,791282631006621696
1443576490365374469,791282631006621696
1443234562398687232,791282631006621696
1443179708640899080,791282631006621696
1442619865681080325,791282631006621696
1442153478789509120,791282631006621696
1442111717627076610,791282631006621696
1441381141722767361,791282631006621696
1441204652641427465,791282631006621696
1441204173547053067,791282631006621696
1440773480362827777,791282631006621696
1440647070272999430,791282631006621696
1440164940019482626,791282631006621696
1439914739648270341,791282631006621696
1449134540291772417,1382491059247255554
1448757412211662854,1382491059247255554
1448375548087095303,1382491059247255554
1447517789594529795,1382491059247255554
1447245932769206279,1382491059247255554
1446943920437579779,1382491059247255554
1446060300759883778,1382491059247255554
1445864004883124226,1382491059247255554
1443704824525115395,1382491059247255554
1443657000022388739,1382491059247255554
1443411958951186437,1382491059247255554
1443370198279544835,1382491059247255554
1443366161438150656,1382491059247255554
1443365416886280195,1382491059247255554
1443259839199825927,1382491059247255554
1442972916723765250,1382491059247255554
1442519970915643398,1382491059247255554
1441889413940736002,1382491059247255554
1441888933525155849,1382491059247255554
1441764866788892677,1382491059247255554
1441580384597258248,1382491059247255554
1441349264534278144,1382491059247255554
1441115695727591429,1382491059247255554
1440632391110828040,1382491059247255554
1440451200168574978,1382491059247255554
1440413087866130434,1382491059247255554
1440065789931888641,1382491059247255554
1440041310426054658,1382491059247255554
1439998353635434498,1382491059247255554
