2967,23491400,nccm,1445103540951781379,6,15,False,2021-10-04T19:08:27.000Z
2970,23491400,nccm,1444028377258725377,13,41,False,2021-10-01T19:56:08.000Z
2971,23491400,nccm,1443998217528557575,31,59,False,2021-10-01T17:56:17.000Z
2972,23491400,nccm,1443968464004292613,0,1,False,2021-10-01T15:58:04.000Z
2973,23491400,nccm,1443964453452750870,1,6,False,2021-10-01T15:42:07.000Z
2974,23491400,nccm,1443964451502317575,11,55,False,2021-10-01T15:42:07.000Z
2975,23491400,nccm,1443592291084484610,6,20,False,2021-09-30T15:03:17.000Z
2976,23491400,nccm,1443261508209848323,1,6,False,2021-09-29T17:08:52.000Z
2977,23491400,nccm,1443261506204930052,1,7,False,2021-09-29T17:08:52.000Z
2978,23491400,nccm,1443261503327645703,12,20,False,2021-09-29T17:08:51.000Z
2979,23491400,nccm,1442922490150354945,7,7,False,2021-09-28T18:41:44.000Z
2982,23491400,nccm,1441913963613097989,5,29,False,2021-09-25T23:54:13.000Z
2983,23491400,nccm,1441877772947759105,10,63,False,2021-09-25T21:30:24.000Z
2987,23491400,nccm,1441497660398178304,0,3,False,2021-09-24T20:19:58.000Z
2988,23491400,nccm,1441497658712076291,0,4,False,2021-09-24T20:19:58.000Z
2989,23491400,nccm,1441497656606527489,1,9,False,2021-09-24T20:19:57.000Z
2994,23491400,nccm,1440376452524875787,1,4,False,2021-09-21T18:04:41.000Z
2995,23491400,nccm,1440376450083737603,4,11,False,2021-09-21T18:04:41.000Z
2996,23491400,nccm,1440376203777495050,6,19,False,2021-09-21T18:03:42.000Z
