Source,Target
2646453578,Bloc Québécois
195049872,Bloc Québécois
195684533,Bloc Québécois
3865577362,Bloc Québécois
2174765248,Bloc Québécois
80034004,Bloc Québécois
271136094,Bloc Québécois
62320200,Bloc Québécois
599677550,Bloc Québécois
1279885961841819649,Bloc Québécois
129863114,Bloc Québécois
3578717895,Bloc Québécois
600234980,Bloc Québécois
1050930813888589825,Bloc Québécois
708387548859604992,Bloc Québécois
161552398,Bloc Québécois
1066847336050147329,Bloc Québécois
1251518605600206850,Bloc Québécois
2797134487,Bloc Québécois
1371405733418373122,Bloc Québécois
195049872,Bloc Québécois
1423390095562915849,Bloc Québécois
195049872,Bloc Québécois
1423390095562915849,Bloc Québécois
122144451,Bloc Québécois
708387548859604992,Bloc Québécois
26730171,Bloc Québécois
708387548859604992,Bloc Québécois
598641595,Bloc Québécois
4623339465,Bloc Québécois
2975160689,Bloc Québécois
1009785173011988480,Bloc Québécois
708387548859604992,Bloc Québécois
1440664285210767367,Bloc Québécois
195684533,Bloc Québécois
1440664285210767367,Bloc Québécois
110475311,Bloc Québécois
708387548859604992,Bloc Québécois
998328097,Bloc Québécois
1143229947932229632,Bloc Québécois
376391827,Bloc Québécois
568429780,Bloc Québécois
2797134487,Bloc Québécois
2307595789,Bloc Québécois
2212712047,Bloc Québécois
95982820,Bloc Québécois
129863114,Bloc Québécois
896911058459340800,Bloc Québécois
109567991,Bloc Québécois
550951761,Bloc Québécois
261944831,Bloc Québécois
352278772,Bloc Québécois
135340459,Bloc Québécois
18379358,Bloc Québécois
4623339465,Bloc Québécois
2174765248,Bloc Québécois
599677550,Bloc Québécois
2240007445,Bloc Québécois
1279885961841819649,Bloc Québécois
557289715,Bloc Québécois
1078364808,Bloc Québécois
2801095093,Bloc Québécois
1440664285210767367,Bloc Québécois
110475311,Bloc Québécois
122999764,Bloc Québécois
2456365379,Bloc Québécois
105975090,Bloc Québécois
195049872,Bloc Québécois
600234980,Bloc Québécois
97904065,Bloc Québécois
2403281177,Bloc Québécois
1342848846,Bloc Québécois
479088229,Bloc Québécois
276093811,Bloc Québécois
998328097,Bloc Québécois
1440664285210767367,Bloc Québécois
708387548859604992,Bloc Québécois
494626844,Bloc Québécois
557289715,Bloc Québécois
2797134487,Bloc Québécois
196607761,Bloc Québécois
242506295,Bloc Québécois
3578717895,Bloc Québécois
97904065,Bloc Québécois
1279885961841819649,Bloc Québécois
437991980,Bloc Québécois
1011023348,Bloc Québécois
1440664285210767367,Bloc Québécois
1019968606459842565,Bloc Québécois
184049121,Bloc Québécois
1076825961688125441,Bloc Québécois
708387548859604992,Bloc Québécois
1009785173011988480,Bloc Québécois
73273499,Bloc Québécois
754319153951944704,Bloc Québécois
2307595789,Bloc Québécois
1309334948847943681,Bloc Québécois
2382402638,Bloc Québécois
134876261,Bloc Québécois
557289715,Bloc Québécois
281121545,Bloc Québécois
262305830,Bloc Québécois
2995187879,Bloc Québécois
109567991,Bloc Québécois
568429780,Bloc Québécois
600234980,Bloc Québécois
2693735376,Bloc Québécois
792139214,Bloc Québécois
1372521854632611843,Bloc Québécois
2801095093,Bloc Québécois
97904065,Bloc Québécois
2797134487,Bloc Québécois
768217681,Bloc Québécois
768392971,Bloc Québécois
105975090,Bloc Québécois
196607761,Bloc Québécois
633211148,Bloc Québécois
1279885961841819649,Bloc Québécois
2410344827,Bloc Québécois
2693735376,Bloc Québécois
129863114,Bloc Québécois
2975160689,Bloc Québécois
1066847336050147329,Bloc Québécois
242506295,Bloc Québécois
92821882,Bloc Québécois
2456365379,Bloc Québécois
4623339465,Bloc Québécois
479088229,Bloc Québécois
1435677654699675654,Bloc Québécois
708387548859604992,Bloc Québécois
2801095093,Bloc Québécois
92821882,Bloc Québécois
1368517630735290370,Bloc Québécois
568429780,Bloc Québécois
2693735376,Bloc Québécois
1306303710931439617,Bloc Québécois
1210346707,Bloc Québécois
708387548859604992,Bloc Québécois
2801095093,Bloc Québécois
1009785173011988480,Bloc Québécois
2693735376,Bloc Québécois
896911058459340800,Bloc Québécois
955937460202168321,Bloc Québécois
1016018605907906560,Conservative
78627903,Conservative
1103082890030604288,Conservative
98449349,Conservative
1293510025680478208,Conservative
2462229606,Conservative
1103082890030604288,Conservative
195389487,Conservative
1234994980076187649,Conservative
2462229606,Conservative
1440509126216347656,Conservative
2750128888,Conservative
3242282429,Conservative
316824802,Conservative
1155088283916836864,Conservative
4760139313,Conservative
98449349,Conservative
394638583,Conservative
25040040,Conservative
728646305946304512,Conservative
996081618,Conservative
195389487,Conservative
15331235,Conservative
1440509126216347656,Conservative
1167568401927147520,Conservative
1141126539213340672,Conservative
25040040,Conservative
275249156,Conservative
184853651,Conservative
1722999380,Conservative
2973604683,Conservative
1539304093,Conservative
1440509126216347656,Conservative
913107346158694400,Conservative
184853651,Conservative
965309176627920896,Conservative
755880643737767936,Conservative
470727008,Conservative
28467156,Conservative
3008712379,Conservative
965309176627920896,Conservative
1264940646,Conservative
1440509126216347656,Conservative
1440509126216347656,Conservative
1253764531526021120,Conservative
1446352422272528385,Conservative
3095034954,Conservative
1440509126216347656,Conservative
755880643737767936,Conservative
2934914460,Conservative
470727008,Conservative
3095034954,Conservative
712279386976681985,Conservative
755880643737767936,Conservative
752482551944585216,Conservative
738780132639440896,Conservative
875128766116360192,Conservative
58846111,Conservative
3237987454,Conservative
3242282429,Conservative
485107834,Conservative
122053347,Conservative
3418588623,Conservative
1028312435818749952,Conservative
2547997213,Conservative
823686137306812417,Conservative
1437010028,Conservative
1105714115065139203,Conservative
4088649502,Conservative
88696744,Conservative
274662393,Conservative
1438876255202406406,Conservative
961134787,Conservative
1070070236500516864,Conservative
1116360718687690758,Conservative
274662393,Conservative
1173375464,Conservative
1159411999706451968,Conservative
1437745884159102988,Conservative
1177467015583301633,Conservative
1278662030325510144,Conservative
1176685970340532224,Conservative
1167622160220733440,Conservative
1169174808887623680,Conservative
1184752030801203200,Conservative
1139058361477951494,Conservative
1067196222119628809,Conservative
1169271231926767627,Conservative
105712176,Conservative
1184000832506753024,Conservative
1178739479160348677,Conservative
1169307285006348288,Conservative
1175642770024697856,Conservative
810349699316072448,Conservative
1178561952626274305,Conservative
1178287557357883392,Conservative
1194099673423851520,Conservative
2601225888,Conservative
1189752232335462400,Conservative
1194626706956439558,Conservative
1167997092163227651,Conservative
104733801,Conservative
889421222613626880,Conservative
884746422364418048,Conservative
1169244348648587264,Conservative
3170559853,Conservative
1166991105495195654,Conservative
1339815329195704322,Conservative
1164786873429970944,Conservative
1176343584187940864,Conservative
939968588512870400,Conservative
1173596152266018816,Conservative
1139298009303269376,Conservative
47880403,Conservative
1166056317657604096,Conservative
1248509210268061698,Conservative
741945158741041152,Conservative
1286688760025948160,Conservative
1180868127359291392,Conservative
1169260861317206017,Conservative
1048648400240070657,Conservative
1205929963917991936,Conservative
400259548,Conservative
29345832,Conservative
1344346266772320257,Conservative
184682609,Conservative
4803873902,Conservative
400259548,Conservative
1178019071821877250,Conservative
28395319,Conservative
1286836203938025472,Conservative
2547997213,Conservative
3201120029,Conservative
52627475,Conservative
3111670868,Conservative
1084602051504435201,Conservative
2792188731,Conservative
40216315,Conservative
1178019071821877250,Conservative
400259548,Conservative
3152431393,Conservative
1185949888787308544,Conservative
1437745884159102988,Conservative
1159411999706451968,Conservative
1167358020508147712,Conservative
1239205382444085248,Conservative
1977535040,Conservative
1189752232335462400,Conservative
1248509210268061698,Conservative
1249391634527199233,Conservative
1288872281301635072,Conservative
1293197752919183360,Conservative
1339815329195704322,Conservative
845692915,Conservative
1176685970340532224,Conservative
1167622160220733440,Conservative
1263488873054625792,Conservative
1180868127359291392,Conservative
1175447873325953029,Conservative
1139298009303269376,Conservative
803782018576293888,Conservative
1169307285006348288,Conservative
1178561952626274305,Conservative
1421131101922332672,Conservative
1314477644356829184,Conservative
1163482558438375426,Conservative
1367128056972779522,Conservative
1167649354183663619,Conservative
1169500847488659456,Conservative
1294307575085715456,Conservative
1165843165225484288,Conservative
1175288710180421632,Conservative
3170559853,Conservative
1178739479160348677,Conservative
1437350036388466695,Conservative
1184752030801203200,Conservative
1169271231926767627,Conservative
1139058361477951494,Conservative
1173596152266018816,Conservative
1138804578697195520,Conservative
1146963493444313088,Conservative
1184000832506753024,Conservative
1277704050969063425,Conservative
1169274023777169408,Conservative
1176343584187940864,Conservative
316571998,Conservative
1224139531177185281,Conservative
2601225888,Conservative
1166056317657604096,Conservative
400259548,Conservative
1116360718687690758,Conservative
788902922113327104,Conservative
572239210,Conservative
581833131,Conservative
1175642770024697856,Conservative
1178739479160348677,Conservative
1169307285006348288,Conservative
1178561952626274305,Conservative
738780132639440896,Conservative
1293197752919183360,Conservative
877779441841184769,Conservative
1339815329195704322,Conservative
1434546559685849088,Conservative
1298690161308557312,Conservative
1249391634527199233,Conservative
1176685970340532224,Conservative
2601225888,Conservative
1167622160220733440,Conservative
1977535040,Conservative
1169244348648587264,Conservative
1175447873325953029,Conservative
1367128056972779522,Conservative
1437350036388466695,Conservative
1139298009303269376,Conservative
105712176,Conservative
1173596152266018816,Conservative
1194626706956439558,Conservative
3170559853,Conservative
1290861566758277120,Conservative
1176343584187940864,Conservative
741945158741041152,Conservative
810349699316072448,Conservative
939968588512870400,Conservative
884746422364418048,Conservative
1164159672082763777,Conservative
845692915,Conservative
1166056317657604096,Conservative
1164786873429970944,Conservative
1286688760025948160,Conservative
1440509126216347656,Conservative
1159411999706451968,Conservative
47880403,Conservative
1162611768545251328,Conservative
1189752232335462400,Conservative
2609539418,Conservative
1180868127359291392,Conservative
702694600,Conservative
1259620456241364993,Conservative
13964152,Conservative
471601797,Conservative
113654419,Conservative
2329908066,Conservative
4776306661,Conservative
1446352422272528385,Conservative
1295516603430273024,Conservative
1440509126216347656,Conservative
400259548,Conservative
1116360718687690758,Conservative
1136373742303494146,Conservative
1283961213471338496,Conservative
1257653790250950657,Conservative
1174385412258836485,Conservative
184975034,Conservative
1388453968888619009,Conservative
287205364,Conservative
400259548,Conservative
19632886,Conservative
1415811563563388937,Conservative
2823158378,Conservative
588497903,Conservative
760249397103828992,Conservative
184853651,Conservative
1258501542933483520,Conservative
755230154696208384,Conservative
1178575157364850689,Conservative
1426738406827114505,Conservative
769165632738762752,Conservative
409687240,Conservative
4506773713,Conservative
759765322782150656,Conservative
1255915694186795012,Conservative
245095599,Conservative
3242988211,Conservative
1206048666370236416,Conservative
2185520736,Conservative
807818269319000064,Conservative
1180302456,Conservative
746411866436448256,Conservative
51075355,Conservative
1181269652871270400,Conservative
974244434417156097,Conservative
433344236,Conservative
964958988,Conservative
534242717,Conservative
831946211707994112,Conservative
1059007058823983104,Conservative
3225808022,Conservative
1263829639786450945,Conservative
912306642406006784,Conservative
1171997934,Conservative
746383081779662848,Conservative
1421131101922332672,Conservative
856534103004516353,Conservative
1176525567895769088,Conservative
273657076,Conservative
1438136202645884928,Conservative
893859626,Conservative
1231693228937752578,Conservative
3010165940,Conservative
275593518,Conservative
2562100524,Conservative
566700755,Conservative
365035637,Conservative
137492367,Conservative
254370449,Conservative
1026442571352948736,Conservative
160710998,Conservative
1295516603430273024,Conservative
1116360718687690758,Conservative
1384768345577168896,Conservative
1548449911,Conservative
602771526,Conservative
71113375,Conservative
1245316480046116864,Conservative
1893898999,Conservative
754675862792962048,Conservative
427814660,Conservative
1379954132203765768,Conservative
112516813,Conservative
82679357,Conservative
797630214545219584,Conservative
1151320679020498944,Conservative
818660875259277313,Conservative
2790128122,Conservative
1190717897393479682,Conservative
2300630916,Conservative
1012346016241078274,Conservative
2565419262,Conservative
980543041541873664,Conservative
3788262254,Conservative
1324786872913113090,Conservative
736222567455989761,Conservative
1291475830980435968,Conservative
769165632738762752,Conservative
1382620663,Conservative
1183161327033954304,Conservative
1325818722259505152,Conservative
3959605152,Conservative
508231178,Conservative
2351183016,Conservative
1321960739461058564,Conservative
746411866436448256,Conservative
82256872,Conservative
810501263251140612,Conservative
1137745951517339648,Conservative
1116360718687690758,Conservative
21795995,Conservative
720630116330504193,Conservative
1311277489,Conservative
835420152,Conservative
1533980137,Conservative
788747576598069248,Conservative
775020774063116288,Conservative
1440509126216347656,Conservative
1245885872488222720,Conservative
1183161327033954304,Conservative
209794571,Conservative
1354056541780004864,Conservative
81731359,Conservative
223066873,Conservative
883431808611889153,Conservative
1116360718687690758,Conservative
1179456300591173632,Conservative
77395889,Conservative
313633589,Conservative
937077194865725440,Conservative
1081375274472591361,Conservative
783852654086664192,Conservative
16278177,Conservative
1928383550,Conservative
1546707727,Conservative
3959605152,Conservative
933728959191121920,Conservative
977293315,Conservative
194365549,Conservative
4172127673,Conservative
400259548,Conservative
1258501542933483520,Conservative
2149533336,Conservative
1180846213,Conservative
746411866436448256,Conservative
1232112759795404800,Conservative
1308211090334113793,Conservative
965309176627920896,Conservative
1257769442278289408,Conservative
223066873,Conservative
2863551224,Conservative
1258160396713811968,Conservative
261022418,Conservative
834120692228554752,Conservative
3246325157,Conservative
1116360718687690758,Conservative
1440509126216347656,Conservative
1222611101105500160,Conservative
21795995,Conservative
1446352422272528385,Conservative
1440509126216347656,Conservative
810501263251140612,Conservative
1116360718687690758,Conservative
720630116330504193,Conservative
1335433670019059712,Conservative
411088142,Conservative
3008716164,Conservative
1309199463190274049,Conservative
1386821444,Conservative
84191159,Conservative
249025789,Conservative
618429904,Conservative
26613832,Conservative
1339359361353846784,Conservative
233210108,Conservative
1290390627218108416,Conservative
1440509126216347656,Conservative
394638583,Conservative
2263235551,Conservative
1227302519061135360,Conservative
1072715886,Conservative
1368535075969712133,Conservative
1425939253456949252,Conservative
1427113908217815041,Conservative
1283961213471338496,Conservative
2282503537,Conservative
25040040,Conservative
1269643480537509888,Conservative
634127491,Conservative
1873749758,Conservative
1339359361353846784,Conservative
1722999380,Conservative
3242282429,Conservative
244811497,Conservative
927687867232550913,Conservative
184853651,Conservative
1339359361353846784,Conservative
1269643480537509888,Conservative
913090676304306176,Conservative
1437025620911804421,Conservative
1379954132203765768,Conservative
2199011678,Conservative
21541402,Conservative
2192354906,Conservative
164317823,Conservative
3079986094,Conservative
12034642,Conservative
300313868,Conservative
319425480,Conservative
388467011,Conservative
286257186,Conservative
97506376,Conservative
962464629296254977,Conservative
1001483776352911361,Conservative
920307650402775041,Conservative
15333188,Conservative
1368781872130445313,Conservative
3010165940,Conservative
558812434,Conservative
3113225173,Conservative
2948595247,Conservative
94876439,Conservative
1262949148887781380,Conservative
3033796116,Conservative
88696744,Conservative
1126916444178898944,Conservative
855368659,Conservative
1421263144274567172,Conservative
31067324,Conservative
3095034954,Conservative
114374812,Conservative
1081375274472591361,Conservative
231979866,Conservative
1264258256131592192,Conservative
1548449911,Conservative
286257186,Conservative
1225480089380347904,Conservative
25668131,Conservative
2250650358,Conservative
1079877193495277568,Conservative
1429502438520901633,Conservative
27315111,Conservative
1421131101922332672,Conservative
985033201,Conservative
52734415,Conservative
28395319,Conservative
1088471606639222784,Conservative
1075681226,Conservative
2462297426,Conservative
738780132639440896,Conservative
2255130686,Conservative
281715248,Conservative
294650131,Conservative
24839123,Conservative
1295516603430273024,Conservative
1055801324,Conservative
3242282429,Conservative
3745599797,Conservative
1178019071821877250,Conservative
1060711269634846720,Conservative
65544087,Conservative
930099576186351616,Conservative
227435918,Conservative
852332765735395328,Conservative
1242131169304621057,Conservative
1335433670019059712,Conservative
2774966905,Conservative
1568191994,Conservative
3010165940,Conservative
724083079971659776,Conservative
1132172420,Conservative
31067324,Conservative
2803595858,Conservative
2979044764,Conservative
1434567543948300290,Conservative
1533143322,Conservative
25668131,Conservative
31067324,Conservative
186980225,Conservative
164317823,Conservative
973491119433572352,Conservative
340691869,Conservative
1335433670019059712,Conservative
814944553492828160,Conservative
23993399,Conservative
1440509126216347656,Conservative
186980225,Conservative
15331235,Conservative
261022418,Conservative
25610686,Conservative
975460565484122112,Conservative
325997865,Conservative
724083079971659776,Conservative
996081618,Conservative
340691869,Conservative
15333188,Conservative
1421263144274567172,Conservative
1434567543948300290,Conservative
2911660443,Conservative
1200093889790717952,Conservative
1141126539213340672,Conservative
325997865,Conservative
1421263144274567172,Conservative
1440509126216347656,Conservative
1163919250278371328,Conservative
724083079971659776,Conservative
1421263144274567172,Conservative
24558868,Conservative
1172345379125260288,Conservative
1291069648574832640,Conservative
2845747685,Conservative
1533143322,Conservative
1440509126216347656,Conservative
457789280,Conservative
31067324,Conservative
575768903,Conservative
351048894,Conservative
747315625,Conservative
1432545138119675905,Conservative
1431289619656630272,Conservative
15333188,Conservative
1295516603430273024,Conservative
1181269652871270400,Conservative
49110594,Conservative
1186090989313822720,Conservative
184853651,Conservative
536591461,Conservative
233210108,Conservative
536591461,Conservative
1629524390,Conservative
1268686766439006215,Conservative
954224146174558208,Conservative
2408040639,Conservative
635040003,Conservative
1446352422272528385,Conservative
951698105010864128,Conservative
1446352422272528385,Conservative
2717607468,Conservative
1268686766439006215,Conservative
80908590,Conservative
17911258,Conservative
286467935,Conservative
4490028554,Conservative
23993399,Conservative
23364610,Conservative
581532895,Conservative
171283230,Conservative
47080348,Conservative
1928383550,Conservative
499190879,Conservative
129395750,Conservative
1686740173,Conservative
834030391434551296,Conservative
2178299731,Conservative
2422634642,Conservative
536591461,Conservative
407729904,Conservative
320292649,Conservative
536591461,Conservative
536591461,Conservative
1048648400240070657,Conservative
536591461,Conservative
536591461,Conservative
1440509126216347656,Conservative
536591461,Conservative
1440509126216347656,Conservative
3182332453,Conservative
2408040639,Conservative
184853651,Conservative
2408040639,Conservative
25040040,Conservative
2408040639,Conservative
184853651,Conservative
125364117,Conservative
1446352422272528385,Conservative
3182332453,Conservative
1440509126216347656,Conservative
1098813054,Conservative
1354793292312031237,Conservative
1392927838001459201,Conservative
363390709,Conservative
1427015461351342080,Conservative
996081618,Conservative
586214528,Conservative
3484990872,Conservative
184853651,Conservative
1080742203633262592,Conservative
1957864790,Conservative
1171742672614113282,Conservative
19846665,Conservative
1287540478087331841,Conservative
854913133,Conservative
64543474,Conservative
263684321,Conservative
1207923347440439297,Conservative
1425939253456949252,Conservative
1076693917091811329,Conservative
1396728175,Conservative
428291553,Conservative
1350110390,Conservative
56943124,Conservative
1412938678243000324,Conservative
446793917,Conservative
715046844,Conservative
1008987247616512000,Conservative
774623961300676608,Conservative
272110718,Conservative
1028312435818749952,Conservative
272685848,Conservative
1086661705831235589,Conservative
2773339268,Conservative
187387276,Conservative
136326712,Conservative
400259548,Conservative
1288221158223962112,Conservative
1199547523,Conservative
1119509417249001472,Conservative
1066860162152050688,Conservative
1181567074084122624,Conservative
1621356932,Conservative
1160080845421649920,Conservative
1291785601373466624,Conservative
746410204216987648,Conservative
967171996667834370,Conservative
1032922624890994689,Conservative
1439109011857543170,Conservative
205499635,Conservative
204792190,Conservative
2620124197,Conservative
1384365976922181637,Conservative
1195642922495959040,Conservative
260073003,Conservative
1149274476,Conservative
111324544,Conservative
141761094,Conservative
1029363907272617990,Conservative
1446352422272528385,Conservative
1440509126216347656,Conservative
2267754914,Conservative
1075681226,Conservative
2878468045,Conservative
1285762150741323776,Conservative
635040003,Conservative
23619201,Conservative
1258501542933483520,Conservative
1622278086,Conservative
2820234879,Conservative
1434567543948300290,Conservative
704031546060234753,Conservative
1268686766439006215,Conservative
1335433670019059712,Conservative
24571654,Conservative
2942980610,Conservative
18774566,Conservative
164317823,Conservative
184853651,Conservative
1434567543948300290,Conservative
129395750,Conservative
3181880412,Conservative
2806685818,Conservative
1214156187509252104,Conservative
2806685818,Conservative
941075214,Conservative
2806685818,Conservative
1434567543948300290,Conservative
582914397,Conservative
319425480,Conservative
2399974861,Conservative
309031930,Conservative
3949264752,Conservative
2655986288,Conservative
38891477,Conservative
1391714455390670851,Conservative
2806685818,Conservative
164317823,Conservative
17513118,Conservative
1441020558691475456,Conservative
37539428,Conservative
28436401,Conservative
1434567543948300290,Conservative
635040003,Conservative
2806685818,Conservative
1446352422272528385,Conservative
1434567543948300290,Conservative
582914397,Conservative
2806685818,Conservative
1440509126216347656,Conservative
883431808611889153,Conservative
1434567543948300290,Conservative
37539428,Conservative
1546707727,Conservative
1425939253456949252,Conservative
2806685818,Conservative
1269643480537509888,Conservative
128712259,Conservative
16278177,Conservative
1486577563,Conservative
15333188,Conservative
1189873607771611136,Conservative
2806685818,Conservative
582914397,Conservative
314719703,Conservative
623331613,Conservative
22209185,Conservative
129395750,Conservative
2806685818,Conservative
1427015461351342080,Conservative
184853651,Conservative
1189873607771611136,Conservative
1434567543948300290,Conservative
1267421646908010497,Conservative
497272136,Conservative
1310143759418642433,Conservative
2450642227,Conservative
411088142,Conservative
24440210,Conservative
3018841938,Conservative
351048894,Conservative
474555379,Conservative
18158343,Conservative
16168622,Conservative
972622381633204224,Conservative
388532629,Conservative
596787864,Conservative
1577145798,Conservative
262476027,Conservative
1622278086,Conservative
1335433670019059712,Conservative
411088142,Conservative
1185768024164458496,Conservative
1307814874999742464,Conservative
82981715,Conservative
358542158,Conservative
746411866436448256,Conservative
711685128548917248,Conservative
82981715,Conservative
709623799465938944,Conservative
286732775,Conservative
215000105,Conservative
834030391434551296,Conservative
164317823,Conservative
1111398383606886401,Conservative
4387256297,Conservative
750868797079318528,Conservative
1297243077791191041,Conservative
2550233168,Conservative
261022418,Conservative
1021190073788772352,Conservative
551445862,Conservative
1288514327213944834,Conservative
1018856492,Conservative
275941910,Conservative
1440807098036547586,Conservative
1395223470133301251,Conservative
990014969423933441,Conservative
746411866436448256,Conservative
1239638979214966786,Conservative
787278997189197824,Conservative
1440841402477277194,Conservative
1141126539213340672,Conservative
1178019071821877250,Conservative
351048894,Conservative
1440509126216347656,Conservative
23993399,Conservative
1200093889790717952,Conservative
474555379,Conservative
1421263144274567172,Conservative
1267421646908010497,Conservative
427814660,Conservative
1390143847,Conservative
82981715,Conservative
606379478,Conservative
3018841938,Conservative
1425939253456949252,Conservative
164317823,Conservative
244397229,Conservative
2550233168,Conservative
1185768024164458496,Conservative
1019972864114556928,Conservative
1533143322,Conservative
1533143322,Conservative
2151791810,Conservative
132215007,Conservative
2550233168,Conservative
709623799465938944,Conservative
1018856492,Conservative
1533143322,Conservative
1295516603430273024,Conservative
1178019071821877250,Conservative
2550233168,Conservative
3306022386,Conservative
276212175,Conservative
1018856492,Conservative
1533143322,Conservative
3018841938,Conservative
2550233168,Conservative
1018856492,Conservative
1149736385475207169,Conservative
1533143322,Conservative
3018841938,Conservative
1342201592,Conservative
757420913704865793,Conservative
551445862,Conservative
1421933782094000130,Conservative
1123361209615638530,Conservative
838855015917838337,Conservative
227435918,Conservative
1421263144274567172,Conservative
956190631793082368,Conservative
1357838111204642818,Conservative
1250810239055728640,Conservative
1311376696340287493,Conservative
2735613917,Conservative
1014990617624170497,Conservative
2151791810,Conservative
713552876,Conservative
930345066,Conservative
1426700561622224898,Conservative
733002668,Conservative
1116360718687690758,Conservative
1257477954134827008,Conservative
410776133,Conservative
941891820,Conservative
297404250,Conservative
21772402,Conservative
1392927838001459201,Conservative
1232112759795404800,Conservative
810501263251140612,Conservative
3150800516,Conservative
1023600478079221761,Conservative
796878813967720448,Conservative
4258680387,Conservative
1071816421833756672,Conservative
1053438516,Conservative
2550603348,Conservative
2281488937,Conservative
973491119433572352,Conservative
2267803812,Conservative
1064928865,Conservative
164317823,Conservative
12034642,Conservative
1581508248,Conservative
1430338907779084288,Conservative
1068479286892523520,Conservative
1433867054168387590,Conservative
1440807098036547586,Conservative
1355376334831140866,Conservative
2550233168,Conservative
1018856492,Conservative
1533143322,Conservative
2606210149,Conservative
3018841938,Conservative
1342201592,Conservative
21795995,Conservative
227435918,Conservative
1295516603430273024,Conservative
1178019071821877250,Conservative
2550233168,Conservative
709623799465938944,Conservative
276212175,Conservative
1018856492,Conservative
1533143322,Conservative
2606210149,Conservative
3018841938,Conservative
21795995,Conservative
1335433670019059712,Conservative
164317823,Conservative
757420913704865793,Conservative
1077924007792406529,Conservative
227435918,Conservative
1311376696340287493,Conservative
1332478258831495169,Conservative
733429965333520390,Conservative
762076476,Conservative
1339359361353846784,Conservative
857464194626727936,Conservative
1231044484261019648,Conservative
1304598424705212418,Conservative
739487196793720833,Conservative
23993399,Conservative
1178019071821877250,Conservative
1116360718687690758,Conservative
319425480,Conservative
3150800516,Conservative
724083079971659776,Conservative
711685128548917248,Conservative
558099385,Conservative
1560830034,Conservative
259056948,Conservative
2151791810,Conservative
1332444101258719236,Conservative
881275595807653888,Conservative
799437474242117632,Conservative
912693462163644416,Conservative
422851842,Conservative
2550233168,Conservative
24440210,Conservative
1548449911,Conservative
41133274,Conservative
612933385,Conservative
365035637,Conservative
433814795,Conservative
938552716686708736,Conservative
1437115306716143616,Conservative
1440509126216347656,Conservative
709623799465938944,Conservative
276212175,Conservative
1018856492,Conservative
4497993159,Conservative
973775034471690241,Conservative
1141126539213340672,Conservative
1703331764,Conservative
1373262840098918402,Conservative
757420913704865793,Conservative
1434567543948300290,Conservative
319425480,Conservative
1372384676,Conservative
4785461485,Conservative
1342201592,Conservative
2409623228,Conservative
400259548,Conservative
1258501542933483520,Conservative
976990019687628800,Conservative
1018856492,Conservative
15331235,Conservative
973491119433572352,Conservative
1335433670019059712,Conservative
2550233168,Conservative
1265791415851692032,Conservative
164317823,Conservative
1224720670745157633,Conservative
81731359,Conservative
1533143322,Conservative
2822230418,Conservative
128712259,Conservative
1440509126216347656,Conservative
2550603348,Conservative
275249156,Conservative
1533143322,Conservative
15366685,Conservative
1408262420640960512,Conservative
3177514746,Conservative
1440509126216347656,Conservative
1533143322,Conservative
2822230418,Conservative
184853651,Conservative
1446352422272528385,Conservative
1440509126216347656,Conservative
1721201982,Conservative
1548449911,Conservative
1178019071821877250,Conservative
261022418,Conservative
879286239022596097,Conservative
3394898979,Conservative
2547997213,Conservative
16207873,Conservative
733429965333520390,Conservative
24440210,Conservative
23993399,Conservative
3018841938,Conservative
746411866436448256,Conservative
797767143601438720,Conservative
400259548,Conservative
631220413,Conservative
1034988752,Conservative
1141126539213340672,Conservative
25040040,Conservative
1390143847,Conservative
164317823,Conservative
1066526801394978817,Conservative
3150800516,Conservative
2822230418,Conservative
2351183016,Conservative
1353105998102241280,Conservative
184853651,Conservative
447291705,Conservative
591613560,Liberal
16272844,Liberal
591613560,Liberal
1406220117638266880,Liberal
16272844,Liberal
450289619,Liberal
2233495160,Liberal
272626019,Liberal
1283450720759373824,Liberal
291362474,Liberal
16272844,Liberal
16272844,Liberal
37609340,Liberal
16272844,Liberal
79251430,Liberal
16272844,Liberal
16272844,Liberal
2688936277,Liberal
164317823,Conservative
4601817074,Conservative
1434567543948300290,Conservative
1183492837,Conservative
996081618,Conservative
973491119433572352,Conservative
164317823,Conservative
1434567543948300290,Conservative
742467081627705344,Conservative
1421263144274567172,Conservative
1440509126216347656,Conservative
1385555295976534018,Conservative
963149508,Conservative
16278177,Conservative
885107676488794118,Conservative
3170860365,Conservative
1433169643229810690,Conservative
1204196842885582855,Conservative
3415010409,Conservative
706627984652791808,Conservative
3170860365,Conservative
1204196842885582855,Conservative
3170860365,Conservative
540103190,Conservative
268902392,Conservative
456230147,Conservative
814944553492828160,Conservative
704031546060234753,Conservative
1440509126216347656,Conservative
1201312430665674754,Conservative
1258556980639268866,Conservative
1343247090298859522,Conservative
1324754108499156992,Conservative
1018856492,Conservative
1075681226,Conservative
400259548,Conservative
1183161327033954304,Conservative
634127491,Conservative
449128142,Conservative
394638583,Conservative
724083079971659776,Conservative
1391714455390670851,Conservative
35604983,Conservative
160710998,Conservative
1421263144274567172,Conservative
1440509126216347656,Conservative
1425939253456949252,Conservative
992586953618059264,Conservative
25040040,Conservative
814944553492828160,Conservative
1446352422272528385,Conservative
276176046,Conservative
1440509126216347656,Conservative
268902392,Conservative
814944553492828160,Conservative
27825414,Conservative
