id,communityid,Label,timeset,twittername,first name,last name,political affiliation,community
97251097,1,,,,,,,Liberal
21221149,1,,,,,,,Liberal
1694617374,1,,,,,,,Liberal
3134213921,1,,,,,,,Liberal
330215204,1,,,,,,,Liberal
3163148070,1,,,,,,,Liberal
337948461,1,,,,,,,Liberal
404672308,1,,,,,,,Liberal
306310965,1,,,,,,,Liberal
352522038,1,,,,,,,Liberal
2807877440,1,,,,,,,Liberal
3013054279,1,,,,,,,Liberal
377139026,1,,,,,,,Liberal
78344028,1,,,,,,,Liberal
33238876,1,,,,,,,Liberal
3243413346,1,,,,,,,Liberal
1054519247211294720,1,,,,,,,Liberal
1096205507348623360,1,,,,,,,Liberal
1304780117672161280,1,,,,,,,Liberal
26914663,1,,,,,,,Liberal
1607298926,1,,,,,,,Liberal
1676832624,1,,,,,,,Liberal
32616305,1,,,,,,,Liberal
3542224753,1,,,,,,,Liberal
462516083,1,,,,,,,Liberal
19607412,1,,,,,,,Liberal
34705278,1,,,,,,,Liberal
1180274570,1,,,,,,,Liberal
57290634,1,,,,,,,Liberal
4336807819,1,,,,,,,Liberal
377106318,1,,,,,,,Liberal
131223451,1,,,,,,,Liberal
434655132,1,,,,,,,Liberal
20172701,1,,,,,,,Liberal
2418651039,1,,,,,,,Liberal
40251296,1,,,,,,,Liberal
21147553,1,,,,,,,Liberal
3151794084,1,,,,,,,Liberal
288509860,1,,,,,,,Liberal
24006570,1,,,,,,,Liberal
900460459,1,,,,,,,Liberal
2497826733,1,,,,,,,Liberal
575500205,1,,,,,,,Liberal
107237300,1,,,,,,,Liberal
312037303,1,,,,,,,Liberal
374599609,1,,,,,,,Liberal
163999674,1,,,,,,,Liberal
116273085,1,,,,,,,Liberal
837070783,1,,,,,,,Liberal
26742720,1,,,,,,,Liberal
16977860,1,,,,,,,Liberal
529477577,1,,,,,,,Liberal
989269963,1,,,,,,,Liberal
1614204878,1,,,,,,,Liberal
1454190546,1,,,,,,,Liberal
2513973205,1,,,JeanYip3,Jean,Yip,Liberal,Liberal
222670808,1,,,,,,,Liberal
127707268,1,,,,,,,Liberal
17543130,1,,,,,,,Liberal
115896286,1,,,,,,,Liberal
589508575,1,,,,,,,Liberal
14200800,1,,,,,,,Liberal
509489122,1,,,,,,,Liberal
2787872741,1,,,,,,,Liberal
492736486,1,,,,,,,Liberal
576270319,1,,,,,,,Liberal
171470835,1,,,,,,,Liberal
4910551035,1,,,,,,,Liberal
2356834303,1,,,,,,,Liberal
1285267621927989248,1,,,,,,,Liberal
843179791394263041,1,,,,,,,Liberal
813425456909324289,1,,,,,,,Liberal
1446200720668168194,1,,,,,,,Liberal
702963029521076224,1,,,,,,,Liberal
1327442422515765248,1,,,,,,,Liberal
1427175306318712832,1,,,,,,,Liberal
1376904980959989760,1,,,,,,,Liberal
718593782166458368,1,,,,,,,Liberal
744220610134413313,1,,,,,,,Liberal
823593100908040193,1,,,,,,,Liberal
1431810217730248706,1,,,,,,,Liberal
805101587374936068,1,,,,,,,Liberal
1408440566124253189,1,,,,,,,Liberal
1380278410736439302,1,,,,,,,Liberal
1444654432453529609,1,,,,,,,Liberal
1417920499464687623,1,,,,,,,Liberal
1380868982044037131,1,,,,,,,Liberal
1346794320867840009,1,,,,,,,Liberal
1311765217752371210,1,,,,,,,Liberal
1409159409134096395,1,,,,,,,Liberal
1162106955512590348,1,,,,,,,Liberal
1386782615554953229,1,,,,,,,Liberal
1395386306071498768,1,,,,,,,Liberal
824053778,1,,,,,,,Liberal
1218596758252552195,1,,,,,,,Liberal
1554026516,1,,,,,,,Liberal
917850076537552901,1,,,,,,,Liberal
861680084612153349,1,,,,,,,Liberal
229871638,1,,,,,,,Liberal
1634103324,1,,,,,,,Liberal
34943006,1,,,,,,,Liberal
1252286924519243782,1,,,,,,,Liberal
1419853116711784480,1,,,,,,,Liberal
1427428437333995550,1,,,,,,,Liberal
463425568,1,,,,,,,Liberal
1317288189439115272,1,,,,,,,Liberal
216830006,1,,,,,,,Liberal
42233912,1,,,,,,,Liberal
95744058,1,,,,,,,Liberal
964595772,1,,,,,,,Liberal
571224125,1,,,,,,,Liberal
952815679,1,,,,,,,Liberal
15208518,1,,,,,,,Liberal
25178182,1,,,,,,,Liberal
2991444039,1,,,,,,,Liberal
268619848,1,,,,,,,Liberal
29536329,1,,,,,,,Liberal
1445901048951017472,1,,,,,,,Liberal
1433277962112143360,1,,,,,,,Liberal
828207181,1,,,,,,,Liberal
109375565,1,,,,,,,Liberal
1318596690,1,,,,,,,Liberal
1351953391526826074,1,,,,,,,Liberal
1330278595013578753,1,,,,,,,Liberal
244863081,1,,,,,,,Liberal
2945175660,1,,,,,,,Liberal
864047214,1,,,,,,,Liberal
1343377520,1,,,,,,,Liberal
1102344307,1,,,,,,,Liberal
931172473,1,,,,,,,Liberal
1646334073,1,,,AHousefather,Anthony,Housefather,Liberal,Liberal
1393597361096691714,1,,,,,,,Liberal
956575868,1,,,,,,,Liberal
978378745881944064,1,,,,,,,Liberal
2874749056,1,,,,,,,Liberal
1230108007800770560,1,,,,,,,Liberal
934213656664870912,1,,,,,,,Liberal
705570249643397120,1,,,,,,,Liberal
1199298527710416896,1,,,,,,,Liberal
1020584027827212288,1,,,,,,,Liberal
2361659523,1,,,,,,,Liberal
1178793548222566401,1,,,,,,,Liberal
705988054578630656,1,,,,,,,Liberal
1254018918261198850,1,,,,,,,Liberal
3395637394,1,,,,,,,Liberal
1267822063521107972,1,,,,,,,Liberal
4206473374,1,,,,,,,Liberal
2484867234,1,,,,,,,Liberal
1349603492,1,,,,,,,Liberal
38514854,1,,,,,,,Liberal
1618866344,1,,,,,,,Liberal
1611362473,1,,,,,,,Liberal
1869443246,1,,,,,,,Liberal
2923548847,1,,,,,,,Liberal
335769776,1,,,jwaldag,John,Aldag,Liberal,Liberal
102944946,1,,,,,,,Liberal
25227444,1,,,,,,,Liberal
2364543156,1,,,,,,,Liberal
64819384,1,,,,,,,Liberal
22237383,1,,,,,,,Liberal
2294943949,1,,,,,,,Liberal
198471885,1,,,,,,,Liberal
2848993491,1,,,jyduclos,Jean-Yves,Duclos,Liberal,Liberal
39669972,1,,,,,,,Liberal
408072407,1,,,DarrenFisherNS,Darren,Fisher,Liberal,Liberal
632598750,1,,,,,,,Liberal
2448183522,1,,,,,,,Liberal
2461413607,1,,,,,,,Liberal
1408553192,1,,,,,,,Liberal
161018089,1,,,,,,,Liberal
46534889,1,,,,,,,Liberal
2778394856,1,,,,,,,Liberal
904884462,1,,,,,,,Liberal
516583662,1,,,,,,,Liberal
293695734,1,,,,,,,Liberal
276671875,1,,,,,,,Liberal
1133040497864466432,1,,,,,,,Liberal
1135229588798431232,1,,,,,,,Liberal
805981294182146048,1,,,,,,,Liberal
793556717766320128,1,,,,,,,Liberal
765307237153775616,1,,,,,,,Liberal
777967966600175616,1,,,,,,,Liberal
772426362485350400,1,,,,,,,Liberal
832610018914607105,1,,,,,,,Liberal
746370648855945216,1,,,,,,,Liberal
719596779663138816,1,,,,,,,Liberal
811608002872614912,1,,,,,,,Liberal
1474351362,1,,,,,,,Liberal
829515153771208706,1,,,,,,,Liberal
821696056639496194,1,,,,,,,Liberal
17174791,1,,,,,,,Liberal
291336460,1,,,,,,,Liberal
291918098,1,,,,,,,Liberal
17568019,1,,,,,,,Liberal
207745302,1,,,,,,,Liberal
748006078990917637,1,,,,,,,Liberal
534720794,1,,,,,,,Liberal
241651997,1,,,,,,,Liberal
80072990,1,,,,,,,Liberal
83874078,1,,,,,,,Liberal
3047441154,1,,,,,,,Liberal
3956879655,1,,,,,,,Liberal
225702191,1,,,,,,,Liberal
1045696911544594432,1,,,,,,,Liberal
1215303826175078400,1,,,,,,,Liberal
940588105500897280,1,,,,,,,Liberal
1057957664641167360,1,,,,,,,Liberal
968627658153177088,1,,,,,,,Liberal
1150773939284652032,1,,,,,,,Liberal
717110073860993024,1,,,,,,,Liberal
1033285939,1,,,,,,,Liberal
1083738940199317504,1,,,,,,,Liberal
864192327727886336,1,,,,,,,Liberal
1475711286,1,,,,,,,Liberal
351686967,1,,,,,,,Liberal
150270263,1,,,,,,Activist Organization,Liberal
342176065,1,,,,,,,Liberal
3347624260,1,,,,,,,Liberal
2391028039,1,,,,,,,Liberal
1144380742119632897,1,,,,,,,Liberal
84922699,1,,,,,,,Liberal
1197389912821116929,1,,,,,,,Liberal
1102814792060940289,1,,,,,,,Liberal
1135008356979093505,1,,,,,,,Liberal
1052681800475127809,1,,,,,,,Liberal
1179737909500489729,1,,,,,,,Liberal
29839691,1,,,,,,,Liberal
859437797823918081,1,,,,,,,Liberal
1454928205,1,,,,,,,Liberal
18100559,1,,,,,,,Liberal
30626128,1,,,,,,,Liberal
4787630420,1,,,,,,,Liberal
57127265,1,,,,,,,Liberal
272626019,1,,,,,,,Liberal
3400282468,1,,,,,,,Liberal
3146363237,1,,,,,,,Liberal
2561429863,1,,,,,,,Liberal
28250478,1,,,,,,,Liberal
244650352,1,,,,,,,Liberal
33034609,1,,,,,,,Liberal
3933221235,1,,,,,,,Liberal
2250600822,1,,,,,,,Liberal
33927548,1,,,,,,,Liberal
1009629964998709248,1,,,,,,,Liberal
947487287855558656,1,,,,,,,Liberal
956437581331181568,1,,,,,,,Liberal
855955369830395904,1,,,,,,,Liberal
632082816,1,,,,,,,Liberal
937771575104778240,1,,,,,,,Liberal
890784463784783872,1,,,,,,,Liberal
47509891,1,,,,,,,Liberal
309932421,1,,,,,,,Liberal
902246790,1,,,,,,,Liberal
122130825,1,,,,,,,Liberal
894740180942204930,1,,,,,,,Liberal
787837331864563714,1,,,,,,,Liberal
1063416206,1,,,,,,,Liberal
2727104911,1,,,,,,,Liberal
1346752914,1,,,,,,,Liberal
126366102,1,,,,,,,Liberal
72872345,1,,,,,,,Liberal
1067560905221623808,1,,,,,,,Liberal
1056278872562356224,1,,,,,,,Liberal
1213956432975908864,1,,,,,,,Liberal
1198658332073938944,1,,,,,,,Liberal
60371360,1,,,,,,,Liberal
2573832608,1,,,,,,,Liberal
167137696,1,,,,,,,Liberal
398455202,1,,,,,,,Liberal
415920555,1,,,,,,,Liberal
22303151,1,,,,,,,Liberal
3226423732,1,,,,,,,Liberal
507802048,1,,,,,,,Liberal
59134408,1,,,,,,,Liberal
454283726,1,,,,,,,Liberal
358355410,1,,,,,,,Liberal
34542041,1,,,,,,,Liberal
118952409,1,,,,,,,Liberal
20713947,1,,,,,,,Liberal
51196387,1,,,,,,,Liberal
781360901228298240,1,,,,,,,Liberal
905443460379017216,1,,,,,,,Liberal
2955358696,1,,,,,,,Liberal
76722664,1,,,,,,,Liberal
700191209,1,,,,,,,Liberal
429404649,1,,,,,,,Liberal
2240074220,1,,,,,,,Liberal
3561124332,1,,,,,,,Liberal
900993517,1,,,,,,,Liberal
895590923119329280,1,,,,,,,Liberal
276615676,1,,,,,,,Liberal
318550526,1,,,,,,,Liberal
1047540529490264065,1,,,,,,,Liberal
3353907712,1,,,,,,,Liberal
808450734240972800,1,,,,,,,Liberal
717842006576349184,1,,,,,,,Liberal
820372049617108992,1,,,,,,,Liberal
1379603133584785408,1,,,,,,,Liberal
1419992380422373376,1,,,,,,,Liberal
1406220117638266880,1,,,,,,,Liberal
818532975906275328,1,,,,,,,Liberal
179237376,1,,,,,,,Liberal
492909056,1,,,,,,,Liberal
1395792070523109377,1,,,,,,,Liberal
1434279894867918850,1,,,,,,,Liberal
56603141,1,,,,,,,Liberal
226521605,1,,,,,,,Liberal
1382330221332938755,1,,,,,,,Liberal
220443154,1,,,,,,,Liberal
1381323946612637700,1,,,,,,,Liberal
1440017850693992452,1,,,,,,,Liberal
795283700426620932,1,,,,,,,Liberal
2236412437,1,,,,,,,Liberal
540103190,1,,,,,,,Liberal
1359979964175630341,1,,,,,,,Liberal
1046415516477390850,1,,,,,,,Liberal
297824796,1,,,,,,,Liberal
603869730,1,,,,,,,Liberal
2179985958,1,,,,,,,Liberal
1544098346,1,,,,,,,Liberal
4837110317,1,,,,,,,Liberal
140128813,1,,,,,,,Liberal
58806829,1,,,,,,,Liberal
19567149,1,,,,,,,Liberal
283226685,1,,,RachelBendayan,Rachel,Bendayan,Liberal,Liberal
790827583,1,,,,,,,Liberal
109048384,1,,,,,,,Liberal
55276113,1,,,,,,,Liberal
1892889174,1,,,,,,,Liberal
28553817,1,,,,,,,Liberal
387363418,1,,,,,,,Liberal
3381891677,1,,,,,,,Liberal
15495778,1,,,,,,,Liberal
388280935,1,,,,,,,Liberal
56578667,1,,,,,,,Liberal
35672684,1,,,,,,,Liberal
9597552,1,,,,,,,Liberal
2229187188,1,,,MajidJowhari,Majid,Jowhari,Liberal,Liberal
2340639356,1,,,,,,,Liberal
24892031,1,,,,,,,Liberal
13218432,1,,,,,,,Liberal
1235284286468542464,1,,,,,,,Liberal
1064701018967920640,1,,,,,,,Liberal
1048950719636590592,1,,,,,,,Liberal
831394436,1,,,,,,,Liberal
1338786942243065856,1,,,,,,,Liberal
820446669720276992,1,,,,,,,Liberal
2172301957,1,,,,,,,Liberal
1214240996256403456,1,,,,,,,Liberal
1059637721071636480,1,,,,,,,Liberal
796457850629279744,1,,,,,,,Liberal
334361219,1,,,,,,,Liberal
1121623072815992833,1,,,,,,,Liberal
1036816881347219457,1,,,,,,,Liberal
817191720798408705,1,,,,,,,Liberal
1346933296744124417,1,,,,,,,Liberal
735291795764957186,1,,,,,,,Liberal
279237257,1,,,,,,,Liberal
1433104422830100482,1,,,,,,,Liberal
1380436431995162626,1,,,,,,,Liberal
1214207026609278978,1,,,,,,,Liberal
1397922898992451588,1,,,,,,,Liberal
18018958,1,,,,,,,Liberal
1445773757478359044,1,,,,,,,Liberal
264344213,1,,,,,,,Liberal
131551901,1,,,,,,,Liberal
522269341,1,,,,,,,Liberal
296907422,1,,,,,,,Liberal
749515428,1,,,,,,,Liberal
91443885,1,,,,,,,Liberal
75305649,1,,,,,,,Liberal
159109812,1,,,,,,,Liberal
4718965428,1,,,,,,,Liberal
3649639092,1,,,,,,,Liberal
3400323767,1,,,,,,,Liberal
2453484217,1,,,,,,,Liberal
1179875146024325121,1,,,,,,,Liberal
69874367,1,,,,,,,Liberal
14176966,1,,,,,,,Liberal
2327876304,1,,,,,,,Liberal
20706001,1,,,,,,,Liberal
71283410,1,,,,,,,Liberal
2696499924,1,,,,,,,Liberal
231871190,1,,,,,,,Liberal
2237879003,1,,,,,,,Liberal
19903199,1,,,,,,,Liberal
368407265,1,,,,,,,Liberal
2883793638,1,,,,,,,Liberal
1517785830,1,,,,,,,Liberal
97751783,1,,,,,,,Liberal
249221867,1,,,AlexandraBrStL,Alexandra,Mendès,Liberal,Liberal
3992965873,1,,,,,,,Liberal
2880418546,1,,,,,,,Liberal
467030775,1,,,,,,,Liberal
79590137,1,,,,,,,Liberal
716501756,1,,,,,,,Liberal
369095421,1,,,,,,,Liberal
594678526,1,,,,,,,Liberal
512897789,1,,,,,,,Liberal
214946558,1,,,,,,,Liberal
835869142288850944,1,,,,,,,Liberal
1434746856953765888,1,,,,,,,Liberal
106812159,1,,,,,,,Liberal
776846234271244288,1,,,,,,,Liberal
288445186,1,,,,,,,Liberal
301781766,1,,,,,,,Liberal
1391882319070388225,1,,,,,,,Liberal
1366873048700313600,1,,,,,,,Liberal
1386245617920401408,1,,,,,,,Liberal
2510607106,1,,,,,,,Liberal
738099751585996801,1,,,,,,,Liberal
1002181382,1,,,VBadawey,Vance,Badawey,Liberal,Liberal
1290220297,1,,,,,,,Liberal
2204603143,1,,,,,,,Liberal
1400905029087813634,1,,,,,,,Liberal
4071912199,1,,,,,,,Liberal
168653579,1,,,,,,,Liberal
1356743668137353218,1,,,,,,,Liberal
760213207332052995,1,,,,,,,Liberal
5968662,1,,,,,,,Liberal
763595413748342789,1,,,,,,,Liberal
268292892,1,,,,,,,Liberal
29209374,1,,,,,,,Liberal
1390749417259556870,1,,,,,,,Liberal
313021214,1,,,,,,,Liberal
43545377,1,,,,,,,Liberal
500232993,1,,,ChurenceRogers,Churence,Rogers,Liberal,Liberal
928407559,1,,,,,,,Liberal
100684583,1,,,,,,,Liberal
356528936,1,,,,,,,Liberal
3187036970,1,,,,,,,Liberal
1004177171122798592,1,,,,,,,Liberal
1316178719342379008,1,,,,,,,Liberal
1079132387605266432,1,,,,,,,Liberal
1037768200253915136,1,,,,,,,Liberal
2329948985,1,,,,,,,Liberal
2547479355,1,,,,,,,Liberal
49656635,1,,,,,,,Liberal
534950716,1,,,,,,,Liberal
1058550589,1,,,,,,,Liberal
25121600,1,,,,,,,Liberal
97923908,1,,,,,,,Liberal
1168880456,1,,,,,,,Liberal
1480979274,1,,,,,,,Liberal
171102859,1,,,,,,,Liberal
1373991758,1,,,,,,,Liberal
565113681,1,,,,,,,Liberal
932975444,1,,,,,,,Liberal
285127508,1,,,,,,,Liberal
62346069,1,,,,,,,Liberal
33002327,1,,,,,,,Liberal
16397147,1,,,,,,,Liberal
22279004,1,,,,,,,Liberal
4304745313,1,,,,,,,Liberal
200880994,1,,,,,,,Liberal
4246344549,1,,,,,,,Liberal
2332742508,1,,,YaaraSaks,Ya'ara,Saks,Liberal,Liberal
4665455474,1,,,,,,,Liberal
127849332,1,,,,,,,Liberal
1170690932,1,,,,,,,Liberal
167424888,1,,,,,,,Liberal
343610237,1,,,,,,,Liberal
800141669295222784,1,,,,,,,Liberal
1337443412220342272,1,,,,,,,Liberal
1008077138602258432,1,,,,,,,Liberal
1307948858010267648,1,,,,,,,Liberal
1293961079182094336,1,,,,,,,Liberal
1224882954670731264,1,,,,,,,Liberal
803742445280194560,1,,,,,,,Liberal
1108436969351049217,1,,,,,,,Liberal
1446352422272528385,1,,,,,,,Liberal
1357164129157410817,1,,,,,,,Liberal
1331901687024349185,1,,,,,,,Liberal
3328103300,1,,,,,,,Liberal
1271686484320350209,1,,,,,,,Liberal
1373274654186434562,1,,,,,,,Liberal
1144203889949831169,1,,,,,,,Liberal
1275453229166260226,1,,,,,,,Liberal
756913038,1,,,,,,,Liberal
604050321,1,,,,,,,Liberal
479171478,1,,,,,,,Liberal
1268920229268058117,1,,,,,,,Liberal
2370679706,1,,,,,,,Liberal
1300441314849222661,1,,,,,,,Liberal
73953285,1,,,,,,,Liberal
1976161178,1,,,,,,,Liberal
210662301,1,,,,,,,Liberal
1720325022,1,,,,,,,Liberal
20394911,1,,,,,,,Liberal
241177509,1,,,,,,,Liberal
1553568678,1,,,,,,,Liberal
217895850,1,,,,,,,Liberal
171209642,1,,,,,,,Liberal
1635955628,1,,,,,,,Liberal
4252578735,1,,,,,,,Liberal
190231473,1,,,,,,,Liberal
1333696806782267402,1,,,,,,,Liberal
989524916,1,,,,,,,Liberal
10982332,1,,,,,,,Liberal
18641853,1,,,,,,,Liberal
1217033150,1,,,,,,,Liberal
18248641,1,,,,,,,Liberal
602854345,1,,,,,,,Liberal
80442315,1,,,,,,,Liberal
3045200844,1,,,,,,,Liberal
1095761613741801473,1,,,,,,,Liberal
3404846032,1,,,,,,,Liberal
228529107,1,,,,,,,Liberal
14480339,1,,,,,,,Liberal
3817272275,1,,,,,,,Liberal
485544916,1,,,,,,,Liberal
543634389,1,,,,,,,Liberal
38278107,1,,,,,,,Liberal
18805723,1,,,,,,,Liberal
222139364,1,,,,,,,Liberal
911471588,1,,,mclaudebibeau,Marie-Claude,Bibeau,Liberal,Liberal
275002349,1,,,,,,,Liberal
522621936,1,,,,,,,Liberal
4168160241,1,,,,,,,Liberal
4295586803,1,,,,,,,Liberal
17544187,1,,,,,,,Liberal
731034620,1,,,,,,,Liberal
122991613,1,,,,,,,Liberal
818800320386072576,1,,,,,,,Liberal
809384904467316736,1,,,,,,,Liberal
773720455643561984,1,,,,,,,Liberal
767799444993638400,1,,,,,,,Liberal
221631493,1,,,,,,,Liberal
775501047120953344,1,,,,,,,Liberal
725344850414043136,1,,,,,,,Liberal
78951426,1,,,,,,,Liberal
35826823,1,,,,,,,Liberal
824319315327483904,1,,,,,,,Liberal
1375070580358152193,1,,,,,,,Liberal
805806830496677890,1,,,,,,,Liberal
1358117090268446721,1,,,,,,,Liberal
730587339030953985,1,,,,,,,Liberal
727335453276405761,1,,,,,,,Liberal
349975559,1,,,,,,,Liberal
1040069642,1,,,,,,,Liberal
168096780,1,,,,,,,Liberal
4026045455,1,,,FilomenaTassi,Filomena,Tassi,Liberal,Liberal
1370830299072987139,1,,,,,,,Liberal
18191382,1,,,,,,,Liberal
71906331,1,,,,,,,Liberal
3171537949,1,,,,,,,Liberal
1162600016831078400,1,,,,,,,Liberal
1109076731028070400,1,,,,,,,Liberal
1006347590831464448,1,,,,,,,Liberal
1267164088599076864,1,,,,,,,Liberal
728415025619034112,1,,,,,,,Liberal
718139770430316544,1,,,,,,,Liberal
705351206395207680,1,,,,,,,Liberal
805528640184287238,1,,,,,,,Liberal
413660195,1,,,,,,,Liberal
22565926,1,,,,,,,Liberal
25924647,1,,,,,,,Liberal
9876522,1,,,,,,,Liberal
795014186,1,,,,,,,Liberal
2573325355,1,,,,,,,Liberal
2834027571,1,,,,,,,Liberal
19969078,1,,,,,,,Liberal
62018616,1,,,,,,,Liberal
737514554,1,,,,,,,Liberal
161797179,1,,,,,,,Liberal
549516349,1,,,,,,,Liberal
1184486462,1,,,,,,,Liberal
26063935,1,,,,,,,Liberal
3215021121,1,,,,,,,Liberal
407049282,1,,,,,,,Liberal
379008073,1,,,,,,,Liberal
11211852,1,,,,,,,Liberal
609432652,1,,,,,,,Liberal
491861073,1,,,,,,,Liberal
20657236,1,,,,,,,Liberal
518689876,1,,,,,,,Liberal
2448438361,1,,,,,,,Liberal
928773218,1,,,,,,,Liberal
21435492,1,,,,,,,Liberal
413578342,1,,,,,,,Liberal
390239334,1,,,,,,,Liberal
1162433098124070912,1,,,,,,,Liberal
312759403,1,,,,,,,Liberal
47215727,1,,,,,,,Liberal
79303792,1,,,,,,,Liberal
465605743,1,,,,,,,Liberal
141087863,1,,,,,,,Liberal
425710711,1,,,,,,,Liberal
174617725,1,,,,,,,Liberal
38499453,1,,,,,,,Liberal
783308042309767168,1,,,,,,,Liberal
737747920317878272,1,,,,,,,Liberal
929150216623853569,1,,,,,,,Liberal
879752218051842049,1,,,,,,,Liberal
1199272709177446401,1,,,,,,,Liberal
845379802366447617,1,,,,,,,Liberal
18551939,1,,,,,,,Liberal
16700548,1,,,,,,,Liberal
735005968606466050,1,,,,,,,Liberal
160461968,1,,,,,,,Liberal
831903527362400260,1,,,,,,,Liberal
4827935894,1,,,,,,,Liberal
1309005693446492162,1,,,,,,,Liberal
18076838,1,,,,,,,Liberal
18535591,1,,,,,,,Liberal
2230228135,1,,,,,,,Liberal
279499945,1,,,,,,,Liberal
595162282,1,,,,,,,Liberal
23262377,1,,,,,,,Liberal
958059691,1,,,,,,,Liberal
99529902,1,,,,,,,Liberal
3618354350,1,,,,,,,Liberal
361551024,1,,,,,,,Liberal
370136239,1,,,,,,,Liberal
481481910,1,,,,,,,Liberal
23958713,1,,,,,,,Liberal
3214005433,1,,,,,,,Liberal
15103166,1,,,,,,,Liberal
124368068,1,,,,,,,Liberal
15193285,1,,,,,,,Liberal
259986634,1,,,,,,,Liberal
1609094347,1,,,,,,,Liberal
47338701,1,,,MarciIen,Marci,Ien,Liberal,Liberal
288535758,1,,,,,,,Liberal
226456784,1,,,,,,,Liberal
378860765,1,,,,,,,Liberal
356406495,1,,,,,,,Liberal
4257281248,1,,,,,,,Liberal
109778147,1,,,,,,,Liberal
373708006,1,,,,,,,Liberal
395523305,1,,,,,,,Liberal
1457593346,1,,,,,,,Liberal
4886525181,1,,,,,,,Liberal
525178111,1,,,,,,,Liberal
1100152284737085440,1,,,,,,,Liberal
1094348418657460224,1,,,,,,,Liberal
1296479854100127744,1,,,,,,,Liberal
1288632991074394112,1,,,,,,,Liberal
1229382793953714176,1,,,,,,,Liberal
898315524,1,,,,,,,Liberal
1290284954635640833,1,,,,,,,Liberal
868638660551245824,1,,,,,,,Liberal
1054149497943662592,1,,,,,,,Liberal
61822213,1,,,,,,,Liberal
764190205133717504,1,,,,,,,Liberal
866219268,1,,,,,,,Liberal
1190371499800174593,1,,,,,,,Liberal
294737163,1,,,,,,,Liberal
426054919,1,,,,,,,Liberal
1313086024403296259,1,,,,,,,Liberal
1059778551237484546,1,,,,,,,Liberal
17716504,1,,,,,,,Liberal
261035289,1,,,,,,,Liberal
1069665257243713541,1,,,,,,,Liberal
1250135497118228485,1,,,,,,,Liberal
4872303902,1,,,,,,,Liberal
1227472004384727046,1,,,,,,,Liberal
555848992,1,,,,,,,Liberal
959616290,1,,,,,,,Liberal
1161819426,1,,,,,,,Liberal
1241724194,1,,,,,,,Liberal
627995940,1,,,,,,,Liberal
2429416742,1,,,,,,,Liberal
38081828,1,,,,,,,Liberal
4917605667,1,,,,,,,Liberal
148108579,1,,,,,,,Liberal
1315011414965264391,1,,,,,,,Liberal
2202236205,1,,,,,,,Liberal
369833271,1,,,,,,,Liberal
2586301754,1,,,,,,,Liberal
257619259,1,,,,,,,Liberal
351909182,1,,,,,,,Liberal
248493376,1,,,,,,,Liberal
3399243074,1,,,,,,,Liberal
47371589,1,,,,,,,Liberal
139195722,1,,,,,,,Liberal
564376906,1,,,,,,,Liberal
868245382148521984,1,,,PatriciaLattan3,Patricia,Lattanzio,Liberal,Liberal
207779152,1,,,,,,,Liberal
256775505,1,,,SeanCaseyLPC,Sean,Casey,Liberal,Liberal
33437013,1,,,,,,,Liberal
157152601,1,,,,,,,Liberal
570619229,1,,,,,,,Liberal
2213623135,1,,,,,,,Liberal
369284450,1,,,,,,,Liberal
2321364325,1,,,,,,,Liberal
29209963,1,,,,,,,Liberal
776246636,1,,,,,,,Liberal
608540016,1,,,,,,,Liberal
115946871,1,,,,,,,Liberal
4306179448,1,,,,,,,Liberal
703722876,1,,,,,,,Liberal
769618880440348672,1,,,,,,,Liberal
467875202,1,,,,,,,Liberal
193246596,1,,,,,,,Liberal
763377249047412736,1,,,,,,,Liberal
1270093742205173760,1,,,,,,,Liberal
891021947370340352,1,,,,,,,Liberal
828020542728962048,1,,,,,,,Liberal
1020104760882495488,1,,,,,,,Liberal
138876297,1,,,,,,,Liberal
756134750746619905,1,,,,,,,Liberal
761967143881670656,1,,,,,,,Liberal
1294589571942973440,1,,,,,,,Liberal
1296385516846317568,1,,,,,,,Liberal
993940874,1,,,,,,,Liberal
167499145,1,,,,,,,Liberal
246576523,1,,,,,,,Liberal
58627467,1,,,,,,,Liberal
1607554447,1,,,,,,,Liberal
125736340,1,,,,,,,Liberal
9606552,1,,,,,,,Liberal
1467397531,1,,,,,,,Liberal
25343387,1,,,,,,,Liberal
974072056605179905,1,,,,,,,Liberal
1289606330064437249,1,,,,,,,Liberal
1287874662827950081,1,,,,,,,Liberal
1216745611199905793,1,,,,,,,Liberal
1309334948847943681,1,,,,,,,Liberal
22590881,1,,,,,,,Liberal
953444662404055041,1,,,,,,,Liberal
1228338595,1,,,,,,,Liberal
58340767,1,,,,,,,Liberal
181327270,1,,,,,,,Liberal
324703658,1,,,,,,,Liberal
408368556,1,,,,,,,Liberal
3303970222,1,,,,,,,Liberal
1623029167,1,,,,,,,Liberal
1161553027,1,,,,,,,Liberal
977645375543705602,1,,,,,,,Liberal
1275961139139051522,1,,,,,,,Liberal
1221508795018379266,1,,,,,,,Liberal
2258425273,1,,,,,,,Liberal
604018110,1,,,,,,,Liberal
260543935,1,,,,,,,Liberal
198636992,1,,,,,,,Liberal
1942107584,1,,,JulieDzerowicz,Julie,Dzerowicz,Liberal,Liberal
474314181,1,,,,,,,Liberal
264345029,1,,,,,,,Liberal
375977415,1,,,,,,,Liberal
322508230,1,,,,,,,Liberal
334820812,1,,,,,,,Liberal
1362286033,1,,,,,,,Liberal
