Id,Source Comm Interaction Count,Target Comm Interaction Count,Label,timeset,twittername,first name,last name,political affiliation,influence,betweenness_centrality,communityid,out_degree_centrality,in_degree_centrality,polygon
1399544098260979717,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
146147553,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
3394611485,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1382135452015210497,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1387143248465047554,0.0,,,,,,,,0.0038770000000000002,41147.486924000004,1.0,0.001564,0.0,1
637381053,0.0,,,,,,,,0.0038770000000000002,7026.561240000001,1.0,0.0008939999999999999,0.0,1
1928505918,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1950362413,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
188738602,0.0,,,,,,,,0.0038770000000000002,344.28126299999997,1.0,0.000223,0.0,1
990062296943726592,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1183544021626621953,0.0,,,,,,,,0.0038770000000000002,79601.660831,1.0,0.002681,0.0,1
4831292559,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
73723099,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
930146052019167232,0.0,,,,,,,,0.0038770000000000002,10336.785389,1.0,0.000782,0.0,1
24980737,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1222930666632839168,0.0,,,,,,,,0.0038770000000000002,6234.9143380000005,1.0,0.00067,0.0,1
1426385959088795653,0.0,,,,,,,,0.0038770000000000002,381.016475,1.0,0.000223,0.0,1
1286722126024781830,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
16272844,2.0,,,,,,,,0.0038770000000000002,3097217.448389,1.0,0.011728,0.0,1
159960549,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1107193328,0.0,,,,,,,,0.0038770000000000002,1855.3974469999998,1.0,0.000335,0.0,1
265743906,0.0,,,,,,,,0.0038770000000000002,261974.819563,1.0,0.004021,0.0,1
33426981,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
742829636,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1000802060080762880,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1079374636608114689,0.0,,,,,,,,0.0038770000000000002,11675.159069,1.0,0.000782,0.0,1
307441302,0.0,,,,,,,,0.0038770000000000002,988.8161560000001,1.0,0.000335,0.0,1
1304780117672161280,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1417920499464687623,0.0,,,,,,,,0.0038770000000000002,145.10826799999998,1.0,0.000223,0.0,1
1474351362,0.0,,,,,,,,0.0038770000000000002,404.878873,1.0,0.000223,0.0,1
225702191,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
864192327727886336,0.0,,,,,,,,0.0038770000000000002,8516.095781,1.0,0.000782,0.0,1
3347624260,0.0,,,,,,,,0.0038770000000000002,683.666733,1.0,0.000335,0.0,1
1179737909500489729,0.0,,,,,,,,0.0038770000000000002,116915.38898599999,1.0,0.0021219999999999998,0.0,1
1454928205,0.0,,,,,,,,0.0038770000000000002,44462.848396,1.0,0.001564,0.0,1
118952409,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
900993517,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
717842006576349184,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1406220117638266880,0.0,,,,,,,,0.0038770000000000002,21984.737997,1.0,0.0012289999999999998,0.0,1
28553817,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
796457850629279744,0.0,,,,,,,,0.0038770000000000002,3207.974925,1.0,0.00044699999999999997,0.0,1
1121623072815992833,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1386245617920401408,0.0,,,,,,,,0.0038770000000000002,1942.228157,1.0,0.000335,0.0,1
49656635,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
16397147,0.0,,,,,,,,0.0038770000000000002,6610.411242,1.0,0.000782,0.0,1
609432652,1.0,,,,,,,,0.0038770000000000002,771010.682534,1.0,0.003016,0.0,1
18076838,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
47371589,1.0,,,,,,,,0.0038770000000000002,146005.134131,1.0,0.000558,0.0,1
1294589571942973440,0.0,,,,,,,,0.0038770000000000002,9368.346879,1.0,0.000782,0.0,1
9606552,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
58340767,1.0,,,,,,,,0.0038770000000000002,73389.121475,1.0,0.0008939999999999999,0.0,1
408368556,0.0,,,,,,,,0.0038770000000000002,692.3087780000001,1.0,0.000223,0.0,1
1161553027,0.0,,,,,,,,0.0038770000000000002,296.397994,1.0,0.000223,0.0,1
21665234,0.0,,,,,,,,0.0038770000000000002,3085.852129,1.0,0.00067,0.0,1
16397838,0.0,,,,,,,,0.0038770000000000002,17730.780505000002,1.0,0.001117,0.0,1
857503261,0.0,,,,,,,,0.0038770000000000002,222.19395699999998,1.0,0.000223,0.0,1
256218654,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
2557859383,1.0,,,,,,,,0.0038770000000000002,1132691.63006,1.0,0.003127,0.0,1
2978018901,0.0,,,,,,,,0.0038770000000000002,622120.841137,1.0,0.006367,0.0,1
33748570,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1213405462021853185,1.0,,,,,,,,0.0038770000000000002,395644.10859099997,1.0,0.002457,0.0,1
718395037,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
279623396,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1514706787,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1311733610,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
34953198,0.0,,,,,,,,0.0038770000000000002,526.422613,1.0,0.000223,0.0,1
1367785509146263555,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
3193936051,1.0,,,,,,,,0.0038770000000000002,53136.715632,1.0,0.000335,0.0,1
1733400792,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1328047475647782912,0.0,,,,,,,,0.0038770000000000002,21943.533413999998,1.0,0.0008939999999999999,0.0,1
742194840792932353,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
718267455815229444,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
21420314,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
16620002,0.0,,,,,,,,0.0038770000000000002,84145.03200800001,1.0,0.001675,0.0,1
928978273626968064,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1439018845218361345,0.0,,,,,,,,0.0038770000000000002,33432.487296,1.0,0.001675,0.0,1
1098431118,0.0,,,,,,,,0.0038770000000000002,382.311523,1.0,0.000223,0.0,1
1198941983462612993,0.0,,,,,,,,0.0038770000000000002,117699.292825,1.0,0.002457,0.0,1
1184831003266867205,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
570841936,0.0,,,,,,,,0.0038770000000000002,42743.131513,1.0,0.001117,0.0,1
2416893024,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
3087236264,0.0,,,,,,,,0.0038770000000000002,683.666733,1.0,0.000335,0.0,1
568728759,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1154768018804809728,0.0,,,,,,,,0.0038770000000000002,4781.323267,1.0,0.00044699999999999997,0.0,1
154311944,0.0,,,,,,,,0.0038770000000000002,80010.276635,1.0,0.0021219999999999998,0.0,1
1393995874846613510,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1108409631334793216,0.0,,,,,,,,0.0038770000000000002,91421.696543,1.0,0.00201,0.0,1
89505108,0.0,,,,,,,,0.0038770000000000002,368524.23144899996,1.0,0.005026,0.0,1
25206117,0.0,,,,,,,,0.0038770000000000002,985.2415970000001,1.0,0.00044699999999999997,0.0,1
844204012798984194,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
796839329368866817,0.0,,,,,,,,0.0038770000000000002,47692.488204,1.0,0.001564,0.0,1
385678932,1.0,,,,,,,,0.0038770000000000002,33653.757686000004,1.0,0.000558,0.0,1
1200800036331966464,0.0,,,,,,,,0.0038770000000000002,188.623154,1.0,0.000223,0.0,1
972851747294273537,0.0,,,,,,,,0.0038770000000000002,23075.077212,1.0,0.00134,0.0,1
20307719,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
2434162616,1.0,,,,,,,,0.0038770000000000002,1198768.934027,1.0,0.003686,0.0,1
21056196,1.0,,,,,,,,0.0038770000000000002,20877.318047,2.0,0.000223,0.0,1
914701376906600449,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
919548186590621696,0.0,,,,,,,,0.0038770000000000002,162669.047941,1.0,0.003016,0.0,1
89309555,0.0,,,,,,,,0.0038770000000000002,6287.5675,1.0,0.00044699999999999997,0.0,1
2293400150,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1432822363,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1166197440,0.0,,,,,,,,0.0038770000000000002,149.749148,1.0,0.000223,0.0,1
2577417224,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
3294127299,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
38520056,0.0,,,,,,,,0.0038770000000000002,5114.541481,1.0,0.00067,0.0,1
1304846484249161729,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
2262304373,2.0,,,,,,,,0.0038770000000000002,209187.350199,1.0,0.00044699999999999997,0.0,1
2148927146,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.000223,0.0,1
104351679,0.0,,,,,,,,0.0038770000000000002,2027.678195,1.0,0.000335,0.0,1
30165114,0.0,,,,,,,,0.0038770000000000002,232.24722799999998,1.0,0.000223,0.0,1
819185162479144960,1.0,,,,,,,,0.0038770000000000002,26603.422989,1.0,0.00044699999999999997,0.0,1
68372616,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
820826373916921856,0.0,,,,,,,,0.0038770000000000002,1588.101924,1.0,0.000223,0.0,1
1327928839847219201,0.0,,,,,,,,0.0038770000000000002,7936.711031,1.0,0.000558,0.0,1
1427258589077508100,0.0,0.0,,,rechievaldez,Rechie,Valdez,Liberal,0.020933,80724.57938899999,1.0,0.000223,0.002346,6
3221899499,0.0,,,,,,,,0.0038770000000000002,6926.358765000001,1.0,0.0008939999999999999,0.0,1
336357663,0.0,,,,,,,,0.0038770000000000002,7675.216993999999,1.0,0.000782,0.0,1
88476286,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1360345646826483717,1.0,,,,,,,,0.0038770000000000002,409077.434489,1.0,0.001564,0.0,1
1227388670803677186,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
135498902,0.0,,,,,,,,0.0038770000000000002,219.44872,1.0,0.000223,0.0,1
88714562,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
245149238,1.0,,,,,,,,0.0038770000000000002,7232.459755,1.0,0.00044699999999999997,0.0,1
1719914058,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
967178808368549889,0.0,,,,,,,,0.0038770000000000002,2639.005719,1.0,0.00044699999999999997,0.0,1
266325764,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
116273085,0.0,,,,,,,,0.0038770000000000002,2179.823759,1.0,0.000335,0.0,1
964595772,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1033285939,1.0,,,,,,,,0.0038770000000000002,186387.394534,1.0,0.0012289999999999998,0.0,1
244650352,0.0,,,,,,,,0.0038770000000000002,9964.474795,1.0,0.00067,0.0,1
1419992380422373376,0.0,,,,,,,,0.0038770000000000002,6637.015727,1.0,0.00044699999999999997,0.0,1
1446352422272528385,2.0,,,,,,,,0.0038770000000000002,3781095.477936,1.0,0.005696,0.0,1
485544916,0.0,,,,,,,,0.0038770000000000002,105.57398400000001,1.0,0.000223,0.0,1
928773218,0.0,,,,,,,,0.0038770000000000002,3739.0705329999996,1.0,0.000558,0.0,1
425710711,0.0,,,,,,,,0.0038770000000000002,247387.371267,1.0,0.0042439999999999995,0.0,1
1229382793953714176,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
763377249047412736,0.0,,,,,,,,0.0038770000000000002,911.2856619999999,1.0,0.000223,0.0,1
2375939700,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
983875620194013184,0.0,,,,,,,,0.0038770000000000002,4166.719258,1.0,0.00067,0.0,1
241923768,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1534736059,0.0,,,,,,,,0.0038770000000000002,169.22731299999998,1.0,0.000223,0.0,1
2345269014,0.0,,,,,,,,0.0038770000000000002,959.857369,1.0,0.00044699999999999997,0.0,1
1028421941957292032,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
730740364370444288,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1348291104328843264,0.0,,,,,,,,0.0038770000000000002,607.105738,1.0,0.000223,0.0,1
1646524483,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
37787774,0.0,,,,,,,,0.0038770000000000002,638.72042,1.0,0.000335,0.0,1
1360055740904312832,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
714477321953140736,0.0,,,,,,,,0.0038770000000000002,3559.1815909999996,1.0,0.000558,0.0,1
50084549,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
869300015960907776,0.0,,,,,,,,0.0038770000000000002,2231.7291149999996,1.0,0.000335,0.0,1
23329546,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
122198871,0.0,,,,,,,,0.0038770000000000002,384.507495,1.0,0.000223,0.0,1
1432883948015820803,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
225901906,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
712588754,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
101113338,0.0,,,,,,,,0.0038770000000000002,232.375977,1.0,0.000223,0.0,1
1007255220,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
29196028,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
404349157,1.0,,,,,,,,0.0038770000000000002,61485.944047000005,2.0,0.00067,0.0,1
1347272097786171394,1.0,,,,,,,,0.0038770000000000002,1691.8115,2.0,0.000223,0.0,1
729194378779078656,1.0,,,,,,,,0.0038770000000000002,1691.8115,2.0,0.000223,0.0,1
1262185260,0.0,,,,,,,,0.0038770000000000002,34153.288014,1.0,0.001675,0.0,1
1044272266513711104,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1346618752134164481,0.0,,,,,,,,0.0038770000000000002,8905.0,1.0,0.000223,0.0,1
197477112,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
14837621,1.0,,,,,,,,0.0038770000000000002,328825.166626,1.0,0.001564,0.0,1
713440963054735364,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1155225107029266432,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
487902564,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
288509860,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1882871270,0.0,,,,,,,,0.0038770000000000002,819.112957,1.0,0.000335,0.0,1
2912533259,0.0,,,,,,,,0.0038770000000000002,10843.841957999999,1.0,0.00067,0.0,1
340876108,0.0,,,,,,,,0.0038770000000000002,100.900134,1.0,0.000223,0.0,1
1111290178616942593,0.0,,,,,,,,0.0038770000000000002,3857.524614,1.0,0.000782,0.0,1
829988641,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
14807056,0.0,,,,,,,,0.0038770000000000002,134.900331,1.0,0.000223,0.0,1
3129501,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
2921398450,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
278831356,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
427672039,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
2246320654,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
78357013,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1388126808,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
534561391,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
2321539819,2.0,,,,,,,,0.0038770000000000002,114750.246462,1.0,0.00044699999999999997,0.0,1
1147209629895516161,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
100459337,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1156724767820529664,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
2821702594,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
23946202,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
2193187815,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
32908477,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
431744330,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
190055835,0.0,,,,,,,,0.0038770000000000002,20097.561125,1.0,0.00067,0.0,1
545801629,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1000121898,0.0,,,,,,,,0.0038770000000000002,1989.2786989999997,1.0,0.000335,0.0,1
2460632635,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
832706277310595072,0.0,,,,,,,,0.0038770000000000002,975.464649,1.0,0.000223,0.0,1
236471892,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
901113440,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1117616102442455041,0.0,,,,,,,,0.0038770000000000002,74531.445564,1.0,0.001117,0.0,1
859031269,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1105645631568150528,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
255019080,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
574237017,0.0,,,,,,,,0.0038770000000000002,1503.751197,1.0,0.000223,0.0,1
2245822809,0.0,,,,,,,,0.0038770000000000002,6749.636334000001,1.0,0.00044699999999999997,0.0,1
2533230949,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
4364536217,0.0,,,,,,,,0.0038770000000000002,5275.033695,1.0,0.000558,0.0,1
305129998,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
22186564,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
25840232,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1331607264940216322,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1308814038,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
2358799070,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
195128180,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
14994333,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
14740407,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1252934949356941313,0.0,,,,,,,,0.0038770000000000002,1156.7278099999999,1.0,0.000223,0.0,1
12094862,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
194203091,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
20917723,0.0,,,,,,,,0.0038770000000000002,8121.017123999999,1.0,0.000558,0.0,1
3268390406,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
270429709,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1197988428815781888,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
481521314,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
905934509996105729,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
40251296,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
107237300,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
589508575,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
576270319,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
2356834303,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
1252286924519243782,0.0,,,,,,,,0.0038770000000000002,8057.803234,1.0,0.000335,0.0,1
1102344307,0.0,,,,,,,,0.0038770000000000002,4588.359375,1.0,0.000335,0.0,1
931172473,0.0,,,,,,,,0.0038770000000000002,13834.031788999999,1.0,0.00067,0.0,1
415920555,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
3226423732,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
20713947,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
179237376,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
795283700426620932,0.0,,,,,,,,0.0038770000000000002,1787.7397079999998,1.0,0.000335,0.0,1
790827583,0.0,,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1
