,Source Comm Interaction Count,Target Comm Interaction Count,Id,Label,timeset,twittername,first name,last name,political affiliation,influence,betweenness_centrality,communityid,out_degree_centrality,in_degree_centrality,polygon,id,community
3512,0.0,,1409159409134096395,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1409159409134096395,Liberal
3513,0.0,,1445901048951017472,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1445901048951017472,Liberal
3514,0.0,,828207181,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,828207181,Liberal
3515,0.0,,1230108007800770560,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1230108007800770560,Liberal
3516,0.0,,832610018914607105,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,832610018914607105,Liberal
3517,0.0,,291918098,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,291918098,Liberal
3518,0.0,,2236412437,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,2236412437,Liberal
3519,0.0,,1214240996256403456,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1214240996256403456,Liberal
3520,0.0,,2510607106,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,2510607106,Liberal
3521,0.0,,1168880456,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1168880456,Liberal
3522,0.0,,3328103300,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,3328103300,Liberal
3523,0.0,,38278107,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,38278107,Liberal
3524,0.0,,1199272709177446401,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1199272709177446401,Liberal
3525,0.0,,4886525181,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,4886525181,Liberal
3526,0.0,,708081550605336577,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,708081550605336577,Liberal
3527,0.0,,2329359954,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,2329359954,Liberal
3528,0.0,,1194082770445852672,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1194082770445852672,Liberal
3529,0.0,,1385142120,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1385142120,Liberal
3530,0.0,,488101851,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,488101851,Liberal
3531,0.0,,736362100340101120,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,736362100340101120,Liberal
3532,0.0,,374560910,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,374560910,Liberal
3533,0.0,,1442426176287346696,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1442426176287346696,Liberal
3534,0.0,,18536738,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,18536738,Liberal
3535,0.0,,522647870,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,522647870,Liberal
3536,0.0,,3344587091,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,3344587091,Liberal
3537,0.0,,16365907,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,16365907,Liberal
3538,0.0,,1138253706804310018,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1138253706804310018,Liberal
3539,0.0,,277805535,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,277805535,Liberal
3540,0.0,,2563267070,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,2563267070,Liberal
3541,0.0,,479033982,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,479033982,Liberal
3542,0.0,,807029571195469824,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,807029571195469824,Liberal
3543,0.0,,1281353202366111746,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1281353202366111746,Liberal
3544,0.0,,3252567442,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,3252567442,Liberal
3545,0.0,,210304635,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,210304635,Liberal
3546,0.0,,1143758460,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1143758460,Liberal
3547,0.0,,1452523140,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1452523140,Liberal
3548,0.0,,866885359,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,866885359,Liberal
3549,0.0,,531718121,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,531718121,Liberal
3550,1.0,,1305607384358727680,,,,,,,0.0038770000000000002,11545.08955,2.0,0.000223,0.0,1,1305607384358727680,NDP
3551,1.0,,780111689626681344,,,,,,,0.0038770000000000002,34677.207444,2.0,0.000335,0.0,1,780111689626681344,NDP
3552,1.0,,207657278,,,,,,,0.0038770000000000002,46072.366125,2.0,0.000223,0.0,1,207657278,NDP
3553,1.0,,1243221104560345090,,,,,,,0.0038770000000000002,3055.708351,2.0,0.000223,0.0,1,1243221104560345090,NDP
3554,1.0,,23510621,,,,,,,0.0038770000000000002,18034.364997,2.0,0.000223,0.0,1,23510621,NDP
3555,0.0,,1084941903165042693,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1084941903165042693,Liberal
3556,0.0,,15190334,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,15190334,Liberal
3557,0.0,,950778122491883522,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,950778122491883522,Liberal
3558,0.0,,19045373,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,19045373,Liberal
3559,0.0,,2339733614,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,2339733614,Liberal
3560,0.0,,838084501553221634,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,838084501553221634,Liberal
3561,0.0,,1209617399739080704,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1209617399739080704,Liberal
3562,0.0,,722527003,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,722527003,Liberal
3563,0.0,,339273624,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,339273624,Liberal
3564,0.0,,1442911147456282624,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1442911147456282624,Liberal
3565,0.0,,1295041264220540929,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1295041264220540929,Liberal
3566,0.0,,3093802429,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,3093802429,Liberal
3567,0.0,,63606251,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,63606251,Liberal
3568,0.0,,1307948858010267648,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1307948858010267648,Liberal
3569,0.0,,776246636,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,776246636,Liberal
3570,0.0,,938449472715026433,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,938449472715026433,Liberal
3571,0.0,,1334535386559746048,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1334535386559746048,Liberal
3572,0.0,,1362830506077786118,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1362830506077786118,Liberal
3573,0.0,,32659679,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,32659679,Liberal
3574,0.0,,567138931,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,567138931,Liberal
3575,0.0,,492468946,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,492468946,Liberal
3576,0.0,,450075824,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,450075824,Liberal
3577,0.0,,1035959701,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1035959701,Liberal
3578,0.0,,751323004081143808,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,751323004081143808,Liberal
3579,0.0,,277727063,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,277727063,Liberal
3580,0.0,,460377574,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,460377574,Liberal
3581,0.0,,102004865,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,102004865,Liberal
3582,0.0,,2973514391,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,2973514391,Liberal
3583,0.0,,2297823997,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,2297823997,Liberal
3584,0.0,,260907949,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,260907949,Liberal
3585,0.0,,1289200813,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1289200813,Liberal
3586,0.0,,1335245168455270401,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1335245168455270401,Liberal
3587,0.0,,844551121427324929,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,844551121427324929,Liberal
3588,0.0,,632598750,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,632598750,Liberal
3589,0.0,,349975559,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,349975559,Liberal
3590,0.0,,467875202,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,467875202,Liberal
3591,1.0,,875672733752987649,,,,,,,0.0038770000000000002,3909.3868909999997,2.0,0.000223,0.0,1,875672733752987649,NDP
3592,0.0,,44458195,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,44458195,Liberal
3593,0.0,,3339002073,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,3339002073,Liberal
3594,0.0,,3312452261,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,3312452261,Liberal
3595,0.0,,1257065247908737026,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1257065247908737026,Liberal
3596,0.0,,16958880,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,16958880,Liberal
3597,0.0,,40486417,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,40486417,Liberal
3598,0.0,,225904281,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,225904281,Liberal
3599,0.0,,1163536081,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,1163536081,Liberal
3600,0.0,,81160041,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,81160041,Liberal
3601,0.0,,574900083,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,574900083,Liberal
3602,0.0,,36972542,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,36972542,Liberal
3603,0.0,,177416339,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,177416339,Liberal
3604,0.0,,328567181,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,328567181,Liberal
3605,0.0,,140487956,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,140487956,Liberal
3606,0.0,,2188488030,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,2188488030,Liberal
3607,0.0,,30010915,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,30010915,Liberal
3608,0.0,,2807877440,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,2807877440,Liberal
3609,0.0,,463425568,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,463425568,Liberal
3610,0.0,,928407559,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,928407559,Liberal
3611,0.0,,534950716,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,534950716,Liberal
3612,0.0,,379008073,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,379008073,Liberal
3613,0.0,,518689876,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,518689876,Liberal
3614,1.0,,3618354350,,,,,,,0.0038770000000000002,5817.542697999999,1.0,0.000223,0.0,1,3618354350,Liberal
3615,0.0,,756134750746619905,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,756134750746619905,Liberal
3616,0.0,,293050523,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,293050523,Liberal
3617,1.0,,28941139,,,,,,,0.0038770000000000002,5817.542697999999,1.0,0.000223,0.0,1,28941139,Liberal
3618,0.0,,2329017175,,,,,,,0.0038770000000000002,0.0,1.0,0.00011200000000000001,0.0,1,2329017175,Liberal
