1445512064978542592,1016018605907906560
1445512064978542592,78627903
1445512064978542592,1103082890030604288
1445512064978542592,98449349
1444012251720011777,1293510025680478208
1443606785194033157,2462229606
1443606785194033157,1103082890030604288
1440809249307697153,195389487
1440809249307697153,1234994980076187649
1440809249307697153,2462229606
1440809249307697153,1440509126216347656
1439760917349109763,2750128888
1439760917349109763,3242282429
1439760917349109763,316824802
1439760917349109763,1155088283916836864
1439760917349109763,4760139313
1439760917349109763,98449349
1439760917349109763,394638583
1439760917349109763,25040040
1439760917349109763,728646305946304512
1439760917349109763,996081618
1439760917349109763,195389487
1439760917349109763,15331235
1447190497244614662,234868050
1440850820384362498,2547997213
1440850820384362498,1411312771728171011
1440850820384362498,979151092691894272
1440850820384362498,15331235
1440850820384362498,1183161327033954304
1440376129404112916,564156066
1440173441668108296,1440509126216347656
1448735017644003339,891422779
1448735017644003339,176897435
1448735017644003339,36722950
1448735017644003339,1009785173011988480
1448735017644003339,896523848
1448735017644003339,264900604
1447293607975825408,2801095093
1447267939086864385,902627303913611268
1447267939086864385,1100840274136363009
1447267939086864385,2693735376
1447267939086864385,1009785173011988480
1446979790083268612,1009785173011988480
1446564805775609857,2801095093
1446509944522563585,1251518605600206850
1446158801086865418,264900604
1446154602835943427,601485507
1446154602835943427,264900604
1445909991270109185,271136094
1445909991270109185,1009785173011988480
1445827447480594432,215423949
1445827447480594432,2377760095
1445779403439362052,792139214
1445779403439362052,2377760095
1445767010990784529,1288862425861836801
1445767010990784529,215423949
1445767010990784529,1009785173011988480
1445767010990784529,1439240496921161733
1445767010990784529,1006745179
1445767010990784529,264900604
1445750066753388552,134876261
1445750066753388552,792139214
1445750066753388552,105975090
1445750066753388552,129863114
1445750066753388552,59096084
1445750066753388552,1009785173011988480
1445750066753388552,264900604
1445748068729638912,129863114
1445748068729638912,264900604
1445748068729638912,83610054
1445713194605965324,2377760095
1445713194605965324,1009785173011988480
1445459519518089217,16130709
1445459519518089217,3011246728
1445459519518089217,264900604
1445459519518089217,105975090
1445459519518089217,1425887444893933577
1445459519518089217,1164339799
1445459519518089217,961562418
1445459519518089217,215423949
1445459519518089217,2377760095
1449020634114101255,219538361
1449020634114101255,1055801324
1449020634114101255,1957288050
1448673479188828160,1403260119715090432
1448673479188828160,1232176513887305728
1448434767481954304,174320275
1448298659729137664,1023170244766883840
1447304703516102659,2422634642
1447304703516102659,155999177
1445059714220441600,1434567543948300290
1445059714220441600,215426830
1444705294328549382,1282959763911909376
1444705294328549382,433488291
1444705294328549382,64029992
1444705294328549382,1181567074084122624
1444705294328549382,704031546060234753
1444705294328549382,2871257389
1444705294328549382,1425939253456949252
1444705294328549382,733429965333520390
1444705294328549382,1434567543948300290
1444705294328549382,14781177
1444705294328549382,810501263251140612
1444705294328549382,1183161327033954304
1444705294328549382,634127491
1444705294328549382,2979044764
1444705294328549382,18108896
1444705294328549382,2422634642
1444705294328549382,427814660
1440424464563400708,1446352422272528385
1440424464563400708,1440509126216347656
1439770639381012481,1295516603430273024
1439770639381012481,2750128888
1439770639381012481,828306494156181505
1439770639381012481,1286836203938025472
1439770639381012481,3083497578
1439770639381012481,97709356
1439770639381012481,269363685
1439770639381012481,1141126539213340672
1439770639381012481,1275867029573111813
1439770639381012481,3242282429
1439770639381012481,188123107
1439770639381012481,1432545138119675905
1439770639381012481,1017832535508815873
1439770639381012481,2422634642
1439770639381012481,1155088283916836864
1439770639381012481,349980521
1439770639381012481,1012535841028075523
1439770639381012481,1283961213471338496
1439770639381012481,4760139313
1439770639381012481,3150800516
1439770639381012481,3010165940
1449090136898146306,56029187
1449090136898146306,16272844
1449090136898146306,1079374636608114689
1449090133546971141,253276673
1449090133546971141,127134078
1449090133546971141,1109593590005723138
1449090133546971141,764190205133717504
1449090133546971141,609432652
1449090133546971141,796457850629279744
1449090133546971141,162536320
1449090133546971141,1108409631334793216
1449090133546971141,834519511009091584
1449090133546971141,3237987454
1449090133546971141,4749631173
1449090133546971141,820446669720276992
1449090133546971141,22303151
1449090133546971141,1454928205
1449090133546971141,214492262
1449090133546971141,1303704709123969024
1449090133546971141,992455366502952966
1449090133546971141,265419095
1449090133546971141,16272844
1449090133546971141,3044668917
1449090133546971141,1346794320867840009
1449090133546971141,302005426
1449090133546971141,1079374636608114689
1448638286222725128,20706001
1448638286222725128,39005511
1448638283546873860,992455366502952966
1448638283546873860,775350159823736832
1448638283546873860,1079374636608114689
1448392222194421762,992455366502952966
1448392222194421762,253276673
1448392222194421762,751852736
1447200805581434882,992455366502952966
1447200805581434882,16272844
1447200805581434882,1079374636608114689
1446639498184564737,1079374636608114689
1446639498184564737,992455366502952966
1446639498184564737,3044668917
1446588270213799942,226456784
1446588270213799942,215366318
1446588270213799942,992455366502952966
1446588270213799942,1105991099363975168
1446491201922867219,16272844
1446491201922867219,751852736
1446491201922867219,1087983274402766848
1446491201922867219,403336006
1445830926039146496,1255960012888829954
1443620639961669635,992455366502952966
1443620639961669635,16272844
1443543889164525570,992455366502952966
1443543889164525570,1079374636608114689
1443000514405445632,1426427769723015170
1443000514405445632,185335312
1443000514405445632,1223950760
1443000514405445632,1184307891412619264
1443000514405445632,89505108
1443000514405445632,1198941983462612993
1443000514405445632,16272844
1443000514405445632,2557859383
1443000514405445632,1079374636608114689
1443000502602633218,852919543630573569
1443000502602633218,509489122
1443000502602633218,773752172
1443000502602633218,1289558439052496901
1443000502602633218,60597469
1443000502602633218,992455366502952966
1443000502602633218,425710711
1443000502602633218,1223950760
1443000502602633218,264439847
1443000502602633218,596748570
1443000502602633218,2155133512
1443000502602633218,1184307891412619264
1443000502602633218,1210638105583276032
1443000502602633218,16397147
1443000502602633218,803458741
1443000502602633218,919548186590621696
1443000502602633218,1611758551
1443000502602633218,1475711286
1443000502602633218,89505108
1443000502602633218,1150773939284652032
1443000502602633218,202276242
1443000502602633218,1248311114015834112
1443000502602633218,1291531291066798083
1443000502602633218,32212073
1443000502602633218,2245822809
1443000502602633218,1300619672916824065
1443000502602633218,145647271
1443000502602633218,1198941983462612993
1443000502602633218,226456784
1443000502602633218,3237987454
1443000502602633218,1303704709123969024
1443000502602633218,828691196310589440
1443000502602633218,71665807
1443000502602633218,235274745
1443000502602633218,16272844
1443000502602633218,184265422
1443000502602633218,1387143248465047554
1443000502602633218,758814776566816768
1443000502602633218,265419095
1443000502602633218,2557859383
1443000502602633218,1236324668640047105
1443000502602633218,1079374636608114689
1442606218019844101,143449229
1442606218019844101,231871190
1442606218019844101,3163148070
1442606218019844101,1223950760
1442606218019844101,58340767
1442606218019844101,112753504
1442606218019844101,370136239
1442606218019844101,1079374636608114689
1442606218019844101,946252093
1442606218019844101,1132266740
1442606218019844101,972851747294273537
1442606218019844101,1300619672916824065
1442606218019844101,1033285939
1442606218019844101,1396663298825719813
1442606218019844101,1380753357296394245
1442606218019844101,820446669720276992
1442606218019844101,226456784
1442606218019844101,274220538
1442606218019844101,16564344
1442606218019844101,3237987454
1442606218019844101,1292480797660909569
1442606218019844101,1154318062197207041
1442606218019844101,1290720051738423296
1442606218019844101,89505108
1442606218019844101,527802176
1442606218019844101,2434162616
1442606218019844101,1199151462745440256
1442606218019844101,21359391
1442606218019844101,275164696
1442606218019844101,22565926
1442606218019844101,327244966
1442606218019844101,4749631173
1442606218019844101,3347624260
1442606218019844101,2437928781
1442606218019844101,3044668917
1442606218019844101,2448438361
1442606218019844101,1320493045394116611
1442606218019844101,751852736
1442606218019844101,187305568
1442606218019844101,271989352
1442606218019844101,758814776566816768
1442606218019844101,425710711
1442606218019844101,244650352
1442606218019844101,968892402
1442606218019844101,609432652
1442606218019844101,1216021034643705856
1442606218019844101,116273085
1442606218019844101,1185531782952816640
1442606218019844101,1431924843239260160
1441902416144650240,1079374636608114689
1441902416144650240,2557859383
1441902416144650240,226456784
1441902416144650240,184265422
1441823081425690625,992455366502952966
1441383737002840075,16272844
1441383737002840075,992455366502952966
1441383737002840075,265419095
1441383737002840075,1079374636608114689
1440775175448850436,16272844
1440775175448850436,1426385959088795653
1440775175448850436,272626019
1440775175448850436,302005426
1440775175448850436,22303151
1440775173980839936,16272844
1440775173980839936,133459481
1440768481742311425,1446352422272528385
1440768481742311425,1282356419048734722
1440768481742311425,291947329
1440768481742311425,1290720051738423296
1440768481742311425,1109405647366426624
1440768481742311425,3303605923
1440768481742311425,2296124966
1440768481742311425,1533954504
1440768481742311425,992455366502952966
1440768481742311425,758814776566816768
1440768481742311425,441434232
1440768481742311425,828310819402313728
1440768481742311425,1275453229166260226
1440768481742311425,282164421
1440768481742311425,1150773939284652032
1440768481742311425,3434857138
1440768481742311425,292053307
1440768481742311425,2434162616
1440768481742311425,893274928857972737
1440768481742311425,705023369339662336
1440768481742311425,43545377
1440768481742311425,1358458046226202624
1440768481742311425,1198941983462612993
1440768481742311425,3221899499
1440768481742311425,450289619
1440768481742311425,1381876639
1440768481742311425,18360735
1440768481742311425,1184231486075092992
1440768481742311425,25955778
1440768481742311425,244650352
1440768481742311425,1706203484
1440768481742311425,133459481
1440768481742311425,457136882
1440768481742311425,291336460
1440768481742311425,918870668346785793
1440768481742311425,322905972
1440768481742311425,16620002
1440768481742311425,2155133512
1440768481742311425,22565926
1440768481742311425,868647363342159872
1440768481742311425,1729978615
1440768481742311425,1426385959088795653
1440768481742311425,1199151462745440256
1440768481742311425,370136239
1440768481742311425,2437928781
1440768481742311425,745386523869143043
1440768481742311425,976078973418446848
1440768481742311425,184265422
1440768481742311425,107886768
