Id,influence
1385933370090209280,0.00387653235611315
1234968032734216193,0.00387653235611315
952980338745147394,0.00387653235611315
1239564608941113347,0.00387653235611315
1251340447387172868,0.00387653235611315
1102968375284776965,0.00387653235611315
1313212802799206406,0.00387653235611315
872885192590884865,0.00387653235611315
1378797390275182600,0.00387653235611315
1442893993935716361,0.00387653235611315
295829514,0.00387653235611315
1134248217472843787,0.00387653235611315
828014604,0.00387653235611315
1434279894867918850,0.00387653235611315
1440522413687521295,0.00387653235611315
918152297544380417,0.00387653235611315
702598323958620163,0.00387653235611315
775020774063116288,0.00387653235611315
4909203478,0.00387653235611315
59473944,0.00387653235611315
341180420,0.00387653235611315
917850076537552901,0.00387653235611315
932785949712384000,0.00387653235611315
154271777,0.00387653235611315
285196322,0.00387653235611315
380977188,0.00387653235611315
1333910351696461830,0.00387653235611315
963133478,0.00387653235611315
1434884225036021762,0.00387653235611315
1287540478087331841,0.00387653235611315
1412813687811760135,0.00387653235611315
21889071,0.00387653235611315
1308716038624698376,0.00387653235611315
322879541,0.00387653235611315
1440848337364656137,0.00387653235611315
1398407226,0.00387653235611315
141787195,0.00387653235611315
289406986,0.00387653235611315
285622334,0.00387653235611315
4101062721,0.00387653235611315
1354830949494751244,0.00387653235611315
3012034634,0.00387653235611315
54034509,0.00387653235611315
480837710,0.00387653235611315
33456207,0.00387653235611315
3345858640,0.00387653235611315
39895121,0.00387653235611315
313633589,0.00387653235611315
1242131169304621057,0.00387653235611315
297986745,0.00387653235611315
355032977,0.00387653235611315
297074777,0.00387653235611315
889421222613626880,0.00387653235611315
56016987,0.00387653235611315
1380182085906862080,0.00387653235611315
1293199610178080775,0.00387653235611315
3584557152,0.00387653235611315
56164450,0.00387653235611315
759765322782150656,0.00387653235611315
238747752,0.00387653235611315
284131433,0.00387653235611315
1028871362499305473,0.00387653235611315
3153084524,0.00387653235611315
1131717785648807937,0.00387653235611315
2339733614,0.00387653235611315
52445295,0.00387653235611315
246825072,0.00387653235611315
451297395,0.00387653235611315
365035637,0.00387653235611315
16564344,0.00387653235611315
455900881,0.00387653235611315
19087483,0.00387653235611315
1573418346,0.00387653235611315
2687762558,0.00387653235611315
994295935,0.00387653235611315
2341257349,0.00387653235611315
1294478815628890112,0.00387653235611315
73154696,0.00387653235611315
170377354,0.006977758241003694
371490958,0.00387653235611315
1035525156,0.00387653235611315
907302868645953537,0.00387653235611315
3371630740,0.00387653235611315
292044950,0.00387653235611315
1000417428961091584,0.00387653235611315
1326332447013953537,0.00387653235611315
18579611,0.00387653235611315
3129501,0.00387653235611315
999621483755286530,0.00387653235611315
2648719520,0.00387653235611315
1109405647366426624,0.00387653235611315
1164159672082763777,0.00387653235611315
1171095411307753472,0.00387653235611315
222571991,0.00387653235611315
89609585,0.00387653235611315
955591906741968896,0.00387653235611315
1382793386,0.00387653235611315
3382673579,0.00387653235611315
108413104,0.042641855917244655
85688497,0.00387653235611315
220168370,0.00387653235611315
4768334003,0.00387653235611315
1529643188,0.00387653235611315
988393705324199936,0.00387653235611315
24571654,0.00387653235611315
4922698441,0.00387653235611315
2584515956,0.00387653235611315
273465530,0.00387653235611315
4114137119,0.00387653235611315
1088471606639222784,0.00387653235611315
1108436969351049217,0.00387653235611315
1288005905691418625,0.00387653235611315
932338860440162306,0.00387653235611315
961134787,0.00387653235611315
32948422,0.00387653235611315
4395821867,0.00387653235611315
16083660,0.00387653235611315
1177551303725240322,0.00387653235611315
