Source,Target,Type,Id,Label,timeset,Weight
1428915745933742082,Bloc Québécois,Directed,55997,,,2
768306276,Bloc Québécois,Directed,56000,,,11
1738057094,Bloc Québécois,Directed,56003,,,3
121477706,Bloc Québécois,Directed,56006,,,1
94045996,Bloc Québécois,Directed,56007,,,1
1241360253960237057,Bloc Québécois,Directed,56008,,,1
532739227,Bloc Québécois,Directed,56010,,,1
2403281177,Bloc Québécois,Directed,56012,,,4
240364410,Bloc Québécois,Directed,56013,,,1
1268197814,Bloc Québécois,Directed,56014,,,2
506618878,Bloc Québécois,Directed,56015,,,1
1337859846385889283,Bloc Québécois,Directed,56017,,,1
873256308660719617,Bloc Québécois,Directed,56019,,,1
1426123212220424193,Bloc Québécois,Directed,56020,,,3
12220452,Bloc Québécois,Directed,56021,,,2
832055013467889664,Bloc Québécois,Directed,56026,,,1
259067553,Bloc Québécois,Directed,56030,,,1
161748431,Bloc Québécois,Directed,56031,,,1
142889852,Bloc Québécois,Directed,56032,,,1
1372521854632611843,Bloc Québécois,Directed,56033,,,2
303922812,Bloc Québécois,Directed,56034,,,2
3433719760,Bloc Québécois,Directed,56037,,,2
213469437,Bloc Québécois,Directed,56039,,,2
1113612686783283200,Bloc Québécois,Directed,56041,,,3
2382402638,Bloc Québécois,Directed,56042,,,3
2995187879,Bloc Québécois,Directed,56052,,,4
3290638083,Bloc Québécois,Directed,56053,,,1
80034004,Bloc Québécois,Directed,56054,,,6
1325446172,Bloc Québécois,Directed,56059,,,1
1437734637531504644,Bloc Québécois,Directed,56060,,,1
2986879348,Bloc Québécois,Directed,56061,,,1
1012178620209606656,Bloc Québécois,Directed,56062,,,1
1426651135582998531,Bloc Québécois,Directed,56065,,,2
437853191,Bloc Québécois,Directed,56066,,,1
361881477,Bloc Québécois,Directed,56068,,,3
630583335,Bloc Québécois,Directed,56069,,,1
1287451187860639744,Bloc Québécois,Directed,56070,,,1
718235089562419201,Bloc Québécois,Directed,56071,,,2
3015024748,Bloc Québécois,Directed,56073,,,5
313250205,Bloc Québécois,Directed,56074,,,5
817873908779073536,Bloc Québécois,Directed,56075,,,2
109567991,Bloc Québécois,Directed,56076,,,7
1402679875631190017,Bloc Québécois,Directed,56077,,,1
1325684365,Bloc Québécois,Directed,56081,,,6
2398652172,Bloc Québécois,Directed,56088,,,2
16450356,Bloc Québécois,Directed,56089,,,1
3082900265,Bloc Québécois,Directed,56090,,,1
1058174548837888000,Bloc Québécois,Directed,56092,,,2
1131717785648807937,Bloc Québécois,Directed,56093,,,2
329810452,Bloc Québécois,Directed,56096,,,1
195684533,Bloc Québécois,Directed,56097,,,4
1100840274136363009,Bloc Québécois,Directed,56099,,,5
2275886439,Bloc Québécois,Directed,56103,,,4
588746667,Bloc Québécois,Directed,56109,,,1
1312209568047431680,Bloc Québécois,Directed,56113,,,2
141667494,Bloc Québécois,Directed,56116,,,4
95982820,Bloc Québécois,Directed,56120,,,3
183734792,Bloc Québécois,Directed,56122,,,1
2218170768,Bloc Québécois,Directed,56123,,,2
939043270549577728,Bloc Québécois,Directed,56137,,,4
1045428236392517632,Bloc Québécois,Directed,56142,,,3
53154833,Bloc Québécois,Directed,56189,,,3
2253103676,Bloc Québécois,Directed,56192,,,2
160482775,Bloc Québécois,Directed,56193,,,1
375844065,Bloc Québécois,Directed,56195,,,2
40458169,Bloc Québécois,Directed,56198,,,1
3865577362,Bloc Québécois,Directed,56201,,,2
751852736,Bloc Québécois,Directed,56202,,,2
2897430250,Bloc Québécois,Directed,56218,,,2
3305902695,Bloc Québécois,Directed,56219,,,1
22224381,Bloc Québécois,Directed,56221,,,2
475302173,Bloc Québécois,Directed,56227,,,3
4890216305,Bloc Québécois,Directed,56240,,,2
38262290,Bloc Québécois,Directed,56244,,,1
