Source,Target,Type,Id,Label,timeset,Weight
1236010900693356549,106524304,Directed,98912,,,2
1171683272,106524304,Directed,98913,,,1
1338338931792756737,106524304,Directed,98914,,,1
562243642,106524304,Directed,98916,,,1
15772683,106524304,Directed,98917,,,1
1251340447387172868,106524304,Directed,98919,,,1
1350484767255519233,106524304,Directed,98920,,,1
1335046616697372675,106524304,Directed,98921,,,1
20750271,106524304,Directed,98922,,,1
130909683,106524304,Directed,98923,,,1
1364261390614106113,106524304,Directed,98924,,,1
44416854,106524304,Directed,98925,,,2
1511003670,106524304,Directed,98926,,,1
536594609,106524304,Directed,98927,,,1
273683993,106524304,Directed,98929,,,1
1156602559378804741,106524304,Directed,98932,,,1
1156033982586208256,106524304,Directed,98933,,,1
139819609,106524304,Directed,98934,,,1
413514250,106524304,Directed,98936,,,1
1189800120,106524304,Directed,98937,,,1
138418077,106524304,Directed,98938,,,1
382489139,106524304,Directed,98939,,,1
374300583,106524304,Directed,98940,,,1
3226840807,106524304,Directed,98941,,,1
133863908,106524304,Directed,98942,,,1
57127265,142731825,Directed,98944,,,1
1417929933800751104,142731825,Directed,98945,,,1
55823004,142731825,Directed,98946,,,1
1447315781289750532,142731825,Directed,98947,,,2
14262411,142731825,Directed,98949,,,1
845487573011173380,109144163,Directed,98950,,,3
785448020628430849,109144163,Directed,98951,,,5
77283552,109144163,Directed,98952,,,4
38055290,109144163,Directed,98953,,,2
34506336,109144163,Directed,98955,,,1
242798024,109144163,Directed,98956,,,1
138077463,109144163,Directed,98959,,,3
18519855,109144163,Directed,98960,,,2
268824309,109144163,Directed,98963,,,3
2439928526,109144163,Directed,98965,,,1
1169378542737661954,109144163,Directed,98966,,,2
299228245,109144163,Directed,98967,,,3
2369365718,109144163,Directed,98969,,,1
1373493122,109144163,Directed,98971,,,1
2834753506,109144163,Directed,98972,,,2
999476893970763777,109144163,Directed,98973,,,1
120320139,109144163,Directed,98975,,,4
84734389,109144163,Directed,98976,,,1
15407637,109144163,Directed,98977,,,1
1301967293849755653,109144163,Directed,98978,,,1
324602007,109144163,Directed,98980,,,1
292667439,109144163,Directed,98981,,,1
522345885,109144163,Directed,98982,,,1
12599562,109144163,Directed,98984,,,1
4856851754,109144163,Directed,98987,,,1
1248842158553141250,109144163,Directed,98989,,,1
3303438653,109144163,Directed,98990,,,1
1129203001,109144163,Directed,98992,,,1
2813664079,109144163,Directed,98993,,,1
14518712,109144163,Directed,98996,,,1
95209129,109144163,Directed,99000,,,2
119797208,109144163,Directed,99002,,,1
201984482,109144163,Directed,99003,,,1
17105128,3409346380,Directed,99006,,,3
33826892,3409346380,Directed,99007,,,1
273866823,3409346380,Directed,99008,,,10
37552089,3409346380,Directed,99009,,,1
262436837,3409346380,Directed,99010,,,1
1092244447184719873,3409346380,Directed,99011,,,1
2548489298,3409346380,Directed,99013,,,4
516915897,3409346380,Directed,99014,,,1
965028316460797953,3409346380,Directed,99015,,,1
195899568,3409346380,Directed,99016,,,1
2432750568,3409346380,Directed,99017,,,1
331067472,3409346380,Directed,99019,,,1
272133230,3409346380,Directed,99020,,,1
964446120402300928,3409346380,Directed,99021,,,1
1573418346,3409346380,Directed,99022,,,1
89496127,3409346380,Directed,99024,,,2
735508941258399744,3409346380,Directed,99026,,,2
542244178,3409346380,Directed,99027,,,2
1005899772916477952,3409346380,Directed,99038,,,1
366171300,29545977,Directed,99042,,,1
965478102594863104,29545977,Directed,99043,,,2
393713239,29545977,Directed,99044,,,1
1185972487538040832,29545977,Directed,99045,,,1
889661863100907520,29545977,Directed,99046,,,1
2813399220,29545977,Directed,99047,,,1
2436061363,29545977,Directed,99049,,,1
17900758,59686058,Directed,99050,,,1
29545977,59686058,Directed,99051,,,1
965478102594863104,59686058,Directed,99052,,,2
1009115210546929664,59686058,Directed,99053,,,1
3148281878,59686058,Directed,99054,,,1
1064964294448750595,59686058,Directed,99055,,,1
814289414,59686058,Directed,99056,,,1
2896012540,59686058,Directed,99057,,,1
1280589273335500801,59686058,Directed,99058,,,1
1227766472921014272,59686058,Directed,99059,,,1
869639001400942592,59686058,Directed,99061,,,1
116679707,150270263,Directed,99062,,,2
342176065,150270263,Directed,99063,,,2
1890389540,150270263,Directed,99064,,,1
2785990732,150270263,Directed,99065,,,2
40591485,150270263,Directed,99066,,,1
3191905064,150270263,Directed,99067,,,1
237536271,150270263,Directed,99068,,,1
16982577,150270263,Directed,99069,,,1
1563418116,150270263,Directed,99070,,,1
2580573206,150270263,Directed,99071,,,1
275979196,150270263,Directed,99072,,,3
193471925,150270263,Directed,99074,,,1
53772503,150270263,Directed,99075,,,1
16195103,150270263,Directed,99076,,,3
2776775090,150270263,Directed,99077,,,1
998590102573023232,150270263,Directed,99081,,,1
179129165,150270263,Directed,99083,,,1
27101995,150270263,Directed,99084,,,1
872156101,150270263,Directed,99085,,,2
128908662,150270263,Directed,99086,,,1
363070453,150270263,Directed,99087,,,1
21221149,150270263,Directed,99088,,,1
507802048,150270263,Directed,99089,,,1
190231473,150270263,Directed,99090,,,1
993705834470367232,150270263,Directed,99092,,,1
1362286033,150270263,Directed,99093,,,1
3079986094,150270263,Directed,99094,,,1
17280115,150270263,Directed,99096,,,1
274220538,150270263,Directed,99097,,,1
25813888,150270263,Directed,99098,,,1
51184630,108413104,Directed,99100,,,15
908811901,108413104,Directed,99101,,,37
408526152,108413104,Directed,99102,,,37
371447080,108413104,Directed,99109,,,1
2314531026,108413104,Directed,99129,,,1
1172199939243425792,108413104,Directed,99136,,,1
272133230,108413104,Directed,99142,,,1
390392773,108413104,Directed,99150,,,1
2289973748,108413104,Directed,99152,,,1
495066576,108413104,Directed,99161,,,1
1545053600,108413104,Directed,99165,,,1
103297393,108413104,Directed,99170,,,1
1851634098,108413104,Directed,99174,,,1
398483708,108413104,Directed,99189,,,1
1313212802799206406,79260190,Directed,99200,,,1
27652488,79260190,Directed,99201,,,1
89609585,79260190,Directed,99202,,,1
44618408,79260190,Directed,99203,,,1
880491635896922112,79260190,Directed,99204,,,1
2761710808,79260190,Directed,99205,,,1
1240867313445830656,247412217,Directed,99206,,,1
1347654502787076096,247412217,Directed,99207,,,1
982630470008553474,247412217,Directed,99208,,,1
82167100,247412217,Directed,99209,,,1
110754237,247412217,Directed,99210,,,1
768069259100622848,177347829,Directed,99211,,,13
1304210384367349770,177347829,Directed,99212,,,1
1300291239581892609,177347829,Directed,99213,,,1
2253903906,177347829,Directed,99214,,,1
78403337,177347829,Directed,99215,,,2
862703683,177347829,Directed,99216,,,1
1071951545212723200,177347829,Directed,99217,,,7
840470152391016448,177347829,Directed,99218,,,1
498423001,177347829,Directed,99219,,,1
1197522605760303104,177347829,Directed,99220,,,4
510093784,177347829,Directed,99221,,,2
447415943,177347829,Directed,99222,,,1
1201788959719936007,177347829,Directed,99223,,,2
1633538270,177347829,Directed,99224,,,1
122525211,177347829,Directed,99225,,,2
192842634,177347829,Directed,99226,,,1
551152504,177347829,Directed,99228,,,7
378351271,177347829,Directed,99229,,,8
57033548,177347829,Directed,99230,,,1
255067647,177347829,Directed,99231,,,2
719557076599619584,177347829,Directed,99232,,,4
980875592,177347829,Directed,99233,,,10
1051100859831148544,177347829,Directed,99234,,,1
2300474413,177347829,Directed,99235,,,2
1238447220,177347829,Directed,99236,,,1
994295935,177347829,Directed,99238,,,1
838098877,177347829,Directed,99239,,,2
829761553218072576,177347829,Directed,99241,,,2
951280545421410305,177347829,Directed,99243,,,6
1157684886,177347829,Directed,99244,,,2
80970676,177347829,Directed,99245,,,1
18923250,177347829,Directed,99246,,,1
1136294664,177347829,Directed,99247,,,1
951892305098788864,177347829,Directed,99248,,,2
3010143902,177347829,Directed,99249,,,1
297020666,177347829,Directed,99250,,,1
1045793762063060992,177347829,Directed,99251,,,1
98588419,177347829,Directed,99255,,,2
76179144,177347829,Directed,99256,,,1
46956207,177347829,Directed,99257,,,2
819853925184638976,177347829,Directed,99259,,,1
16552108,177347829,Directed,99260,,,1
153515520,177347829,Directed,99261,,,2
386330680,177347829,Directed,99262,,,1
2736446758,177347829,Directed,99266,,,3
272133230,177347829,Directed,99268,,,2
35095520,177347829,Directed,99273,,,1
1239564608941113347,177347829,Directed,99275,,,3
58261480,177347829,Directed,99277,,,1
169614697,177347829,Directed,99280,,,1
1005522675761057792,177347829,Directed,99283,,,1
816308397360508928,177347829,Directed,99285,,,3
1407160205117435908,177347829,Directed,99287,,,3
1175457080561537025,177347829,Directed,99289,,,3
1011936943247101952,177347829,Directed,99290,,,3
365078935,177347829,Directed,99291,,,1
17540009,177347829,Directed,99292,,,1
49660950,177347829,Directed,99293,,,1
296549487,177347829,Directed,99294,,,1
1228605451,177347829,Directed,99297,,,1
1122706063466356737,177347829,Directed,99299,,,1
234593598,177347829,Directed,99300,,,1
1204301854433316866,177347829,Directed,99301,,,1
1204430581410353154,177347829,Directed,99302,,,1
893202244077854721,177347829,Directed,99303,,,1
22971125,177347829,Directed,99304,,,1
1193458951976869888,177347829,Directed,99305,,,1
785853390,177347829,Directed,99306,,,1
322106815,177347829,Directed,99307,,,1
1957597519,177347829,Directed,99308,,,3
1101092779378249729,177347829,Directed,99310,,,1
3331826578,177347829,Directed,99311,,,1
38720614,177347829,Directed,99312,,,1
2912843536,177347829,Directed,99315,,,1
183642459,177347829,Directed,99318,,,1
2247495353,177347829,Directed,99321,,,1
2748289416,177347829,Directed,99322,,,1
2592210108,177347829,Directed,99323,,,2
103701079,177347829,Directed,99325,,,1
1352713370772770816,177347829,Directed,99326,,,1
86410896,177347829,Directed,99327,,,1
1038301598,177347829,Directed,99328,,,1
1134248217472843787,177347829,Directed,99329,,,2
999320625117196288,177347829,Directed,99331,,,1
18390213,177347829,Directed,99332,,,1
768295011007934469,177347829,Directed,99333,,,1
1262878353431777280,177347829,Directed,99336,,,1
729232479840800768,177347829,Directed,99337,,,3
1415442622135603206,177347829,Directed,99338,,,1
346123223,177347829,Directed,99339,,,3
167912183,177347829,Directed,99341,,,2
1076249609125675010,177347829,Directed,99350,,,1
67793897,177347829,Directed,99351,,,1
823096488,177347829,Directed,99363,,,2
50154666,177347829,Directed,99364,,,1
302593437,177347829,Directed,99365,,,1
291862583,177347829,Directed,99366,,,1
168371680,177347829,Directed,99368,,,1
1251332171211644931,177347829,Directed,99369,,,4
962073414,177347829,Directed,99372,,,1
291523600,177347829,Directed,99376,,,1
277085673,177347829,Directed,99377,,,3
62664213,177347829,Directed,99378,,,1
1337551744457469952,177347829,Directed,99382,,,1
716460064039575552,177347829,Directed,99386,,,1
3007815702,177347829,Directed,99387,,,1
55819705,177347829,Directed,99388,,,1
1404102585317986308,177347829,Directed,99392,,,1
1280249212567818240,177347829,Directed,99393,,,1
740981264740679681,177347829,Directed,99394,,,1
247511435,177347829,Directed,99396,,,1
1303772129847111681,177347829,Directed,99397,,,1
1027307702047961088,177347829,Directed,99399,,,1
1020156666204090368,177347829,Directed,99400,,,1
38751529,177347829,Directed,99401,,,1
718873385346797569,177347829,Directed,99402,,,1
285806588,177347829,Directed,99408,,,1
541129316,177347829,Directed,99411,,,1
1655457050,177347829,Directed,99413,,,1
57759275,177347829,Directed,99414,,,1
824281652423753728,177347829,Directed,99415,,,1
132015712,177347829,Directed,99417,,,1
40647043,177347829,Directed,99419,,,1
12992772,177347829,Directed,99421,,,1
365132365,177347829,Directed,99423,,,1
1129088815,177347829,Directed,99426,,,1
1262268501823303680,177347829,Directed,99427,,,1
288548798,177347829,Directed,99430,,,1
87632735,40246161,Directed,99431,,,1
1252686295,40246161,Directed,99432,,,1
25333228,40246161,Directed,99433,,,1
1093876945,40246161,Directed,99434,,,1
1942350667,40246161,Directed,99435,,,1
2863551224,40246161,Directed,99436,,,1
1271987860577517568,40246161,Directed,99437,,,1
626984632,40246161,Directed,99438,,,1
237594523,40246161,Directed,99439,,,1
300638343,40246161,Directed,99440,,,1
739845530612830208,40246161,Directed,99441,,,1
715244769,40246161,Directed,99442,,,2
817207955930001409,40246161,Directed,99443,,,1
1363561650624733184,40246161,Directed,99444,,,2
212468225,40246161,Directed,99445,,,1
2673432539,40246161,Directed,99446,,,1
23601374,40246161,Directed,99447,,,1
51852542,40246161,Directed,99448,,,1
321482430,40246161,Directed,99450,,,1
1058965681671028736,40246161,Directed,99452,,,1
35617919,40246161,Directed,99453,,,1
371288369,40246161,Directed,99454,,,1
4492249646,40246161,Directed,99455,,,1
396106258,40246161,Directed,99456,,,1
2287331581,40246161,Directed,99457,,,1
150671052,40246161,Directed,99458,,,1
3302256527,40246161,Directed,99459,,,1
3269322830,40246161,Directed,99460,,,1
1364751078659477504,40246161,Directed,99461,,,1
168123931,40246161,Directed,99462,,,1
1072189285,45976740,Directed,99463,,,1
1435257575482740741,45976740,Directed,99464,,,1
1099109729308008448,45976740,Directed,99465,,,1
1366925295291424768,45976740,Directed,99466,,,1
1356073687691141121,45976740,Directed,99467,,,1
1580475270,45976740,Directed,99468,,,1
1442893993935716361,45976740,Directed,99469,,,2
392132054,45976740,Directed,99470,,,1
207703739,45976740,Directed,99471,,,1
1419489038747070467,45976740,Directed,99472,,,1
928451444633563136,45976740,Directed,99473,,,2
1119464753318043649,45976740,Directed,99474,,,1
1440690378533838857,45976740,Directed,99475,,,3
2931943245,45976740,Directed,99476,,,1
1727398412,45976740,Directed,99477,,,1
1444061901172854786,45976740,Directed,99478,,,1
2938869339,45976740,Directed,99479,,,1
1243723946660421637,45976740,Directed,99480,,,1
2476755039,45976740,Directed,99481,,,1
1331773252792770560,45976740,Directed,99482,,,1
901618905076174848,45976740,Directed,99483,,,2
339780511,45976740,Directed,99484,,,2
980817985668550656,45976740,Directed,99485,,,1
53694666,45976740,Directed,99486,,,1
1445437990940004352,45976740,Directed,99487,,,1
1243574020802367488,45976740,Directed,99488,,,1
1055536236,45976740,Directed,99489,,,6
68670486,45976740,Directed,99490,,,2
451989089,45976740,Directed,99491,,,2
1077731978,45976740,Directed,99492,,,1
1271115442573185024,45976740,Directed,99493,,,1
969744550955749383,45976740,Directed,99494,,,1
26577630,45976740,Directed,99495,,,2
1391981080945643523,45976740,Directed,99496,,,3
46232947,45976740,Directed,99497,,,1
293745266,45976740,Directed,99498,,,1
415532452,45976740,Directed,99499,,,8
3107597132,45976740,Directed,99500,,,1
1183316407104266241,45976740,Directed,99501,,,4
982472677775454209,45976740,Directed,99502,,,1
3295839203,45976740,Directed,99503,,,1
880913594531139584,45976740,Directed,99504,,,1
1911858061,45976740,Directed,99505,,,3
1097694473952342022,45976740,Directed,99506,,,1
1388650232100134915,45976740,Directed,99507,,,3
14100537,45976740,Directed,99508,,,4
820656479812227073,45976740,Directed,99509,,,1
1325249450793701376,45976740,Directed,99510,,,1
1427996716138127360,45976740,Directed,99511,,,1
1347691972358778885,45976740,Directed,99512,,,1
1365678726,45976740,Directed,99513,,,1
1295377965438644235,45976740,Directed,99514,,,1
322090834,45976740,Directed,99515,,,1
1342962255248424961,45976740,Directed,99516,,,2
1195026680609292288,45976740,Directed,99517,,,1
1116360718687690758,45976740,Directed,99518,,,1
976345683681619968,45976740,Directed,99519,,,1
366785595,45976740,Directed,99520,,,1
2849064914,45976740,Directed,99521,,,1
64123717,45976740,Directed,99522,,,1
18420573,45976740,Directed,99523,,,2
957106791753555968,45976740,Directed,99524,,,1
751054068974575616,45976740,Directed,99526,,,1
1186136760981454854,45976740,Directed,99529,,,1
854065048683204615,45976740,Directed,99530,,,1
317823907,45976740,Directed,99531,,,1
952759886,45976740,Directed,99533,,,3
474883984,45976740,Directed,99534,,,1
1258133514421239813,45976740,Directed,99535,,,5
2198792101,45976740,Directed,99536,,,1
744660163873771520,45976740,Directed,99537,,,1
726025903,45976740,Directed,99538,,,1
1263514760584167424,45976740,Directed,99539,,,1
714569357267853312,45976740,Directed,99540,,,1
1136772811656126464,45976740,Directed,99541,,,1
270307297,45976740,Directed,99542,,,1
454774863,45976740,Directed,99543,,,1
772948513,45976740,Directed,99544,,,1
3333795492,45976740,Directed,99545,,,3
2209473078,45976740,Directed,99546,,,1
838196271571591168,45976740,Directed,99547,,,1
18386792,45976740,Directed,99548,,,1
1166799265806503936,45976740,Directed,99549,,,1
262522708,45976740,Directed,99550,,,2
1370402422062002179,45976740,Directed,99551,,,1
1429982282891239433,45976740,Directed,99552,,,3
1434265814325202944,45976740,Directed,99553,,,3
1087134051914395648,45976740,Directed,99554,,,3
791076864,45976740,Directed,99555,,,2
121949981,45976740,Directed,99556,,,2
1172475064870027264,45976740,Directed,99557,,,2
1443468994107822081,45976740,Directed,99558,,,2
941115769429024769,45976740,Directed,99559,,,2
1313732971061362690,45976740,Directed,99561,,,2
2305422800,45976740,Directed,99562,,,2
242885214,45976740,Directed,99563,,,2
1354230346586447877,45976740,Directed,99565,,,2
469747759,45976740,Directed,99566,,,2
432114850,45976740,Directed,99567,,,2
1166000110586626048,45976740,Directed,99568,,,2
884527637569323009,45976740,Directed,99569,,,2
369653658,45976740,Directed,99571,,,2
1434643524495020043,45976740,Directed,99573,,,3
75984040,45976740,Directed,99574,,,3
586195164,45976740,Directed,99575,,,2
2902344555,45976740,Directed,99576,,,2
564257648,45976740,Directed,99577,,,4
1027229536902098944,45976740,Directed,99578,,,2
2316626342,45976740,Directed,99580,,,2
1925354744,45976740,Directed,99582,,,3
958204773282533376,45976740,Directed,99583,,,2
1445751022526160908,45976740,Directed,99584,,,2
1183078912265355265,45976740,Directed,99585,,,2
98767459,45976740,Directed,99586,,,2
87297879,45976740,Directed,99587,,,2
753394222267527168,45976740,Directed,99588,,,2
373580557,45976740,Directed,99589,,,7
1430260512688902150,45976740,Directed,99590,,,2
2468436247,45976740,Directed,99591,,,2
3308781515,45976740,Directed,99593,,,2
2273880732,45976740,Directed,99594,,,2
1302114263771668481,45976740,Directed,99596,,,2
24181491,45976740,Directed,99597,,,2
1309179346565898241,45976740,Directed,99598,,,2
2231471516,45976740,Directed,99599,,,2
1352351686778630145,45976740,Directed,99600,,,2
1413321993470943237,45976740,Directed,99601,,,2
603011131,45976740,Directed,99602,,,2
1438876255202406406,45976740,Directed,99654,,,1
1375883715776294914,45976740,Directed,99655,,,1
1002002024,45976740,Directed,99656,,,1
51384524,45976740,Directed,99657,,,1
724114092672335874,45976740,Directed,99661,,,1
552725069,45976740,Directed,99662,,,2
1184298786329448448,45976740,Directed,99663,,,1
334954251,45976740,Directed,99664,,,1
101915304,45976740,Directed,99665,,,1
1252767510983737344,45976740,Directed,99666,,,1
1099811037975642112,45976740,Directed,99667,,,1
1388988366247575559,45976740,Directed,99668,,,1
1326022742286749696,45976740,Directed,99669,,,1
1388801354244702209,45976740,Directed,99671,,,2
961162177,45976740,Directed,99672,,,1
1389555148318404610,45976740,Directed,99673,,,1
1151641780267261952,45976740,Directed,99677,,,1
27320189,45976740,Directed,99679,,,1
1215379886887428096,45976740,Directed,99681,,,1
1184882383,45976740,Directed,99682,,,4
257699447,45976740,Directed,99686,,,2
2397398196,45976740,Directed,99687,,,1
807034969902252032,45976740,Directed,99688,,,1
1353486048618274816,45976740,Directed,99691,,,1
4866566489,45976740,Directed,99692,,,1
3058888765,45976740,Directed,99695,,,1
1173239638116446208,45976740,Directed,99696,,,1
42894434,45976740,Directed,99699,,,1
3078011282,45976740,Directed,99700,,,1
32691118,45976740,Directed,99701,,,3
544080126,45976740,Directed,99702,,,1
1336660494,45976740,Directed,99703,,,1
957190068594130946,45976740,Directed,99704,,,1
1074149416699719681,45976740,Directed,99706,,,1
825518936733085696,45976740,Directed,99707,,,1
43199433,45976740,Directed,99708,,,2
969376788525830146,45976740,Directed,99709,,,3
35107179,45976740,Directed,99710,,,1
366074756,45976740,Directed,99711,,,1
359672860,45976740,Directed,99712,,,1
82679357,45976740,Directed,99713,,,1
3418588623,45976740,Directed,99714,,,1
710270422290403328,45976740,Directed,99715,,,1
763168867371843584,45976740,Directed,99717,,,1
1575198925,45976740,Directed,99719,,,3
1301995158485958656,45976740,Directed,99720,,,1
1260291453973983232,45976740,Directed,99721,,,1
1601907697,45976740,Directed,99722,,,2
29823611,45976740,Directed,99724,,,1
1393039117110317058,45976740,Directed,99725,,,1
236055343,45976740,Directed,99726,,,1
320919057,45976740,Directed,99728,,,1
2812908133,45976740,Directed,99729,,,1
1325519307359490048,45976740,Directed,99730,,,1
590735039,45976740,Directed,99732,,,1
95577307,45976740,Directed,99734,,,1
43948485,45976740,Directed,99735,,,1
136332449,45976740,Directed,99736,,,2
623936216,45976740,Directed,99739,,,1
2873956499,45976740,Directed,99740,,,1
4803873902,45976740,Directed,99741,,,1
1147245556651233280,45976740,Directed,99743,,,1
918919026344120321,45976740,Directed,99744,,,1
37813045,45976740,Directed,99745,,,1
24574252,45976740,Directed,99746,,,1
1440809899500335110,45976740,Directed,99747,,,1
1334205408110551042,45976740,Directed,99749,,,1
1071298949837770753,45976740,Directed,99751,,,1
915968072,45976740,Directed,99754,,,1
885818088,45976740,Directed,99755,,,1
227849419,45976740,Directed,99757,,,2
2493753559,45976740,Directed,99758,,,2
778842486,45976740,Directed,99762,,,1
124839366,45976740,Directed,99764,,,1
263750524,45976740,Directed,99765,,,1
1357001901229899777,45976740,Directed,99767,,,1
990301302264479749,45976740,Directed,99769,,,1
1136065885456740352,45976740,Directed,99770,,,1
1335377050878676992,45976740,Directed,99775,,,1
138710067,45976740,Directed,99776,,,1
1441961640459599874,45976740,Directed,99777,,,1
2793008984,45976740,Directed,99779,,,1
120187876,45976740,Directed,99782,,,1
178544594,45976740,Directed,99783,,,1
2838327755,45976740,Directed,99785,,,1
1559780652,45976740,Directed,99786,,,1
2291354802,45976740,Directed,99788,,,1
1352707350784659456,45976740,Directed,99789,,,1
1417352097150816256,45976740,Directed,99790,,,1
1427768108614291465,45976740,Directed,99792,,,1
1117485007944048640,45976740,Directed,99793,,,1
1297264458,45976740,Directed,99795,,,1
1194794785762004993,45976740,Directed,99798,,,1
26089782,45976740,Directed,99800,,,1
1446289055935864836,45976740,Directed,99801,,,1
412499776,45976740,Directed,99802,,,1
416476088,23491400,Directed,99804,,,3
1028871362499305473,23491400,Directed,99805,,,4
1438317451469541377,23491400,Directed,99807,,,2
546527413,23491400,Directed,99808,,,3
1323421765658431488,23491400,Directed,99812,,,1
280677070,23491400,Directed,99813,,,3
1347272097786171394,23491400,Directed,99814,,,6
252150132,23491400,Directed,99815,,,7
4787666543,23491400,Directed,99816,,,5
1454456569,23491400,Directed,99817,,,1
587733016,23491400,Directed,99818,,,9
823265236916416512,23491400,Directed,99820,,,1
1168589910825213952,23491400,Directed,99821,,,1
753744536887824385,23491400,Directed,99824,,,1
1269692602204532738,23491400,Directed,99825,,,2
853722212741898240,23491400,Directed,99827,,,2
43089397,23491400,Directed,99828,,,2
2323751900,23491400,Directed,99829,,,1
1213405462021853185,23491400,Directed,99832,,,9
222386937,23491400,Directed,99833,,,8
261788602,23491400,Directed,99840,,,1
292468351,23491400,Directed,99842,,,1
19893907,23491400,Directed,99845,,,1
1729880688,23491400,Directed,99846,,,1
1361500715659755520,23491400,Directed,99847,,,1
700287952,23491400,Directed,99849,,,3
169268197,23491400,Directed,99850,,,5
18622393,23491400,Directed,99851,,,8
1304185921433227264,23491400,Directed,99853,,,2
97121931,23491400,Directed,99858,,,1
1699266222,23491400,Directed,99860,,,1
729194378779078656,23491400,Directed,99861,,,1
2752659114,23491400,Directed,99862,,,3
373460084,23491400,Directed,99863,,,1
17900758,23491400,Directed,99864,,,1
908018227040710656,23491400,Directed,99866,,,1
245149238,23491400,Directed,99868,,,1
29891001,23491400,Directed,99869,,,1
1424060815947206662,23491400,Directed,99870,,,1
609432652,23491400,Directed,99871,,,1
44171755,23491400,Directed,99873,,,1
41043869,23491400,Directed,99874,,,1
132210296,23491400,Directed,99875,,,3
923683393,23491400,Directed,99878,,,1
1245003009555419137,23491400,Directed,99881,,,1
1267504449087553539,23491400,Directed,99883,,,1
407943040,23491400,Directed,99884,,,1
240908125,23491400,Directed,99885,,,1
1057988206963056640,23491400,Directed,99886,,,2
130857133,23491400,Directed,99887,,,2
1441410998355726344,23491400,Directed,99888,,,1
24819740,23491400,Directed,99889,,,1
1412813687811760135,23491400,Directed,99890,,,1
2762829798,23491400,Directed,99892,,,2
1317417438640697344,23491400,Directed,99893,,,1
1185990712132812800,23491400,Directed,99894,,,1
711980580813066240,23491400,Directed,99896,,,2
3237884919,23491400,Directed,99897,,,1
9455112,23491400,Directed,99898,,,3
19198775,23491400,Directed,99899,,,1
22630846,23491400,Directed,99900,,,1
1434341584670273544,23491400,Directed,99901,,,1
844292741077061632,23491400,Directed,99906,,,2
