Id,ev_centrality
2875818725,1.4428873654204858e-19
446268135,1.4428873654204858e-19
885818088,1.4428873654204858e-19
1483945802,1.4428873654204858e-19
39977710,1.4428873654204858e-19
40591485,1.4428873654204858e-19
936078120,1.4428873654204858e-19
258554207,1.4428873654204858e-19
2299396851,1.4428873654204858e-19
22971125,1.4428873654204858e-19
197477112,1.4428873654204858e-19
793793795997462528,1.4428873654204858e-19
2297823997,1.4428873654204858e-19
2890334974,1.4428873654204858e-19
22233855,1.4428873654204858e-19
4393812736,1.4428873654204858e-19
1257477954134827008,1.4428873654204858e-19
20745003,1.4428873654204858e-19
33047300,1.4428873654204858e-19
108069639,1.4428873654204858e-19
1390067256080621568,1.4428873654204858e-19
1511621388,1.4428873654204858e-19
216990477,1.4428873654204858e-19
15827727,1.4428873654204858e-19
119797208,1.4428873654204858e-19
4685693714,1.4428873654204858e-19
403374868,1.4428873654204858e-19
1343062806,1.4428873654204858e-19
1148750306634883077,1.4428873654204858e-19
3586975572,1.4428873654204858e-19
1151632154,1.4428873654204858e-19
236055343,1.4428873654204858e-19
298222364,1.4428873654204858e-19
3115467549,1.4428873654204858e-19
701126456676655105,1.4428873654204858e-19
635207814,1.4428873654204858e-19
384516903,1.4428873654204858e-19
9356072,1.4428873654204858e-19
2340455210,1.4428873654204858e-19
1321074483290144770,1.4428873654204858e-19
511015085,1.4428873654204858e-19
1338157627453427713,1.4428873654204858e-19
582828847,1.4428873654204858e-19
1380189591735517190,1.4428873654204858e-19
16450356,1.4428873654204858e-19
1364756283186905089,1.4428873654204858e-19
14517051,1.4428873654204858e-19
2400813884,1.4428873654204858e-19
393003839,1.4428873654204858e-19
291947329,1.4428873654204858e-19
14262411,1.4428873654204858e-19
1162772578001461248,1.4428873654204858e-19
18367304,1.4428873654204858e-19
589333322,1.4428873654204858e-19
327533387,1.4428873654204858e-19
57033548,1.4428873654204858e-19
988393705324199936,1.4428873654204858e-19
52003664,1.4428873654204858e-19
2795176785,1.4428873654204858e-19
540672851,1.4428873654204858e-19
596009099,1.4428873654204858e-19
407087929,1.4428873654204858e-19
1437350036388466695,1.4428873654204858e-19
4273980252,1.4428873654204858e-19
777617628009332736,1.4428873654204858e-19
282149727,1.4428873654204858e-19
173851488,1.4428873654204858e-19
23855969,1.4428873654204858e-19
4919657315,1.4428873654204858e-19
3304522599,1.4428873654204858e-19
2573566824,1.4428873654204858e-19
22954858,1.4428873654204858e-19
2902344555,1.4428873654204858e-19
1082221,1.4428873654204858e-19
1343796672581816320,1.4428873654204858e-19
4726193834,1.4428873654204858e-19
711685128548917248,1.4428873654204858e-19
1298690161308557312,1.4428873654204858e-19
913090676304306176,1.4428873654204858e-19
1441888071922765827,1.4428873654204858e-19
868664184,1.4428873654204858e-19
17391764,1.4428873654204858e-19
1095173919491780608,1.4428873654204858e-19
80380795,1.4428873654204858e-19
263750524,1.4428873654204858e-19
1438306391316439041,1.4428873654204858e-19
1238214998838697984,1.4428873654204858e-19
2748908419,1.4428873654204858e-19
854088184191479809,1.4428873654204858e-19
1293961079182094336,1.4428873654204858e-19
2350842762,1.4428873654204858e-19
123920535,1.4428873654204858e-19
250839952,1.4428873654204858e-19
1033730023,1.4428873654204858e-19
1423712651515863042,1.4428873654204858e-19
1067196222119628809,1.4428873654204858e-19
385811349,1.4428873654204858e-19
931172473,1.4428873654204858e-19
2212640239,1.4428873654204858e-19
613073821,1.4428873654204858e-19
1381876639,1.4428873654204858e-19
19088288,1.4428873654204858e-19
18383003,1.4428873654204858e-19
1108436969351049217,1.4428873654204858e-19
3997936454,1.4428873654204858e-19
1654195111,1.4428873654204858e-19
372900776,1.4428873654204858e-19
277332906,8.9906311739351e-16
1063416206,1.4428873654204858e-19
81183666,1.4428873654204858e-19
80970676,1.4428873654204858e-19
1034295964582854656,1.4428873654204858e-19
75363840,1.4428873654204858e-19
267813818,1.4428873654204858e-19
114590651,1.4428873654204858e-19
10388412,1.4428873654204858e-19
19006397,1.4428873654204858e-19
28800501,1.4428873654204858e-19
3375072193,1.4428873654204858e-19
2821702594,1.4428873654204858e-19
1038828488,1.4428873654204858e-19
1073283389288005632,1.4428873654204858e-19
24839123,1.4428873654204858e-19
19478009,1.4428873654204858e-19
1294478815628890112,1.4428873654204858e-19
760497115,1.4428873654204858e-19
268469213,1.4428873654204858e-19
35095520,1.4428873654204858e-19
270681057,1.4428873654204858e-19
3295839203,1.4428873654204858e-19
1029235630364999681,1.4428873654204858e-19
41239526,1.4428873654204858e-19
1430260512688902150,1.4428873654204858e-19
767799444993638400,1.4428873654204858e-19
94176238,2.8295021235896124e-16
588497903,1.4428873654204858e-19
3236365296,1.4428873654204858e-19
1106068465,1.4428873654204858e-19
238467770,1.4428873654204858e-19
363070453,1.4428873654204858e-19
462128118,1.4428873654204858e-19
274662393,1.4428873654204858e-19
15922687,4.054513496831563e-17
4835935229,1.4428873654204858e-19
519750654,1.4428873654204858e-19
20005887,1.4428873654204858e-19
473531392,1.4428873654204858e-19
177177601,1.4428873654204858e-19
23364610,1.4428873654204858e-19
1325519307359490048,1.4428873654204858e-19
2577417224,1.4428873654204858e-19
1397922898992451588,1.4428873654204858e-19
352797710,1.4428873654204858e-19
237536271,1.4428873654204858e-19
29017104,1.4428873654204858e-19
1282959763911909376,1.4428873654204858e-19
3556243160,1.4428873654204858e-19
49660950,1.4428873654204858e-19
1022624791,1.4428873654204858e-19
132989977,1.4428873654204858e-19
494732315,1.4428873654204858e-19
1268920229268058117,1.4428873654204858e-19
2377483297,1.4428873654204858e-19
1132172420,1.4428873654204858e-19
1072692868651737088,1.4428873654204858e-19
32244772,1.4428873654204858e-19
211564038,7.172593093505302e-16
2746778662,1.4428873654204858e-19
1265374201260564481,1.4428873654204858e-19
559023147,1.4428873654204858e-19
1018856492,1.4428873654204858e-19
220168370,1.4428873654204858e-19
242910254,1.4428873654204858e-19
3385772893,1.4428873654204858e-19
163562545,1.4428873654204858e-19
1441020558691475456,1.4428873654204858e-19
1368556596,1.4428873654204858e-19
286255966,1.4428873654204858e-19
1274711087246606337,1.4428873654204858e-19
1235721448066408448,1.4428873654204858e-19
924390522600468485,1.4428873654204858e-19
1421968442,1.4428873654204858e-19
78627903,1.4428873654204858e-19
701911546142683136,1.4428873654204858e-19
1201882182,1.4428873654204858e-19
190010892,1.4428873654204858e-19
22968164,1.4428873654204858e-19
1209377697383636993,1.4428873654204858e-19
36111440,1.4428873654204858e-19
2345269014,1.4428873654204858e-19
250348629,1.4428873654204858e-19
94159959,1.4428873654204858e-19
1440664285210767367,1.4428873654204858e-19
3087811674,1.4428873654204858e-19
1235012286219083776,1.4428873654204858e-19
14650213,1.4428873654204858e-19
43697249,1.4428873654204858e-19
42894434,1.4428873654204858e-19
115967076,1.4428873654204858e-19
708081550605336577,1.4428873654204858e-19
250787345,1.4428873654204858e-19
868647363342159872,1.4428873654204858e-19
32212073,1.4428873654204858e-19
2830877802,1.4428873654204858e-19
945090493641297921,1.4428873654204858e-19
36471917,1.4428873654204858e-19
1699808366,1.4428873654204858e-19
165020784,1.4428873654204858e-19
788806262045732864,1.4428873654204858e-19
267453558,1.4428873654204858e-19
1136373742303494146,1.4428873654204858e-19
3218932860,1.4428873654204858e-19
2937275517,1.4428873654204858e-19
3237987454,1.4428873654204858e-19
2151613567,1.4428873654204858e-19
1445085426708926465,1.4428873654204858e-19
1447429249,1.4428873654204858e-19
1335362690,1.4428873654204858e-19
885644906915663872,1.4428873654204858e-19
1199547523,1.4428873654204858e-19
744660163873771520,1.4428873654204858e-19
840410580301287424,1.4428873654204858e-19
245564555,1.0114640431597596e-16
20382860,1.4428873654204858e-19
621249680,1.4428873654204858e-19
221938834,1.4428873654204858e-19
3788262254,1.4428873654204858e-19
298321046,1.4428873654204858e-19
783308042309767168,1.4428873654204858e-19
538182808,1.4428873654204858e-19
1306136273782935553,1.4428873654204858e-19
879506869529616384,1.4428873654204858e-19
1288005905691418625,1.4428873654204858e-19
41387164,1.4428873654204858e-19
466566898,1.4428873654204858e-19
357139615,1.4428873654204858e-19
85640352,1.4428873654204858e-19
2880799905,1.4428873654204858e-19
770683230223634433,1.4428873654204858e-19
1248509210268061698,1.4428873654204858e-19
2515879086,1.4428873654204858e-19
149701807,1.4428873654204858e-19
198755506,1.4428873654204858e-19
725702803281305600,1.4428873654204858e-19
28116153,1.4428873654204858e-19
1308561614866714631,1.4428873654204858e-19
735005968606466050,1.4428873654204858e-19
2802606283,1.4428873654204858e-19
804810092302503936,1.4428873654204858e-19
3207727990,1.4428873654204858e-19
2981594310,1.4428873654204858e-19
702694600,1.4428873654204858e-19
2150171849,1.4428873654204858e-19
1170770038208565248,1.3367774285674645e-14
27460814,1.4428873654204858e-19
1575198925,1.4428873654204858e-19
551152504,1.4428873654204858e-19
248022226,1.4428873654204858e-19
325928151,1.4428873654204858e-19
1361822936,1.4428873654204858e-19
151192794,1.4428873654204858e-19
114977658,1.4428873654204858e-19
745800926,1.4428873654204858e-19
48219360,1.4428873654204858e-19
900730131660058625,1.4428873654204858e-19
2330690786,1.4428873654204858e-19
350045415,1.4428873654204858e-19
231146728,1.4428873654204858e-19
1065829609,1.4428873654204858e-19
976143225927839744,1.4428873654204858e-19
17204460,1.4428873654204858e-19
36111597,1.4428873654204858e-19
39027950,1.4428873654204858e-19
14976239,1.4428873654204858e-19
566822128,1.4428873654204858e-19
3016644136,1.4428873654204858e-19
1166056317657604096,1.4428873654204858e-19
1132266740,1.4428873654204858e-19
40109301,1.4428873654204858e-19
27297014,1.4428873654204858e-19
1296479854100127744,1.4428873654204858e-19
38520056,1.4428873654204858e-19
929808596,1.4428873654204858e-19
831903527362400260,1.4428873654204858e-19
2534622463,1.4428873654204858e-19
1254864716733833216,1.4428873654204858e-19
456230147,1.4428873654204858e-19
1679672582,1.4428873654204858e-19
1092244447184719873,1.4428873654204858e-19
2322580746,3.549502918934394e-17
16744663,1.4428873654204858e-19
822476228548403200,1.4428873654204858e-19
23381262,1.4428873654204858e-19
778920158,1.4428873654204858e-19
1239564608941113347,1.4428873654204858e-19
472515859,1.4428873654204858e-19
161269013,1.4428873654204858e-19
875672733752987649,1.4428873654204858e-19
479135002,1.4428873654204858e-19
254051612,1.4428873654204858e-19
799925399241097216,1.4428873654204858e-19
1438462388647440386,1.4428873654204858e-19
439108899,1.4428873654204858e-19
17686171,1.4428873654204858e-19
24628102,1.4428873654204858e-19
4760139313,1.4428873654204858e-19
64029992,1.4428873654204858e-19
2854830300,1.4428873654204858e-19
1199151462745440256,1.4428873654204858e-19
148489517,1.4428873654204858e-19
1587277334,1.4428873654204858e-19
269485361,1.4428873654204858e-19
703481138,1.4428873654204858e-19
33359155,1.4428873654204858e-19
138839349,1.4428873654204858e-19
608732471,1.4428873654204858e-19
1129203001,1.4428873654204858e-19
25314619,1.4428873654204858e-19
82167100,1.4428873654204858e-19
550491423,1.4428873654204858e-19
718267455815229444,1.4428873654204858e-19
776846234271244288,1.4428873654204858e-19
771016003,1.4428873654204858e-19
497272136,1.4428873654204858e-19
761458169386246144,1.4428873654204858e-19
67044683,1.4428873654204858e-19
1308716038624698376,1.4428873654204858e-19
2650286647,1.4428873654204858e-19
480908856,1.4428873654204858e-19
1267982563,1.4428873654204858e-19
19203412,1.4428873654204858e-19
147965270,1.4428873654204858e-19
164824407,1.4428873654204858e-19
4298769753,1.4428873654204858e-19
3111765339,1.4428873654204858e-19
1107013222853304320,1.4428873654204858e-19
922207584,1.4428873654204858e-19
1185285260348678144,1.4428873654204858e-19
79709538,1.4428873654204858e-19
1239205219,1.4428873654204858e-19
946126124,1.4428873654204858e-19
2275886439,1.4428873654204858e-19
57722218,1.4428873654204858e-19
1326220290700029952,1.4428873654204858e-19
773752172,1.4428873654204858e-19
2536457582,1.4428873654204858e-19
1181632680892362752,1.4428873654204858e-19
24692082,2.0214851989541108e-16
42976628,1.4428873654204858e-19
2310571382,1.4428873654204858e-19
29754743,6.31277651245131e-15
2569323896,1.4428873654204858e-19
374871615,1.4428873654204858e-19
1217265422006915072,1.4428873654204858e-19
1102773540741275648,1.4428873654204858e-19
2807874943,1.4428873654204858e-19
107218304,1.4428873654204858e-19
858516791554957312,1.4428873654204858e-19
1881851268,1.4428873654204858e-19
823933874551959552,1.4428873654204858e-19
79201672,1.4428873654204858e-19
398214539,1.4428873654204858e-19
38221378,1.4428873654204858e-19
191677847,1.4428873654204858e-19
18597273,1.4428873654204858e-19
1925416346,1.4428873654204858e-19
190055835,1.4428873654204858e-19
545801629,1.4428873654204858e-19
250414494,1.4428873654204858e-19
881275595807653888,1.4428873654204858e-19
16958880,1.4428873654204858e-19
100812193,1.4428873654204858e-19
756134750746619905,1.4428873654204858e-19
742538359659212800,1.4428873654204858e-19
1287896006550589442,1.4428873654204858e-19
122127786,1.4428873654204858e-19
3742238123,1.4428873654204858e-19
147981741,1.4428873654204858e-19
716460064039575552,1.4428873654204858e-19
131220911,1.4428873654204858e-19
277513651,1.4428873654204858e-19
1483720117,1.4428873654204858e-19
915335994785792001,1.4428873654204858e-19
732988856,1.4428873654204858e-19
274269625,1.4428873654204858e-19
1026468656195227649,1.4428873654204858e-19
112608701,1.4428873654204858e-19
1498285502,1.4428873654204858e-19
1176525567895769088,1.4428873654204858e-19
244804542,1.4428873654204858e-19
455786903,1.4428873654204858e-19
123110855,1.4428873654204858e-19
27706824,1.4428873654204858e-19
38929865,1.4428873654204858e-19
4832314828,1.4428873654204858e-19
772015567,1.4428873654204858e-19
1581712848,1.4428873654204858e-19
1134558647835430912,1.4428873654204858e-19
1110322581821771776,1.4428873654204858e-19
952759886,1.4428873654204858e-19
160482775,1.4428873654204858e-19
1426665286548312067,1.4428873654204858e-19
1346752914,1.4428873654204858e-19
785463198564618240,1.4428873654204858e-19
459900383,1.4428873654204858e-19
378602976,1.4428873654204858e-19
1298334315185500161,1.4428873654204858e-19
1430196796781912066,1.4428873654204858e-19
978378745881944064,1.4428873654204858e-19
478862123,1.4428873654204858e-19
161121771,1.4428873654204858e-19
419972588,1.4428873654204858e-19
28001773,1.4428873654204858e-19
1232042252102488064,1.4428873654204858e-19
127608538,1.4428873654204858e-19
141116912,1.4428873654204858e-19
2834844584,1.4428873654204858e-19
450070002,1.4428873654204858e-19
130909683,1.4428873654204858e-19
2789770741,5.1943945155137496e-18
172901879,1.4428873654204858e-19
518931960,1.4428873654204858e-19
1414597315344490499,1.4428873654204858e-19
274220538,1.4428873654204858e-19
1250810239055728640,1.4428873654204858e-19
255067647,1.4428873654204858e-19
1432466218074714113,1.4428873654204858e-19
244516354,1.4428873654204858e-19
1348291104328843264,1.4428873654204858e-19
35112456,1.4428873654204858e-19
483313162,1.4428873654204858e-19
2236412437,1.4428873654204858e-19
14960142,1.4428873654204858e-19
21235215,1.4428873654204858e-19
27543057,1.4428873654204858e-19
2612807188,1.4428873654204858e-19
1965901333,1.4428873654204858e-19
33654294,1.4428873654204858e-19
12992772,1.4428873654204858e-19
285804058,1.4428873654204858e-19
996200380013916160,1.4428873654204858e-19
1044738781171961856,9.609629853700412e-17
20530732,1.4428873654204858e-19
1442259927779532808,1.4428873654204858e-19
33080879,1.4428873654204858e-19
117589552,1.4428873654204858e-19
592073660,1.4428873654204858e-19
1268326754084585473,1.4428873654204858e-19
2460632635,1.4428873654204858e-19
2802164864,1.4428873654204858e-19
