714477321953140736,2344419362,1,"Liberal","No Affiliation"
50084549,2344419362,1,"Liberal","No Affiliation"
869300015960907776,2344419362,1,"Liberal","No Affiliation"
23329546,2344419362,1,"Liberal","No Affiliation"
122198871,2344419362,1,"Liberal","No Affiliation"
1432883948015820803,2344419362,3,"Liberal","No Affiliation"
225901906,2344419362,1,"Liberal","No Affiliation"
89505108,2344419362,10,"Liberal","No Affiliation"
712588754,2344419362,1,"Liberal","No Affiliation"
101113338,2344419362,2,"Liberal","No Affiliation"
1007255220,2344419362,1,"Liberal","No Affiliation"
29196028,2344419362,2,"Liberal","No Affiliation"
404349157,2344419362,1,"Liberal","No Affiliation"
1347272097786171394,2344419362,1,"Liberal","No Affiliation"
729194378779078656,2344419362,1,"Liberal","No Affiliation"
1223950760,170377354,3,"Liberal","No Affiliation"
1262185260,170377354,1,"Liberal","No Affiliation"
16272844,170377354,1,"Liberal","No Affiliation"
1328047475647782912,170377354,2,"Liberal","No Affiliation"
1044272266513711104,170377354,1,"Liberal","No Affiliation"
1346618752134164481,2942312619,1,"Liberal","No Affiliation"
1223950760,3242606862,1,"Liberal","No Affiliation"
596787864,3242606862,1,"Liberal","No Affiliation"
197477112,3242606862,1,"Liberal","No Affiliation"
1303704709123969024,3242606862,1,"Liberal","No Affiliation"
14837621,3242606862,1,"Liberal","No Affiliation"
713440963054735364,3242606862,1,"Liberal","No Affiliation"
1155225107029266432,3242606862,1,"Liberal","No Affiliation"
1183544021626621953,3242606862,1,"Liberal","No Affiliation"
487902564,3242606862,1,"Liberal","No Affiliation"
16272844,3242606862,4,"Liberal","No Affiliation"
245149238,3242606862,1,"Liberal","No Affiliation"
288509860,3242606862,2,"Liberal","No Affiliation"
1882871270,3242606862,1,"Liberal","No Affiliation"
2912533259,3242606862,1,"Liberal","No Affiliation"
340876108,3242606862,1,"Liberal","No Affiliation"
972851747294273537,3242606862,1,"Liberal","No Affiliation"
1111290178616942593,3242606862,1,"Liberal","No Affiliation"
829988641,3242606862,1,"Liberal","No Affiliation"
14807056,3242606862,1,"Liberal","No Affiliation"
3129501,158458133,1,"Liberal","No Affiliation"
2921398450,158458133,1,"Liberal","No Affiliation"
278831356,158458133,1,"Liberal","No Affiliation"
919548186590621696,158458133,12,"Liberal","No Affiliation"
427672039,158458133,1,"Liberal","No Affiliation"
2246320654,158458133,1,"Liberal","No Affiliation"
78357013,158458133,1,"Liberal","No Affiliation"
1388126808,158458133,1,"Liberal","No Affiliation"
534561391,158458133,1,"Liberal","No Affiliation"
2321539819,158458133,2,"Liberal","No Affiliation"
1147209629895516161,158458133,1,"Liberal","No Affiliation"
100459337,158458133,1,"Liberal","No Affiliation"
1156724767820529664,158458133,1,"Liberal","No Affiliation"
2821702594,158458133,1,"Liberal","No Affiliation"
23946202,158458133,1,"Liberal","No Affiliation"
2193187815,158458133,1,"Liberal","No Affiliation"
32908477,158458133,3,"Liberal","No Affiliation"
431744330,158458133,2,"Liberal","No Affiliation"
190055835,158458133,1,"Liberal","No Affiliation"
545801629,158458133,2,"Liberal","No Affiliation"
1000121898,158458133,1,"Liberal","No Affiliation"
2460632635,158458133,1,"Liberal","No Affiliation"
832706277310595072,158458133,1,"Liberal","No Affiliation"
236471892,158458133,1,"Liberal","No Affiliation"
901113440,158458133,1,"Liberal","No Affiliation"
1117616102442455041,158458133,11,"Liberal","No Affiliation"
859031269,158458133,1,"Liberal","No Affiliation"
1105645631568150528,158458133,1,"Liberal","No Affiliation"
255019080,158458133,1,"Liberal","No Affiliation"
574237017,158458133,1,"Liberal","No Affiliation"
2245822809,158458133,5,"Liberal","No Affiliation"
2533230949,158458133,1,"Liberal","No Affiliation"
4364536217,158458133,1,"Liberal","No Affiliation"
305129998,158458133,1,"Liberal","No Affiliation"
22186564,158458133,1,"Liberal","No Affiliation"
25840232,158458133,1,"Liberal","No Affiliation"
1331607264940216322,158458133,1,"Liberal","No Affiliation"
1308814038,158458133,2,"Liberal","No Affiliation"
2358799070,158458133,1,"Liberal","No Affiliation"
195128180,158458133,1,"Liberal","No Affiliation"
1360345646826483717,158458133,2,"Liberal","No Affiliation"
14994333,158458133,1,"Liberal","No Affiliation"
14740407,158458133,1,"Liberal","No Affiliation"
1252934949356941313,158458133,2,"Liberal","No Affiliation"
12094862,158458133,1,"Liberal","No Affiliation"
16272844,158458133,15,"Liberal","No Affiliation"
194203091,158458133,1,"Liberal","No Affiliation"
20917723,158458133,5,"Liberal","No Affiliation"
3268390406,158458133,1,"Liberal","No Affiliation"
270429709,158458133,2,"Liberal","No Affiliation"
1197988428815781888,158458133,1,"Liberal","No Affiliation"
481521314,158458133,1,"Liberal","No Affiliation"
905934509996105729,158458133,1,"Liberal","No Affiliation"
40251296,158458133,1,"Liberal","No Affiliation"
107237300,158458133,1,"Liberal","No Affiliation"
589508575,158458133,1,"Liberal","No Affiliation"
576270319,158458133,1,"Liberal","No Affiliation"
2356834303,158458133,2,"Liberal","No Affiliation"
1252286924519243782,158458133,1,"Liberal","No Affiliation"
1102344307,158458133,1,"Liberal","No Affiliation"
931172473,158458133,1,"Liberal","No Affiliation"
1179737909500489729,158458133,1,"Liberal","No Affiliation"
415920555,158458133,1,"Liberal","No Affiliation"
3226423732,158458133,1,"Liberal","No Affiliation"
20713947,158458133,2,"Liberal","No Affiliation"
179237376,158458133,1,"Liberal","No Affiliation"
795283700426620932,158458133,1,"Liberal","No Affiliation"
790827583,158458133,1,"Liberal","No Affiliation"
15495778,158458133,1,"Liberal","No Affiliation"
56578667,158458133,1,"Liberal","No Affiliation"
9597552,158458133,1,"Liberal","No Affiliation"
14176966,158458133,1,"Liberal","No Affiliation"
